Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	NA	0	0	0	0	0
Actinobacillus_pleuropneumoniae	NA	0	0	0	0	0
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	Arcanobacterium_haemolyticum	1	1	1	1	1986154
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.843	101	127	153	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.917	46	50	59	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	0.843	139	166	193	5380929
Bordetella_pertussis	Bordetella_pertussis	0.758	12	19	24	4073006
Bordetella_pertussis_137	Bordetella_pertussis_137	1	7	7	10	4134593
Bordetella_pertussis_18323	Bordetella_pertussis_18323	0.704	4	6	10	4043846
Bordetella_petrii	Bordetella_petrii	0.878	75	89	101	5287950
Bordetella_trematum	Bordetella_trematum	0.885	53	60	68	4480141
Borrelia_crocidurae	Borrelia_crocidurae_DOU	0	0	2	2	916000
Borrelia_crocidurae_DOU	Borrelia_crocidurae_DOU	1	1	1	1	916000
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	NA	0	0	0	0	0
Brucella_canis	Brucella_canis	1	1	1	1	1206806
Brucella_melitensis	NA	0	0	0	0	0
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	Brucella_ovis_ATCC_25840	1	1	1	1	2111370
Brucella_suis	NA	0	0	0	0	0
Burkholderia_cepacia	Burkholderia_cepacia	1	29	29	33	3728457
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	0.93	24	27	30	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	1	29	29	33	3790084
Burkholderia_gladioli	Burkholderia_gladioli	0.875	68	81	94	4272194
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.806	27	33	43	3700833
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.973	73	75	92	4209407
Burkholderia_mallei	Burkholderia_mallei	1	2	2	4	2321567
