Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	Actinobacillus_equuli	1	12	12	14	2451991
Actinobacillus_pleuropneumoniae	Actinobacillus_pleuropneumoniae	1	10	10	15	2235635
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	Actinobacillus_pleuropneumoniae_serovar_4_str._M62	1	3	3	3	2335268
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	1	8	8	9	2409565
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	1	6	6	8	2324821
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	Arcanobacterium_haemolyticum	1	2	2	2	1988850
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	Bartonella_bacilliformis	1	1	1	1	1443410
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0
Bartonella_quintana_RM-11	Bartonella_quintana	1	1	1	1	1650124
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.879	47	54	70	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.848	26	30	41	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	0.721	51	77	95	5380929
Bordetella_pertussis	Bordetella_pertussis	0.784	10	14	18	4085512
Bordetella_pertussis_137	Bordetella_pertussis_137	1	4	4	5	4134593
Bordetella_pertussis_18323	Bordetella_pertussis_18323	0.772	6	8	9	4043846
Bordetella_petrii	Bordetella_petrii	0.791	43	57	74	5287950
Bordetella_trematum	Bordetella_trematum	0.902	31	35	44	4480141
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	Brucella_abortus	1	1	1	1	2124832
Brucella_abortus_bv._6_str._870	Brucella_abortus_bv._6_str._870	0.347	0	2	2	2124096
Brucella_canis	Brucella_canis	1	1	1	1	2105958
Brucella_melitensis	Brucella_melitensis	1	1	1	1	1185518
Brucella_melitensis_bv._2_str._63/9	NA	0	0	2	2	4630536
Brucella_microti	NA	0	0	0	0	0
Brucella_microti_CCM_4915	Brucella_microti_CCM_4915	1	2	2	3	2117050
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	Brucella_ovis_ATCC_25840	0.044	0	12	15	1164220
Brucella_suis	Brucella_suis	1	1	1	1	2131717
Burkholderia_cepacia	Burkholderia_cepacia	0.931	15	17	21	3539936
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	1	18	18	20	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0.516	14	26	27	3790084
Burkholderia_gladioli	Burkholderia_gladioli	0.569	31	61	82	4272194
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.698	13	20	31	3700833
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.673	30	46	67	4209407
Burkholderia_mallei	Burkholderia_mallei	1	2	2	5	3507358
Burkholderia_mallei_NCTC_10229	Burkholderia_mallei_NCTC_10229	0	0	2	2	2284095
Burkholderia_mallei_NCTC_10247	Burkholderia_mallei_NCTC_10247	1	2	2	4	2352693
Burkholderia_multivorans	Burkholderia_multivorans	0.612	12	19	28	3559579
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	0.59	16	27	35	3448421
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	0.828	16	19	27	3428264
Burkholderia_pseudomallei	Burkholderia_pseudomallei	0.218	8	37	49	3306540
Burkholderia_pseudomallei_1106b	Burkholderia_pseudomallei_1106b	0.01	0	15	19	1005
Burkholderia_pseudomallei_1710a	Burkholderia_pseudomallei_1710a	0.089	0	2	3	957
Burkholderia_pseudomallei_1710b	Burkholderia_pseudomallei_1710b	0.394	0	2	2	3181762
Burkholderia_pseudomallei_7894	Burkholderia_pseudomallei_7894	0	0	2	2	4121652
Burkholderia_pseudomallei_B03	Burkholderia_pseudomallei_B03	0.109	1	8	10	4008750
Burkholderia_pseudomallei_MSHR1153	Burkholderia_pseudomallei_MSHR1153	0.822	4	6	7	4032226
Burkholderia_pseudomallei_MSHR2543	Burkholderia_pseudomallei_MSHR2543	0.646	2	5	5	4240604
Burkholderia_pseudomallei_MSHR346	Burkholderia_pseudomallei_MSHR346	0.327	2	6	6	3250369
Burkholderia_pseudomallei_MSHR435	Burkholderia_pseudomallei_MSHR435	0.224	1	7	8	3295773
Burkholderia_pseudomallei_NCTC_13179	Burkholderia_pseudomallei_NCTC_13179	0.091	0	4	4	3997089
Burkholderia_pseudomallei_Pasteur_52237	Burkholderia_pseudomallei_Pasteur_52237	1	2	2	5	3184745
Campylobacter_coli	NA	0	0	0	0	0
Campylobacter_fetus	NA	0	0	0	0	0
Campylobacter_gracilis	Campylobacter_gracilis	1	4	4	5	2281730
Campylobacter_showae	Campylobacter_showae	1	4	4	5	2160580
Canine_morbillivirus	NA	0	0	0	0	0
Chlamydia_abortus	NA	0	0	0	0	0
Chlamydia_caviae	NA	0	0	0	0	0
Chlamydia_felis	NA	0	0	0	0	0
Chlamydia_muridarum	NA	0	0	0	0	0
Chlamydia_pecorum	NA	0	0	0	0	0
Chlamydia_pneumoniae	NA	0	0	0	0	0
Chlamydia_psittaci	Chlamydia_psittaci	0	0	2	2	1166857
Chlamydia_suis	NA	0	0	0	0	0
Chlamydia_trachomatis	NA	0	0	0	0	0
Corynebacterium_ammoniagenes	NA	0	0	0	0	0
Corynebacterium_amycolatum	Corynebacterium_amycolatum	0.576	4	7	7	2474943
Corynebacterium_bovis	Corynebacterium_bovis	0.706	52	81	94	2600540
Corynebacterium_crudilactis	Corynebacterium_crudilactis	1	1	1	1	3047373
Corynebacterium_diphtheriae	Corynebacterium_diphtheriae	1	4	4	4	2463627
Corynebacterium_diphtheriae_HC04	Corynebacterium_diphtheriae_HC04	1	1	1	1	2484332
Corynebacterium_jeikeium	Corynebacterium_jeikeium	0.635	11	18	24	2414649
Corynebacterium_jeikeium_K411	Corynebacterium_jeikeium_K411	0.877	9	11	15	2462499
Corynebacterium_kroppenstedtii	Corynebacterium_kroppenstedtii	1	5	5	5	2511877
Corynebacterium_kroppenstedtii_DSM_44385	Corynebacterium_kroppenstedtii_DSM_44385	0.735	5	7	7	2446804
Corynebacterium_maris	NA	0	0	0	0	0
Corynebacterium_maris_DSM_45190	Corynebacterium_maris_DSM_45190	0.749	24	33	43	2787574
Corynebacterium_matruchotii	Corynebacterium_matruchotii	0.618	4	6	11	2878842
Corynebacterium_minutissimum	Corynebacterium_minutissimum	0.723	5	7	8	2725312
Corynebacterium_pseudotuberculosis	NA	0	0	0	0	0
Corynebacterium_renale	Corynebacterium_renale	1	8	8	9	2335089
Corynebacterium_segmentosum	Corynebacterium_segmentosum	1	8	8	10	2373440
Corynebacterium_sphenisci	NA	0	0	0	0	0
Corynebacterium_sphenisci_DSM_44792	Corynebacterium_sphenisci_DSM_44792	0.548	83	160	197	2594799
Corynebacterium_stationis	Corynebacterium_stationis	1	4	4	4	2853666
Corynebacterium_striatum	Corynebacterium_striatum	1	9	9	12	2665682
Corynebacterium_urealyticum	Corynebacterium_urealyticum	0.76	9	13	14	2377532
Corynebacterium_ureicelerivorans	Corynebacterium_ureicelerivorans	1	11	11	15	2279990
Corynebacterium_xerosis	Corynebacterium_xerosis	0.68	30	48	55	2738835
Cowpox_virus	NA	0	0	0	0	0
Coxiella_burnetii	Coxiella_burnetii_str._Schperling	1	2	2	2	2010932
Coxiella_burnetii_Dugway_5J108-111	Coxiella_burnetii_Dugway_5J108-111	1	2	2	2	2158758
Coxiella_burnetii_str._Schperling	Coxiella_burnetii_str._Schperling	1	1	1	1	2010932
Cryptosporidium	NA	0	0	0	0	0
Cryptosporidium_parvum	NA	0	0	0	0	0
Deltaretrovirus	NA	0	0	0	0	0
Ehrlichia_canis	NA	0	0	0	0	0
Enterococcus_avium	Enterococcus_avium	1	2	2	3	4794392
Enterococcus_casseliflavus	Enterococcus_casseliflavus	1	1	1	1	3514679
Enterococcus_cecorum	Enterococcus_cecorum	1	1	1	1	2421598
Enterococcus_durans	Enterococcus_durans	0	0	2	2	163286
Enterococcus_faecalis	Enterococcus_faecalis	0.24	0	2	3	3091662
Enterococcus_faecium	Enterococcus_faecium	0.406	1	3	3	2861768
Enterococcus_hirae	NA	0	0	0	0	0
Enterococcus_mundtii	NA	0	0	2	2	3999911
Enterovirus_B	NA	0	0	0	0	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	NA	0	0	0	0	0
Equine_rhinitis_A_virus	NA	0	0	0	0	0
Erysipelothrix_rhusiopathiae	NA	0	0	0	0	0
Erythroparvovirus	NA	0	0	0	0	0
Escherichia_coli	Escherichia_coli	0.38	2	6	8	5572079
Escherichia_coli_NCCP15648	Escherichia_coli	0.017	0	3	4	7052108
Escherichia_coli_O111	NA	0	0	0	0	0
Escherichia_coli_O157:H7	NA	0	0	0	0	0
Escherichia_coli_O169:H41	Escherichia_coli	0.213	0	4	9	146433
