Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	Actinobacillus_equuli	1	1	1	1	2451991
Actinobacillus_pleuropneumoniae	Actinobacillus_pleuropneumoniae	1	1	1	1	2309071
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	Arcanobacterium_haemolyticum	1	5	5	6	1986154
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	Bartonella_henselae	1	3	3	4	1931585
Bartonella_quintana	Bartonella_quintana	0.15	0	2	3	1650124
Bartonella_quintana_RM-11	Bartonella_quintana_RM-11	0.21	1	5	6	1587646
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.909	74	85	99	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.776	21	27	29	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	0.72	70	103	119	5380929
Bordetella_pertussis	Bordetella_pertussis	0.44	11	25	32	4110562
Bordetella_pertussis_137	Bordetella_pertussis_137	0.814	9	11	15	4134593
Bordetella_pertussis_18323	Bordetella_pertussis_18323	0.795	6	8	9	4043846
Bordetella_petrii	Bordetella_petrii	0.66	53	89	109	5287950
Bordetella_trematum	Bordetella_trematum	0.738	42	60	73	4518493
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borrelia_recurrentis_A1	Borrelia_recurrentis_A1	1	1	1	1	930981
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	Borreliella_burgdorferi	1	1	1	1	903654
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	Brucella_abortus	0.349	1	3	3	2125180
