Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	NA	0	0	0	0	0
Actinobacillus_pleuropneumoniae	NA	0	0	0	0	0
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	Arcanobacterium_haemolyticum	0.592	3	6	10	1988850
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.56	49	95	112	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.572	22	40	53	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	0.585	86	154	199	5380929
Bordetella_pertussis	Bordetella_pertussis	0.821	7	9	10	4123407
Bordetella_pertussis_137	Bordetella_pertussis	0.158	0	4	5	4113756
Bordetella_pertussis_18323	Bordetella_pertussis_18323	1	6	6	9	4043846
Bordetella_petrii	Bordetella_petrii	0.465	50	108	136	5287950
Bordetella_trematum	Bordetella_trematum	0.406	24	64	73	4518493
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_crocidurae_str._Achema	Borrelia_crocidurae_str._Achema	0	0	2	2	919477
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	NA	0	0	0	0	0
Brucella_abortus_bv._6_str._870	Brucella_abortus_bv._6_str._870	1	1	1	4	2124096
Brucella_canis	Brucella_canis	1	1	1	1	2105958
Brucella_melitensis	Brucella_melitensis	0	0	2	2	2126158
Brucella_melitensis_bv._2_str._63/9	Brucella_melitensis	1	1	1	1	2125701
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	Brucella_ovis_ATCC_25840	0.05	0	17	24	1164220
Brucella_suis	NA	0	0	0	0	0
Brucella_suis_bv._2	Brucella_suis_bv._2	0	0	2	2	1926480
Burkholderia_cepacia	Burkholderia_cepacia	0.102	13	148	196	3728457
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	0.429	20	46	60	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0.661	15	25	30	3790084
Burkholderia_gladioli	Burkholderia_gladioli	0.715	62	90	117	4272194
