Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	Actinobacillus_equuli	0.805	43	55	61	2451991
Actinobacillus_pleuropneumoniae	Actinobacillus_pleuropneumoniae	0.94	57	61	73	2309071
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	Actinobacillus_pleuropneumoniae_serovar_4_str._M62	1	25	25	31	2335268
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	0.819	21	27	35	2409565
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	0.951	33	35	42	2324821
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	Arcanobacterium_haemolyticum	1	9	9	12	1988850
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	Bartonella_bacilliformis	1	1	1	1	1443410
Bartonella_henselae	Bartonella_henselae	0.054	0	3	3	1963796
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.683	77	118	149	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.728	32	45	57	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	0.704	107	160	200	5380929
Bordetella_pertussis	Bordetella_pertussis	0.65	14	23	28	4096524
Bordetella_pertussis_137	Bordetella_pertussis_137	0.52	6	12	16	4134593
Bordetella_pertussis_18323	Bordetella_pertussis_18323	0.679	9	14	19	4043846
Bordetella_petrii	Bordetella_petrii	0.713	68	104	145	5287950
Bordetella_trematum	Bordetella_trematum	0.656	35	55	74	4480141
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_crocidurae_DOU	Borrelia_crocidurae_DOU	0.021	0	6	7	916000
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_burgdorferi_N40	Borreliella_burgdorferi_N40	0	0	2	2	902191
Borreliella_garinii	Borreliella_garinii	1	1	1	1	905638
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	NA	0	0	0	0	0
Brucella_canis	Brucella_canis	1	1	1	1	2105958
Brucella_melitensis	Brucella_melitensis	0.182	0	2	2	2117000
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	Brucella_ovis_ATCC_25840	1	2	2	2	1164220
Brucella_suis	Brucella_suis	1	1	1	1	2131717
Brucella_suis_bv._2	Brucella_suis_bv._2	1	1	1	1	1398285
Burkholderia_cepacia	Burkholderia_cepacia	0.7	56	87	108	3728457
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	0.898	81	98	123	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0.69	90	144	171	3790084
Burkholderia_gladioli	Burkholderia_gladioli_BSR3	0.738	260	397	510	4413616
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.718	91	137	164	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.715	156	239	288	4209407
Burkholderia_mallei	Burkholderia_mallei	0.579	2	4	8	3542936
Burkholderia_mallei_NCTC_10229	Burkholderia_mallei_NCTC_10229	1	1	1	1	2284095
Burkholderia_mallei_NCTC_10247	Burkholderia_mallei_NCTC_10247	0	0	2	2	2351417
Burkholderia_multivorans	Burkholderia_multivorans	0.76	191	261	328	3603686
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	0.823	165	214	263	3448421
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	0.836	156	194	238	3428264
Burkholderia_pseudomallei	Burkholderia_pseudomallei	0.656	30	53	70	4195298
Burkholderia_pseudomallei_1106b	Burkholderia_pseudomallei_1106b	0.688	4	6	9	3976928
Burkholderia_pseudomallei_1710a	Burkholderia_pseudomallei_1710a	0.157	0	2	2	4118977
Burkholderia_pseudomallei_1710b	Burkholderia_pseudomallei_1710b	1	1	1	1	3181762
Burkholderia_pseudomallei_7894	Burkholderia_pseudomallei_7894	0.408	3	7	8	4121652
Burkholderia_pseudomallei_B03	Burkholderia_pseudomallei_B03	0.866	8	10	12	4008750
Burkholderia_pseudomallei_MSHR1153	Burkholderia_pseudomallei_MSHR1153	0.857	7	9	15	4032226
Burkholderia_pseudomallei_MSHR2543	Burkholderia_pseudomallei_MSHR2543	0.762	4	6	8	3205965
Burkholderia_pseudomallei_MSHR346	Burkholderia_pseudomallei_MSHR346	0.596	11	21	23	4098576
Burkholderia_pseudomallei_MSHR435	Burkholderia_pseudomallei_MSHR435	0.673	4	6	7	3837469
Burkholderia_pseudomallei_NCTC_13179	Burkholderia_pseudomallei_NCTC_13179	1	4	4	5	3997089
Burkholderia_pseudomallei_Pasteur_52237	Burkholderia_pseudomallei_Pasteur_52237	0.672	5	7	10	4140573
Campylobacter_coli	Campylobacter_coli	1	1	1	1	1688064
Campylobacter_coli_76339	Campylobacter_coli_76339	0.101	0	2	2	1584486
Campylobacter_coli_RM1875	Campylobacter_coli_RM1875	1	1	1	1	1814252
Campylobacter_fetus	NA	0	0	0	0	0
Campylobacter_fetus_subsp._venerealis	Campylobacter_fetus	1	1	1	1	2019872
Campylobacter_gracilis	Campylobacter_gracilis	1	2	2	2	2281730
Campylobacter_showae	Campylobacter_showae	0	0	2	2	2160580
Canine_morbillivirus	NA	0	0	0	0	0
Chlamydia_abortus	NA	0	0	0	0	0
Chlamydia_caviae	NA	0	0	0	0	0
Chlamydia_felis	NA	0	0	0	0	0
Chlamydia_muridarum	NA	1	1	1	1	5163473
Chlamydia_pecorum	NA	0	0	0	0	0
Chlamydia_pneumoniae	NA	0	0	0	0	0
Chlamydia_pneumoniae_AR39	Chlamydia_pneumoniae	1	2	2	2	1228125
Chlamydia_psittaci	NA	0	0	0	0	0
Chlamydia_suis	Chlamydia_suis	1	1	1	1	1101914
Chlamydia_trachomatis	NA	0	0	0	0	0
Chlamydia_trachomatis_6276	Chlamydia_trachomatis_6276	1	1	1	1	1043181
Corynebacterium_ammoniagenes	Corynebacterium_ammoniagenes	1	6	6	7	2808265
Corynebacterium_amycolatum	Corynebacterium_amycolatum	1	6	6	6	2476115
Corynebacterium_bovis	Corynebacterium_bovis	0.504	56	126	150	2600540
Corynebacterium_crudilactis	Corynebacterium_crudilactis	0	0	2	2	3047373
Corynebacterium_diphtheriae	Corynebacterium_diphtheriae	0.401	1	3	3	2385153
Corynebacterium_diphtheriae_HC03	Corynebacterium_diphtheriae_HC03	1	2	2	2	2478364
Corynebacterium_diphtheriae_NCTC_13129	Corynebacterium_diphtheriae	0	0	2	2	2504185
Corynebacterium_jeikeium	Corynebacterium_jeikeium	0.803	23	31	38	2414649
Corynebacterium_jeikeium_K411	Corynebacterium_jeikeium_K411	0.831	32	41	54	2462499
Corynebacterium_kroppenstedtii	Corynebacterium_kroppenstedtii	0.924	94	104	123	2511877
Corynebacterium_kroppenstedtii_DSM_44385	Corynebacterium_kroppenstedtii_DSM_44385	0.951	189	213	260	2446804
Corynebacterium_maris	NA	0	0	0	0	0
Corynebacterium_maris_DSM_45190	Corynebacterium_maris_DSM_45190	0.751	44	62	78	2787574
Corynebacterium_matruchotii	Corynebacterium_matruchotii	0.828	46	58	73	2866540
Corynebacterium_minutissimum	Corynebacterium_minutissimum	0.748	22	33	42	2725312
Corynebacterium_pseudotuberculosis	Corynebacterium_pseudotuberculosis	1	2	2	5	2338300
Corynebacterium_renale	Corynebacterium_renale	1	9	9	13	2335089
Corynebacterium_segmentosum	Corynebacterium_segmentosum	0.945	79	84	101	2373440
Corynebacterium_sphenisci	NA	0	0	0	0	0
Corynebacterium_sphenisci_DSM_44792	Corynebacterium_sphenisci_DSM_44792	0.724	88	133	178	2594799
