Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	NA	0	0	0	0	0
Actinobacillus_pleuropneumoniae	NA	0	0	0	0	0
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	NA	0	0	0	0	0
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0
Bartonella_quintana_RM-11	Bartonella_quintana	1	1	1	1	1650124
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.784	43	55	63	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.738	17	23	27	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	0.864	34	40	47	5380929
Bordetella_pertussis	Bordetella_pertussis	0.753	9	13	16	4073006
Bordetella_pertussis_137	Bordetella_pertussis_137	1	2	2	2	4134593
Bordetella_pertussis_18323	Bordetella_pertussis_18323	1	6	6	6	4043846
Bordetella_petrii	Bordetella_petrii	0.782	35	48	57	5287950
Bordetella_trematum	Bordetella_trematum	0.948	21	23	25	4518493
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	NA	0	0	0	0	0
Brucella_canis	NA	0	0	0	0	0
Brucella_melitensis	NA	0	0	0	0	0
Brucella_microti	NA	0	0	0	0	0
Brucella_microti_CCM_4915	Brucella_microti_CCM_4915	1	1	1	1	1220319
Brucella_ovis	NA	0	0	0	0	0
Brucella_suis	NA	0	0	0	0	0
Burkholderia_cepacia	Burkholderia_cepacia	0.652	13	22	27	3539936
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	0.785	17	22	23	3396958
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0.897	29	33	39	3790084
Burkholderia_gladioli	Burkholderia_gladioli	0.867	41	49	55	4171651
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	1	13	13	15	3700833
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.64	28	47	52	4668350
Burkholderia_mallei	Burkholderia_mallei	0.107	0	2	2	3509051
