Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	NA	0	0	0	0	0
Actinobacillus_pleuropneumoniae	NA	0	0	0	0	0
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	Arcanobacterium_haemolyticum	1	3	3	5	1988850
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.721	49	72	96	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.939	20	22	26	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	0.691	68	104	122	5380929
Bordetella_pertussis	Bordetella_pertussis	0.899	10	12	13	4107548
Bordetella_pertussis_137	Bordetella_pertussis	0.559	3	5	5	4107548
Bordetella_pertussis_18323	Bordetella_pertussis	0.516	2	4	4	4107557
Bordetella_petrii	Bordetella_petrii	0.819	55	73	84	5287950
Bordetella_trematum	Bordetella_trematum	0.597	27	47	56	4480141
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	NA	1	1	1	1	3315783
Brucella_canis	NA	0	0	0	0	0
Brucella_melitensis	NA	0	0	0	0	0
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_suis	NA	0	0	0	0	0
Burkholderia_cepacia	Burkholderia_cepacia	0.681	11	16	24	3683734
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	0.495	10	20	23	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0.864	20	24	29	3790084
Burkholderia_gladioli	Burkholderia_gladioli_BSR3	0.757	55	76	88	4413616
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.758	17	23	25	3700833
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.72	39	55	68	4668350
Burkholderia_mallei	Burkholderia_mallei	1	2	2	2	3553363
Burkholderia_multivorans	Burkholderia_multivorans	0.92	58	64	88	3350628
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	0.809	32	42	51	3448421
