Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	Actinobacillus_equuli	1	1	1	1	2451991
Actinobacillus_pleuropneumoniae	Actinobacillus_pleuropneumoniae	0	0	2	2	2235635
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	Arcanobacterium_haemolyticum	0.291	1	4	4	1988850
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.593	44	79	88	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.661	12	20	23	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	0.541	48	100	117	5380929
Bordetella_pertussis	Bordetella_pertussis	1	6	6	9	4111050
Bordetella_pertussis_137	Bordetella_pertussis_137	0.377	5	16	19	4134593
Bordetella_pertussis_18323	Bordetella_pertussis_18323	0.703	5	9	9	4043846
Bordetella_petrii	Bordetella_petrii	0.505	36	85	101	5287950
Bordetella_trematum	Bordetella_trematum	0.587	25	46	55	4518493
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	Brucella	1	1	1	1	2088098
Brucella_canis	NA	0	0	0	0	0
Brucella_melitensis	NA	0	0	0	0	0
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	Brucella_ovis_ATCC_25840	0.018	0	9	12	1164220
Brucella_suis	NA	0	0	0	0	0
Burkholderia_cepacia	Burkholderia_cepacia	0.417	6	18	25	3779906
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia	0.659	6	10	10	3779906
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0.751	12	16	21	3400736
Burkholderia_gladioli	Burkholderia_gladioli	0.413	20	59	71	4002946
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.445	9	23	27	3700833
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.617	34	63	68	4668533
Burkholderia_mallei	Burkholderia_mallei	0.017	0	6	7	1726745
Burkholderia_mallei_NCTC_10247	Burkholderia_mallei_NCTC_10247	1	1	1	1	3476239
Burkholderia_multivorans	Burkholderia_multivorans	0.436	15	42	50	3162364
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	0.742	18	26	31	3448421
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	0.723	16	24	31	3428264
Burkholderia_pseudomallei	Burkholderia_pseudomallei	0.161	5	29	37	3306540
Burkholderia_pseudomallei_1106b	Burkholderia_pseudomallei_1106b	0.02	0	26	32	1005
Burkholderia_pseudomallei_1710a	Burkholderia_pseudomallei_1710a	0.429	1	3	4	4118977
Burkholderia_pseudomallei_1710b	Burkholderia_pseudomallei_1710b	1	2	2	3	3181762
Burkholderia_pseudomallei_7894	Burkholderia_pseudomallei	1	1	1	1	4135235
Burkholderia_pseudomallei_B03	Burkholderia_pseudomallei_B03	0.257	1	7	8	3256009
Burkholderia_pseudomallei_MSHR1153	Burkholderia_pseudomallei_MSHR1153	0.351	1	4	4	4032226
Burkholderia_pseudomallei_MSHR2543	Burkholderia_pseudomallei_MSHR2543	0.047	0	5	6	4240604
Burkholderia_pseudomallei_MSHR346	Burkholderia_pseudomallei_MSHR346	0.394	1	3	3	4098576
Burkholderia_pseudomallei_MSHR435	Burkholderia_pseudomallei_MSHR435	0.36	1	3	3	3295773
Burkholderia_pseudomallei_NCTC_13179	Burkholderia_pseudomallei	0.026	0	7	8	3386014
Burkholderia_pseudomallei_Pasteur_52237	Burkholderia_pseudomallei_Pasteur_52237	0.471	1	3	3	3184745
Campylobacter_coli	NA	0	0	0	0	0
Campylobacter_fetus	NA	0	0	0	0	0
Campylobacter_gracilis	Campylobacter_gracilis	0.463	1	3	4	2281730
Campylobacter_showae	Campylobacter_showae	1	2	2	2	2097887
Canine_morbillivirus	NA	0	0	0	0	0
Chlamydia_abortus	NA	0	0	0	0	0
Chlamydia_caviae	NA	0	0	0	0	0
Chlamydia_felis	NA	0	0	0	0	0
Chlamydia_muridarum	NA	0	0	0	0	0
Chlamydia_pecorum	NA	0	0	0	0	0
Chlamydia_pneumoniae	NA	0	0	0	0	0
Chlamydia_psittaci	NA	0	0	0	0	0
Chlamydia_suis	Chlamydia_suis	0	0	3	4	1101914
Chlamydia_trachomatis	NA	0	0	0	0	0
Corynebacterium_ammoniagenes	Corynebacterium_ammoniagenes	1	2	2	2	2808265
Corynebacterium_amycolatum	NA	0	0	0	0	0
Corynebacterium_bovis	Corynebacterium_bovis	0.385	13	32	38	2600540
Corynebacterium_crudilactis	Corynebacterium_crudilactis	1	1	1	1	3047373
Corynebacterium_diphtheriae	Corynebacterium_diphtheriae	1	1	1	1	2552990
Corynebacterium_diphtheriae_HC03	Corynebacterium_diphtheriae_HC03	1	3	3	3	2478364
Corynebacterium_jeikeium	Corynebacterium_jeikeium	0.661	8	12	13	2414649
Corynebacterium_jeikeium_K411	Corynebacterium_jeikeium_K411	1	6	6	6	2462499
Corynebacterium_kroppenstedtii	Corynebacterium_kroppenstedtii	0.32	2	6	7	2511877
Corynebacterium_kroppenstedtii_DSM_44385	Corynebacterium_kroppenstedtii_DSM_44385	0.21	0	4	5	2446804
Corynebacterium_maris	NA	0	0	0	0	0
Corynebacterium_maris_DSM_45190	Corynebacterium_maris_DSM_45190	0.866	28	33	40	2787574
Corynebacterium_matruchotii	Corynebacterium_matruchotii	1	1	1	1	2866540
Corynebacterium_minutissimum	Corynebacterium_minutissimum	0.933	2	4	7	2725312
Corynebacterium_pseudotuberculosis	Corynebacterium_pseudotuberculosis	1	1	1	1	2368101
Corynebacterium_pseudotuberculosis_Cp162	Corynebacterium_pseudotuberculosis_Cp162	1	1	1	1	2382103
Corynebacterium_renale	Corynebacterium_renale	1	3	3	3	2335089
Corynebacterium_segmentosum	Corynebacterium_segmentosum	1	3	3	3	2373440
Corynebacterium_sphenisci	NA	0	0	0	0	0
