Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	Actinobacillus_equuli	1	1	1	1	2451991
Actinobacillus_pleuropneumoniae	Actinobacillus_pleuropneumoniae_serovar_4_str._M62	1	2	2	2	2335268
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	1	2	2	2	2409565
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	Arcanobacterium_haemolyticum	1	2	2	2	1988850
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	Bartonella_bacilliformis	1	2	2	2	1443410
Bartonella_henselae	Bartonella_henselae	1	2	2	3	1963796
Bartonella_quintana	Bartonella_quintana	0.018	0	6	6	1650124
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.557	112	215	260	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.812	44	56	66	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	0.619	147	245	288	5380929
Bordetella_pertussis	Bordetella_pertussis	0.5	21	41	50	4129756
Bordetella_pertussis_137	Bordetella_pertussis_137	0.851	9	11	14	4134593
Bordetella_pertussis_18323	Bordetella_pertussis_18323	1	11	11	14	4043846
Bordetella_petrii	Bordetella_petrii	0.624	82	131	154	5287950
Bordetella_trematum	Bordetella_trematum	0.768	56	73	80	4480141
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_burgdorferi_JD1	Borreliella_burgdorferi_JD1	1	1	1	1	922801
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	NA	0	0	0	0	0
Brucella_canis	NA	0	0	0	0	0
Brucella_melitensis	NA	0	0	0	0	0
Brucella_melitensis_bv._2_str._63/9	Brucella_melitensis_bv._2_str._63/9	1	1	1	4	1185446
Brucella_microti	NA	0	0	0	0	0
Brucella_microti_CCM_4915	Brucella_microti_CCM_4915	0.104	0	2	2	2117050
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	Brucella_ovis_ATCC_25840	1	1	1	1	2111370
Brucella_suis	NA	0	0	0	0	0
Burkholderia_cepacia	Burkholderia_cepacia	0.464	22	53	58	3739938
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	0.701	43	62	69	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0.685	51	77	91	3790084
Burkholderia_gladioli	Burkholderia_gladioli_BSR3	0.667	86	137	157	4413616
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.886	55	62	68	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.553	69	128	155	4668533
Burkholderia_mallei	Burkholderia_mallei	1	5	5	6	3553363
Burkholderia_mallei_NCTC_10229	Burkholderia_mallei_NCTC_10229	1	1	1	1	2284095
Burkholderia_mallei_NCTC_10247	Burkholderia_mallei_NCTC_10247	1	2	2	2	2351417
Burkholderia_multivorans	Burkholderia_multivorans	0.683	81	124	136	3603686
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	0.642	70	107	133	3448421
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	0.741	62	82	95	3428264
Burkholderia_pseudomallei	Burkholderia_pseudomallei	0.714	35	50	65	3269674
Burkholderia_pseudomallei_1106b	Burkholderia_pseudomallei_1106b	0.006	0	4	5	1200
Burkholderia_pseudomallei_1710a	Burkholderia_pseudomallei_1710a	0.149	1	12	17	4118977
Burkholderia_pseudomallei_1710b	Burkholderia_pseudomallei_1710b	1	3	3	3	4126292
Burkholderia_pseudomallei_7894	Burkholderia_pseudomallei	0.486	2	4	4	3265934
Burkholderia_pseudomallei_B03	Burkholderia_pseudomallei_B03	0.274	4	14	20	4008750
Burkholderia_pseudomallei_MSHR1153	Burkholderia_pseudomallei_MSHR1153	0.643	1	3	6	4032226
Burkholderia_pseudomallei_MSHR2543	Burkholderia_pseudomallei_MSHR2543	0.25	1	5	6	3205965
