Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
African_swine_fever_virus	NA	0	0	0	0	0
Aspergillus_fumigatus	NA	0	0	0	0	0
BK_virus_strain_AS	NA	0	0	0	0	0
BK_virus_strain_GS	NA	0	0	0	0	0
BK_virus_variant_RF	NA	0	0	0	0	0
Bacillus_anthracis	NA	0	0	0	0	0
Bacillus_bombysepticus_str._Wang	Bacillus_bombysepticus_str._Wang	1	1	1	3	5295783
Bacillus_cereus_ATCC_4342	NA	0	0	0	0	0
Bacillus_cereus_Rock1-3	NA	0	0	0	0	0
Bacillus_cereus_Rock3-28	NA	0	0	0	0	0
Bacillus_cereus_Rock3-44	Bacillus_cereus_Rock3-44	1	1	1	1	4999804
Bacillus_cereus_group	Bacillus_cereus_Rock3-44	1	2	2	2	4999804
Bacillus_cytotoxicus	NA	0	0	0	0	0
Bacillus_mobilis	NA	0	0	0	0	0
Bacillus_mycoides	NA	0	0	0	0	0
Bacillus_pacificus	NA	0	0	0	0	0
Bacillus_pseudomycoides	NA	0	0	0	0	0
Bacillus_pseudomycoides_DSM_12442	NA	0	0	0	0	0
Bacillus_thuringiensis	NA	0	0	0	0	0
Bacillus_thuringiensis_HD-771	NA	0	0	0	0	0
Bacillus_thuringiensis_serovar_chinensis_CT-43	NA	0	0	0	0	0
Bacillus_thuringiensis_serovar_indiana	NA	0	0	0	0	0
Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1	NA	0	0	0	0	0
Bacillus_toyonensis_BCT-7112	NA	0	0	0	0	0
Bacillus_wiedmannii	NA	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella	Bordetella_bronchiseptica	0.828	20	27	39	5205646
Bordetella_avium_197N	Bordetella_avium_197N	1	6	6	7	3732255
Bordetella_bronchialis	Bordetella_bronchialis	0.87	17	20	23	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.401	4	10	10	5081368
Bordetella_flabilis	Bordetella_flabilis	1	10	10	14	5835727
Bordetella_genomosp._13	Bordetella_genomosp._13	1	15	15	19	5380929
Bordetella_genomosp._6	Bordetella_genomosp._6	1	8	8	10	5163295
Bordetella_genomosp._8	Bordetella_genomosp._8	1	11	11	13	6167536
Bordetella_genomosp._9	Bordetella_genomosp._9	1	11	11	14	4587366
Bordetella_hinzii	Bordetella_hinzii	1	11	11	12	4885078
Bordetella_holmesii	NA	0	0	0	0	0
Bordetella_parapertussis	NA	0	0	0	0	0
Bordetella_pertussis	Bordetella_pertussis	0.458	2	4	5	4111050
Bordetella_pertussis_137	Bordetella_pertussis	1	2	2	3	4107548
Bordetella_pertussis_18323	Bordetella_pertussis_18323	1	1	1	1	4043846
Bordetella_petrii	Bordetella_petrii	1	12	12	15	5287950
Bordetella_pseudohinzii	Bordetella_pseudohinzii	1	9	9	11	4490371
Bordetella_sp._H567	Bordetella_sp._H567	0.87	10	12	16	5532470
Bordetella_sp._HZ20	NA	0	0	0	0	0
Bordetella_sp._N	Bordetella_sp._N	0.779	9	12	16	6989698
Bordetella_trematum	Bordetella_trematum	1	7	7	8	4480141
Borrelia	NA	0	0	0	0	0
Borrelia_coriaceae_ATCC_43381	NA	0	0	0	0	0
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_hermsii_DAH	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliaceae	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Brucella	Brucella	1	3	3	5	2865725
Brucella_abortus	NA	0	0	0	0	0
Brucella_canis	NA	0	0	0	0	0
Brucella_inopinata	Brucella_inopinata	1	1	1	1	1296428
Brucella_melitensis	NA	0	0	0	0	0
Brucella_microti	NA	0	0	0	0	0
Brucella_microti_CCM_4915	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	NA	0	0	0	0	0
Brucella_pinnipedialis	NA	0	0	0	0	0
Brucella_sp._09RB8471	Brucella_sp._09RB8471	1	1	1	1	1243395
Brucella_sp._09RB8910	NA	0	0	0	0	0
Brucella_sp._10RB9215	NA	0	0	0	0	0
Brucella_sp._141012304	NA	0	0	0	0	0
Brucella_sp._2280	Brucella_sp._2280	1	1	1	1	2268175
Brucella_sp._BO2	NA	0	0	0	0	0
Brucella_suis	NA	0	0	0	0	0
Brucella_suis_019	Brucella_suis_019	1	1	1	1	1204433
Brucella_suis_bv._2	NA	0	0	0	0	0
Brucella_vulpis	NA	0	0	0	0	0
Brucellaceae	Ochrobactrum	1	1	1	1	2585393
Burkholderia_cepacia	Burkholderia_cepacia	1	4	4	5	3430130
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia	0.514	2	4	4	3397795
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	1	7	7	8	3790084
Burkholderia_gladioli	Burkholderia_gladioli	0.647	12	19	23	4668573
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.566	5	9	18	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	1	12	12	13	4668350
Burkholderia_mallei	Burkholderia_mallei	1	1	1	1	2237503
Burkholderia_mallei_NCTC_10229	NA	0	0	0	0	0
Burkholderia_mallei_NCTC_10247	NA	0	0	0	0	0
Burkholderia_multivorans	Burkholderia_multivorans	0.57	3	5	9	3603686
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	1	5	5	5	3448421
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	1	3	3	3	2344193
Burkholderia_pseudomallei	Burkholderia_pseudomallei	0.424	1	3	3	3306540
Burkholderia_pseudomallei_1106b	Burkholderia_pseudomallei	1	1	1	1	4006427
Burkholderia_pseudomallei_1710a	Burkholderia_pseudomallei_1710a	0.004	0	5	5	957
Burkholderia_pseudomallei_1710b	NA	0	0	0	0	0
Burkholderia_pseudomallei_7894	Burkholderia_pseudomallei_7894	1	2	2	3	4121652
Burkholderia_pseudomallei_B03	Burkholderia_pseudomallei_B03	1	2	2	3	3256009
Burkholderia_pseudomallei_MSHR1153	NA	0	0	0	0	0
Burkholderia_pseudomallei_MSHR2543	Burkholderia_pseudomallei	1	1	1	1	3127457
Burkholderia_pseudomallei_MSHR346	NA	0	0	0	0	0
Burkholderia_pseudomallei_MSHR435	NA	0	0	0	0	0
Burkholderia_pseudomallei_NCTC_13179	NA	0	0	0	0	0
Burkholderia_pseudomallei_Pasteur_52237	NA	0	0	0	0	0
Burkholderia_sp._OLGA172	NA	0	0	0	0	0
Campylobacter_coli	NA	0	0	0	0	0
Campylobacter_gracilis	NA	0	0	0	0	0
Campylobacter_showae	Campylobacter_showae	0	0	2	2	2160580
Chlamydia_abortus	NA	0	0	0	0	0
Chlamydia_abortus_LLG	NA	0	0	0	0	0
Chlamydia_caviae	NA	0	0	0	0	0
Chlamydia_felis	NA	0	0	0	0	0
Chlamydia_muridarum	NA	0	0	0	0	0
Chlamydia_pecorum	NA	0	0	0	0	0
Chlamydia_pneumoniae	NA	0	0	0	0	0
Chlamydia_pneumoniae_AR39	NA	0	0	0	0	0
Chlamydia_psittaci	NA	0	0	0	0	0
Chlamydia_trachomatis	NA	0	0	0	0	0
Clostridium	Clostridium	1	1	1	3	3941835
Clostridium_acetobutylicum_EA_2018	NA	0	0	0	0	0
Clostridium_argentinense	NA	0	0	0	0	0
Clostridium_baratii_str._Sullivan	NA	0	0	0	0	0
Clostridium_beijerinckii	Clostridium_beijerinckii	1	1	1	1	6485394
Clostridium_beijerinckii_NRRL_B-598	Clostridium_beijerinckii	1	1	1	1	5876902
Clostridium_bornimense	NA	0	0	0	0	0
Clostridium_botulinum	Clostridium_botulinum	1	2	2	2	3611897
Clostridium_botulinum_A_str._ATCC_3502	Clostridium_botulinum	1	1	1	1	3886767
Clostridium_botulinum_B1_str._Okra	NA	0	0	0	0	0
Clostridium_botulinum_BKT015925	NA	0	0	0	0	0
Clostridium_botulinum_E3_str._Alaska_E43	NA	0	0	0	0	0
Clostridium_butyricum	Clostridium_butyricum	1	1	1	1	3824894
Clostridium_cadaveris	NA	0	0	0	0	0
Clostridium_carboxidivorans_P7	NA	0	0	0	0	0
Clostridium_chauvoei	NA	0	0	0	0	0
Clostridium_cochlearium	NA	0	0	0	0	0
Clostridium_drakei	NA	0	0	0	0	0
Clostridium_estertheticum	NA	0	0	0	0	0
Clostridium_estertheticum_subsp._estertheticum	Clostridium_estertheticum_subsp._estertheticum	1	1	1	1	4760574
Clostridium_formicaceticum	NA	0	0	0	0	0
Clostridium_gasigenes	Clostridium_gasigenes	1	2	2	2	4110498
Clostridium_intestinale	NA	0	0	0	0	0
Clostridium_isatidis	NA	0	0	0	0	0
Clostridium_kluyveri	NA	0	0	0	0	0
Clostridium_novyi	NA	0	0	0	0	0
Clostridium_novyi_NT	Clostridium_novyi_NT	1	1	1	1	2547720
Clostridium_pasteurianum	NA	0	0	0	0	0
Clostridium_pasteurianum_BC1	NA	0	0	0	0	0
Clostridium_perfringens	Clostridium_perfringens	1	1	1	1	2964677
Clostridium_perfringens_ATCC_13124	NA	0	0	0	0	0
Clostridium_perfringens_F262	NA	0	0	0	0	0
Clostridium_perfringens_str._13	NA	0	0	0	0	0
Clostridium_saccharoperbutylacetonicum	NA	0	0	0	0	0
Clostridium_septicum	NA	0	0	0	0	0
Clostridium_sp._AWRP	NA	0	0	0	0	0
