Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
African_swine_fever_virus	NA	0	0	0	0	0
Aspergillus_fumigatus	NA	0	0	0	0	0
BK_virus_strain_AS	NA	0	0	0	0	0
BK_virus_strain_GS	NA	0	0	0	0	0
BK_virus_variant_RF	NA	0	0	0	0	0
Bacillus_albus	NA	0	0	0	0	0
Bacillus_anthracis	NA	0	0	0	0	0
Bacillus_bombysepticus_str._Wang	NA	0	0	0	0	0
Bacillus_cereus	NA	0	0	0	0	0
Bacillus_cereus_AH1272	NA	0	0	0	0	0
Bacillus_cereus_AH676	NA	1	1	1	1	5373548
Bacillus_cereus_ATCC_4342	NA	0	0	0	0	0
Bacillus_cereus_Rock1-3	NA	0	0	0	0	0
Bacillus_cereus_Rock3-28	NA	0	0	0	0	0
Bacillus_cereus_Rock3-29	NA	0	0	0	0	0
Bacillus_cereus_Rock3-44	Bacillus_cereus_Rock3-44	1	1	1	1	4999804
Bacillus_cereus_group	Bacillus_cereus	1	1	1	1	102005
Bacillus_cytotoxicus	Bacillus_cytotoxicus	1	1	1	1	4246825
Bacillus_luti	NA	0	0	0	0	0
Bacillus_mycoides	NA	0	0	0	0	0
Bacillus_nitratireducens	NA	0	0	0	0	0
Bacillus_pseudomycoides	Bacillus_pseudomycoides	1	3	3	3	5229095
Bacillus_pseudomycoides_DSM_12442	Bacillus_pseudomycoides_DSM_12442	1	3	3	6	5782514
Bacillus_sp._JAS24-2	NA	0	0	0	0	0
Bacillus_thuringiensis	NA	0	0	0	0	0
Bacillus_thuringiensis_serovar_chinensis_CT-43	NA	0	0	0	0	0
Bacillus_thuringiensis_serovar_galleriae	Bacillus_thuringiensis_serovar_galleriae	1	1	1	1	5701188
Bacillus_thuringiensis_serovar_israelensis	NA	0	0	0	0	0
Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1	NA	1	1	1	1	5764082
Bacillus_wiedmannii	NA	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	Bartonella_henselae	1	1	1	1	1963796
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella	Bordetella_bronchiseptica	0.864	20	22	33	5205646
Bordetella_avium_197N	Bordetella_avium_197N	1	2	2	2	3732255
Bordetella_bronchialis	Bordetella_bronchialis	0.966	8	10	12	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	1	4	4	6	5142886
Bordetella_flabilis	Bordetella_flabilis	1	7	7	8	5835727
Bordetella_genomosp._13	Bordetella_genomosp._13	1	4	4	5	5380929
Bordetella_genomosp._6	Bordetella_genomosp._6	0.358	3	11	13	5163295
Bordetella_genomosp._8	Bordetella_genomosp._8	1	8	8	9	6167536
Bordetella_genomosp._9	Bordetella_genomosp._9	1	6	6	7	4587366
Bordetella_hinzii	Bordetella_hinzii	0.699	3	5	5	4885078
Bordetella_holmesii	Bordetella_holmesii	1	1	1	1	3698889
Bordetella_parapertussis	Bordetella_parapertussis	1	1	1	1	4775440
Bordetella_pertussis	Bordetella_pertussis	0.419	1	3	4	4085512
Bordetella_pertussis_137	NA	0	0	0	0	0
Bordetella_pertussis_18323	NA	0	0	0	0	0
Bordetella_petrii	Bordetella_petrii	0.742	6	8	9	5287950
Bordetella_pseudohinzii	Bordetella_pseudohinzii	1	8	8	12	4490371
Bordetella_sp._H567	Bordetella_sp._H567	1	12	12	13	5532470
Bordetella_sp._HZ20	NA	0	0	0	0	0
Bordetella_sp._N	Bordetella_sp._N	1	6	6	8	6989698
Bordetella_trematum	Bordetella_trematum	1	5	5	6	4518493
Borrelia	Borrelia_turicatae_91E135	1	1	1	1	925473
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_miyamotoi_FR64b	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borrelia_recurrentis_A1	NA	0	0	0	0	0
Borreliaceae	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_bissettii_DN127	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Brucella	Brucella	0.618	2	4	6	2064809
Brucella_abortus	NA	0	0	0	0	0
Brucella_canis	NA	0	0	0	0	0
Brucella_inopinata	NA	0	0	0	0	0
Brucella_melitensis	NA	0	0	0	0	0
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	NA	0	0	0	0	0
Brucella_pinnipedialis	NA	0	0	0	0	0
Brucella_sp._09RB8471	NA	0	0	0	0	0
Brucella_sp._09RB8910	Brucella_sp._09RB8910	0	0	2	2	2280827
Brucella_sp._10RB9215	NA	0	0	0	0	0
Brucella_sp._141012304	NA	0	0	0	0	0
Brucella_sp._2280	NA	0	0	0	0	0
Brucella_sp._BO2	NA	0	0	0	0	0
Brucella_suis	NA	0	0	0	0	0
Brucella_vulpis	NA	0	0	0	0	0
Brucellaceae	NA	0	0	0	0	0
Burkholderia_cepacia	Burkholderia_cepacia	1	6	6	6	3683734
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	1	3	3	4	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	1	4	4	5	3790084
Burkholderia_gladioli	Burkholderia_gladioli	0.846	18	23	25	4668573
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	1	5	5	6	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	1	14	14	16	4209407
Burkholderia_mallei	NA	0	0	0	0	0
Burkholderia_mallei_NCTC_10229	NA	0	0	0	0	0
Burkholderia_mallei_NCTC_10247	NA	0	0	0	0	0
Burkholderia_multivorans	Burkholderia_multivorans	0.561	4	8	11	2365865
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	1	9	9	9	3448421
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	0.745	8	10	10	3428264
Burkholderia_pseudomallei	Burkholderia_pseudomallei	0.598	4	6	6	3306540
Burkholderia_pseudomallei_1106b	Burkholderia_pseudomallei_1106b	1	1	1	1	3976928
Burkholderia_pseudomallei_1710a	NA	0	0	0	0	0
Burkholderia_pseudomallei_1710b	Burkholderia_pseudomallei_1710b	1	1	1	1	4126292
Burkholderia_pseudomallei_7894	Burkholderia_pseudomallei_7894	1	1	1	1	3260260
Burkholderia_pseudomallei_B03	Burkholderia_pseudomallei_B03	1	1	1	1	4008750
Burkholderia_pseudomallei_MSHR1153	Burkholderia	1	1	1	1	4194401
Burkholderia_pseudomallei_MSHR2543	NA	0	0	0	0	0
Burkholderia_pseudomallei_MSHR346	Burkholderia_pseudomallei	1	1	1	1	3267160
Burkholderia_pseudomallei_MSHR435	NA	0	0	0	0	0
Burkholderia_pseudomallei_NCTC_13179	NA	1	1	1	3	4563145
Burkholderia_pseudomallei_Pasteur_52237	Burkholderia_pseudomallei	1	1	1	1	3267160
Burkholderia_sp._OLGA172	NA	0	0	0	0	0
Campylobacter_coli	NA	0	0	0	0	0
Campylobacter_coli_RM4661	Campylobacter_coli_RM4661	1	1	1	1	1824273
Campylobacter_gracilis	NA	0	0	2	2	4563145
Campylobacter_showae	Campylobacter_showae	0.559	2	4	5	2160580
Chlamydia_abortus	NA	0	0	0	0	0
Chlamydia_caviae	NA	0	0	0	0	0
Chlamydia_felis	NA	0	0	0	0	0
Chlamydia_muridarum	NA	0	0	0	0	0
Chlamydia_pecorum	NA	0	0	0	0	0
Chlamydia_pneumoniae	NA	0	0	0	0	0
Chlamydia_psittaci	NA	0	0	0	0	0
Chlamydia_trachomatis	NA	0	0	0	0	0
Chlamydia_trachomatis_6276	Chlamydia_trachomatis_6276	1	1	1	1	1043181
Clostridium	Clostridium	0.867	8	10	12	4289702
Clostridium_aceticum	NA	0	0	0	0	0
Clostridium_acetobutylicum	NA	0	0	0	0	0
Clostridium_acetobutylicum_EA_2018	Clostridium_acetobutylicum	0	0	2	2	3957627
Clostridium_argentinense	NA	0	0	0	0	0
Clostridium_baratii	Clostridium_baratii	0.008	0	2	2	3091050
Clostridium_baratii_str._Sullivan	NA	0	0	0	0	0
Clostridium_beijerinckii	Clostridium_beijerinckii	0	0	2	2	5876902
Clostridium_beijerinckii_NRRL_B-598	Clostridium_beijerinckii_NRRL_B-598	1	1	1	1	6186993
Clostridium_bornimense	NA	0	0	0	0	0
Clostridium_botulinum	Clostridium_botulinum	1	2	2	2	4090796
Clostridium_botulinum_202F	Clostridium_botulinum_202F	0	0	2	2	3874462
Clostridium_botulinum_A	NA	0	0	0	0	0
Clostridium_botulinum_A2_str._Kyoto	NA	0	0	0	0	0
Clostridium_botulinum_A3_str._Loch_Maree	NA	0	0	0	0	0
Clostridium_botulinum_BKT015925	NA	0	0	0	0	0
Clostridium_botulinum_B_str._Eklund_17B_(NRP)	Clostridium_botulinum_B_str._Eklund_17B_(NRP)	1	1	1	1	3800327
Clostridium_botulinum_E3_str._Alaska_E43	NA	0	0	0	0	0
Clostridium_botulinum_Prevot_594	Clostridium_botulinum_Prevot_594	1	1	1	1	4077214
Clostridium_butyricum	Clostridium_butyricum	1	2	2	2	3864393
Clostridium_cadaveris	NA	0	0	0	0	0
Clostridium_carboxidivorans_P7	NA	0	0	0	0	0
Clostridium_cellulovorans_743B	NA	0	0	0	0	0
Clostridium_chauvoei	NA	0	0	0	0	0
Clostridium_cochlearium	NA	0	0	0	0	0
Clostridium_drakei	NA	0	0	0	0	0
Clostridium_estertheticum	NA	0	0	0	0	0
