Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
African_swine_fever_virus	NA	0	0	0	0	0
Aspergillus_fumigatus	NA	0	0	0	0	0
BK_virus_strain_AS	NA	0	0	0	0	0
BK_virus_strain_GS	NA	0	0	0	0	0
BK_virus_variant_RF	NA	0	0	0	0	0
Bacillus_albus	NA	0	0	0	0	0
Bacillus_anthracis	Bacillus_anthracis	1	1	1	1	5291783
Bacillus_bombysepticus_str._Wang	NA	0	0	0	0	0
Bacillus_cereus	Bacillus_cereus	1	1	1	1	5945656
Bacillus_cereus_AH1272	Bacillus_cereus_AH1272	1	1	1	1	5789540
Bacillus_cereus_AH1273	NA	1	1	1	1	5373548
Bacillus_cereus_AH676	NA	1	1	1	1	245826
Bacillus_cereus_ATCC_4342	Bacillus_cereus_ATCC_4342	0	0	2	2	5234797
Bacillus_cereus_BDRD-ST196	Bacillus_cereus_BDRD-ST196	1	1	1	1	5576566
Bacillus_cereus_Rock1-3	NA	0	0	0	0	0
Bacillus_cereus_Rock3-28	NA	0	0	0	0	0
Bacillus_cereus_Rock3-44	Bacillus_cereus_Rock3-44	0.764	9	13	14	4999804
Bacillus_cereus_Rock4-18	NA	0	0	0	0	0
Bacillus_cereus_group	Bacillus_nitratireducens	0.65	5	7	10	5138923
Bacillus_cytotoxicus	Bacillus_cytotoxicus	0.763	10	13	14	4049237
Bacillus_luti	Bacillus_luti	1	3	3	3	5202942
Bacillus_mobilis	Bacillus_mobilis	1	4	4	4	5468285
Bacillus_mycoides	Bacillus_mycoides	1	6	6	9	5243016
Bacillus_nitratireducens	Bacillus_nitratireducens	1	1	1	1	5138923
Bacillus_pacificus	NA	0	0	0	0	0
Bacillus_paranthracis	Bacillus_paranthracis	1	1	1	1	5149464
Bacillus_pseudomycoides	Bacillus_pseudomycoides	1	12	12	14	5126466
Bacillus_pseudomycoides_DSM_12442	Bacillus_pseudomycoides_DSM_12442	1	6	6	7	5782514
Bacillus_sp._ABP14	Bacillus_sp._ABP14	1	1	1	1	5141367
Bacillus_sp._HBCD-sjtu	NA	0	0	0	0	0
Bacillus_sp._JAS24-2	NA	0	0	0	0	0
Bacillus_thuringiensis	Bacillus_thuringiensis	1	3	3	3	5327397
Bacillus_thuringiensis_HD-771	Bacillus_thuringiensis_HD-771	1	2	2	2	5886036
Bacillus_thuringiensis_IBL_4222	Bacillus_thuringiensis_IBL_4222	1	1	1	1	6612432
Bacillus_thuringiensis_serovar_andalousiensis	NA	0	0	0	0	0
Bacillus_thuringiensis_serovar_chinensis_CT-43	NA	1	1	1	1	5138672
Bacillus_thuringiensis_serovar_galleriae	NA	0	0	0	0	0
Bacillus_thuringiensis_serovar_indiana	Bacillus_thuringiensis_serovar_indiana	1	1	1	1	5429688
Bacillus_thuringiensis_serovar_israelensis	Bacillus_thuringiensis_serovar_israelensis	1	1	1	1	5499731
Bacillus_thuringiensis_serovar_kurstaki_str._T03a001	Bacillus_thuringiensis	1	1	1	3	5674369
Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1	Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1	1	1	1	1	6489024
Bacillus_toyonensis_BCT-7112	NA	1	1	1	1	3965158
Bacillus_wiedmannii	Bacillus_wiedmannii	0	0	2	2	5239489
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella	Bordetella_bronchiseptica	1	20	20	25	5211648
Bordetella_avium_197N	Bordetella_avium_197N	1	1	1	4	3732255
Bordetella_bronchialis	Bordetella_bronchialis	0.778	14	18	22	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	1	8	8	15	5081368
Bordetella_flabilis	Bordetella_flabilis	0.843	18	22	30	5835727
Bordetella_genomosp._13	Bordetella_genomosp._13	1	21	21	28	5380929
Bordetella_genomosp._6	Bordetella_genomosp._6	1	3	3	3	5163295
Bordetella_genomosp._8	Bordetella_genomosp._8	0.723	5	9	9	6167536
Bordetella_genomosp._9	Bordetella_genomosp._9	1	11	11	11	4587366
Bordetella_hinzii	Bordetella_hinzii	1	15	15	18	4912977
Bordetella_holmesii	Bordetella_holmesii	1	3	3	4	3696713
Bordetella_parapertussis	Bordetella_parapertussis	1	3	3	3	4775256
Bordetella_pertussis	Bordetella_pertussis	0.542	2	4	4	4108318
Bordetella_pertussis_137	Bordetella_pertussis	1	1	1	1	4107558
Bordetella_pertussis_18323	Bordetella_pertussis_18323	0.28	1	3	5	4043846
Bordetella_petrii	Bordetella_petrii	0.729	10	14	15	5287950
Bordetella_pseudohinzii	Bordetella_pseudohinzii	1	14	14	17	4490371
Bordetella_sp._H567	Bordetella_sp._H567	1	22	22	28	5532470
Bordetella_sp._HZ20	NA	0	0	0	0	0
Bordetella_sp._N	Bordetella_sp._N	1	13	13	17	6989698
Bordetella_trematum	Bordetella_trematum	1	8	8	13	4518493
Borrelia	NA	0	0	0	0	0
Borrelia_anserina_BA2	NA	0	0	0	0	0
Borrelia_coriaceae	NA	0	0	0	0	0
Borrelia_coriaceae_ATCC_43381	NA	0	0	0	0	0
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_hermsii	NA	0	0	0	0	0
Borrelia_miyamotoi	NA	0	0	0	0	0
Borrelia_miyamotoi_FR64b	Borrelia_miyamotoi	1	1	1	1	904095
Borrelia_recurrentis	NA	0	0	0	0	0
Borrelia_turcica_IST7	Borrelia_turcica_IST7	1	1	1	1	957653
Borreliaceae	NA	0	0	0	0	0
Borreliella	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_burgdorferi_B31	NA	0	0	0	0	0
Borreliella_burgdorferi_JD1	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Brucella	Brucella	1	5	5	7	2064809
Brucella_abortus	NA	0	0	0	0	0
Brucella_abortus_bv._6_str._870	NA	0	0	0	0	0
Brucella_canis	NA	0	0	0	0	0
Brucella_inopinata	Brucella_inopinata	0	0	2	3	1296428
Brucella_melitensis	Brucella_melitensis	1	1	1	1	2126158
Brucella_melitensis_bv._2_str._63/9	NA	0	0	0	0	0
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	NA	0	0	0	0	0
Brucella_pinnipedialis	NA	0	0	0	0	0
Brucella_sp._09RB8471	Brucella_sp._09RB8471	1	1	1	1	1243395
Brucella_sp._09RB8910	NA	0	0	0	0	0
Brucella_sp._10RB9215	NA	0	0	0	0	0
Brucella_sp._141012304	NA	0	0	0	0	0
Brucella_sp._2280	NA	0	0	0	0	0
Brucella_sp._BO2	Brucella_sp._BO2	1	1	1	1	1691925
Brucella_suis	NA	0	0	0	0	0
Brucella_suis_bv._2	NA	0	0	0	0	0
Brucella_vulpis	NA	0	0	0	0	0
Brucellaceae	Ochrobactrum	1	1	1	1	2585393
Burkholderia_cepacia	Burkholderia_cepacia	1	4	4	7	3608925
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	0.658	3	5	7	3396958
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	1	4	4	5	3400736
Burkholderia_gladioli	Burkholderia_gladioli	0.86	8	10	16	4450890
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	1	7	7	7	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	1	11	11	13	3923011
Burkholderia_mallei	Burkholderia_mallei_NCTC_10229	1	1	1	1	3458208
Burkholderia_mallei_NCTC_10229	NA	0	0	0	0	0
Burkholderia_mallei_NCTC_10247	NA	0	0	0	0	0
Burkholderia_multivorans	Burkholderia_multivorans	1	7	7	8	3239301
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	1	5	5	9	3448421
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	1	8	8	9	3428264
Burkholderia_pseudomallei	Burkholderia_pseudomallei	0.347	3	8	9	3078985
Burkholderia_pseudomallei_1106b	Burkholderia_pseudomallei_1106b	1	1	1	1	3976928
Burkholderia_pseudomallei_1710a	NA	0	0	0	0	0
Burkholderia_pseudomallei_1710b	Burkholderia_pseudomallei_1710b	1	1	1	3	4126292
Burkholderia_pseudomallei_7894	Burkholderia_pseudomallei	0	0	2	2	4032598
Burkholderia_pseudomallei_B03	NA	0	0	0	0	0
Burkholderia_pseudomallei_MSHR1153	Burkholderia_pseudomallei	0	0	2	2	3256300
Burkholderia_pseudomallei_MSHR2543	NA	0	0	0	0	0
Burkholderia_pseudomallei_MSHR346	Burkholderia_pseudomallei_MSHR346	1	3	3	4	4098576
Burkholderia_pseudomallei_MSHR435	Burkholderia_pseudomallei_MSHR435	1	1	1	1	3295773
Burkholderia_pseudomallei_NCTC_13179	NA	0	0	0	0	0
Burkholderia_pseudomallei_Pasteur_52237	Burkholderia_pseudomallei_Pasteur_52237	1	1	1	1	3184745
Burkholderia_sp._OLGA172	NA	0	0	0	0	0
Campylobacter_coli	NA	0	0	0	0	0
Campylobacter_gracilis	Campylobacter_gracilis	1	1	1	1	2281730
Campylobacter_showae	NA	1	1	1	1	4761435
Chlamydia_abortus	NA	0	0	0	0	0
Chlamydia_caviae	NA	0	0	0	0	0
Chlamydia_caviae_GPIC	NA	0	0	0	0	0
Chlamydia_felis	NA	0	0	0	0	0
Chlamydia_muridarum	NA	0	0	0	0	0
Chlamydia_pecorum	NA	0	0	0	0	0
Chlamydia_pneumoniae	NA	0	0	0	0	0
