Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
African_swine_fever_virus	NA	0	0	0	0	0
Aspergillus_fumigatus	NA	0	0	0	0	0
BK_virus_strain_AS	NA	0	0	0	0	0
BK_virus_strain_GS	NA	0	0	0	0	0
BK_virus_variant_RF	NA	0	0	0	0	0
Bacillus_anthracis	NA	0	0	0	0	0
Bacillus_cereus_group	NA	0	0	0	0	0
Bacillus_luti	NA	0	0	0	0	0
Bacillus_mycoides	NA	0	0	0	0	0
Bacillus_thuringiensis	NA	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0
Bartonella_quintana_RM-11	Bartonella_quintana	1	1	1	1	1650124
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella	Bordetella_flabilis	1	1	1	1	5835727
Bordetella_avium_197N	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	1	1	1	1	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	1	2	2	2	5081368
Bordetella_flabilis	Bordetella_flabilis	1	2	2	2	5835727
Bordetella_genomosp._13	NA	0	0	0	0	0
Bordetella_genomosp._6	NA	0	0	0	0	0
Bordetella_genomosp._8	NA	1	1	1	1	4563145
Bordetella_genomosp._9	NA	0	0	0	0	0
Bordetella_hinzii	Bordetella_hinzii	0	0	2	2	4912977
Bordetella_holmesii	Bordetella_holmesii	1	1	1	1	3696713
Bordetella_parapertussis	NA	0	0	0	0	0
Bordetella_pertussis	NA	0	0	0	0	0
Bordetella_pertussis_137	NA	0	0	0	0	0
Bordetella_petrii	NA	0	0	0	0	0
Bordetella_pseudohinzii	NA	0	0	0	0	0
Bordetella_sp._H567	NA	0	0	0	0	0
Bordetella_sp._HZ20	NA	0	0	0	0	0
Bordetella_sp._N	Bordetella_sp._N	1	1	1	1	6989698
Bordetella_trematum	Bordetella_trematum	1	2	2	2	4518493
Borrelia	NA	0	0	0	0	0
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliaceae	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Borreliella_valaisiana	NA	0	0	0	0	0
Brucella	Brucella	0.023	0	6	7	1176207
Brucella_abortus	NA	0	0	0	0	0
Brucella_canis	NA	0	0	0	0	0
Brucella_melitensis	NA	0	0	0	0	0
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_pinnipedialis	NA	0	0	0	0	0
Brucella_sp._09RB8471	NA	0	0	0	0	0
Brucella_sp._09RB8910	NA	0	0	0	0	0
Brucella_sp._10RB9215	NA	0	0	0	0	0
Brucella_sp._141012304	NA	0	0	0	0	0
Brucella_sp._2280	NA	0	0	0	0	0
Brucella_suis	NA	0	0	0	0	0
Brucella_vulpis	NA	0	0	0	0	0
Brucellaceae	NA	0	0	0	0	0
Burkholderia_cepacia	Burkholderia_cepacia	0.939	31	33	38	3728457
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	0.863	50	60	65	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0.851	48	60	71	3790084
Burkholderia_gladioli	Burkholderia_gladioli_BSR3	1	32	32	38	4413616
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.402	3	8	10	3700833
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.909	15	17	19	4209407
Burkholderia_mallei	Burkholderia_mallei	1	3	3	3	3509051
Burkholderia_mallei_NCTC_10229	NA	0	0	0	0	0
Burkholderia_mallei_NCTC_10247	Burkholderia_mallei_NCTC_10247	1	1	1	1	3476239
Burkholderia_multivorans	Burkholderia_multivorans	0.809	85	112	137	3603686
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	0.875	60	70	82	3448421
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	0.877	89	105	131	3428264
Burkholderia_pseudomallei	Burkholderia_pseudomallei	0.647	24	41	51	4104810
Burkholderia_pseudomallei_1106b	Burkholderia_pseudomallei_1106b	1	2	2	2	3976928
Burkholderia_pseudomallei_1710a	NA	0	0	0	0	0
Burkholderia_pseudomallei_1710b	NA	0	0	0	0	0
Burkholderia_pseudomallei_7894	Burkholderia_pseudomallei_7894	1	4	4	4	3260260
Burkholderia_pseudomallei_B03	Burkholderia_pseudomallei	1	1	1	1	3386014
Burkholderia_pseudomallei_MSHR1153	Burkholderia_pseudomallei	1	1	1	4	3127457
Burkholderia_pseudomallei_MSHR2543	Burkholderia_pseudomallei	1	1	1	1	4228716
Burkholderia_pseudomallei_MSHR346	Burkholderia_pseudomallei_MSHR346	0.836	8	10	13	4098576
Burkholderia_pseudomallei_MSHR435	Burkholderia_pseudomallei	1	1	1	1	4006427
Burkholderia_pseudomallei_NCTC_13179	Burkholderia_pseudomallei_NCTC_13179	1	2	2	2	3997089
Burkholderia_pseudomallei_Pasteur_52237	NA	0	0	0	0	0
Burkholderia_sp._OLGA172	NA	0	0	0	0	0
Campylobacter_coli	NA	0	0	0	0	0
Campylobacter_coli_RM4661	NA	0	0	0	0	0
Campylobacter_gracilis	NA	0	0	0	0	0
Campylobacter_showae	NA	0	0	0	0	0
Chlamydia_abortus	NA	0	0	0	0	0
Chlamydia_caviae	NA	0	0	0	0	0
Chlamydia_felis	NA	0	0	0	0	0
Chlamydia_muridarum	NA	0	0	0	0	0
Chlamydia_pecorum	NA	0	0	0	0	0
Chlamydia_pneumoniae	NA	0	0	0	0	0
Chlamydia_psittaci	NA	0	0	0	0	0
Chlamydia_trachomatis	NA	0	0	0	0	0
Clostridium	Clostridium	1	1	1	1	2715461
Clostridium_acetobutylicum_EA_2018	Clostridium_acetobutylicum	1	1	1	1	3957627
Clostridium_botulinum	NA	0	0	0	0	0
Clostridium_botulinum_BKT015925	NA	0	0	0	0	0
Clostridium_botulinum_E3_str._Alaska_E43	NA	0	0	0	0	0
Clostridium_botulinum_Prevot_594	NA	0	0	0	0	0
Clostridium_butyricum	NA	0	0	0	0	0
Clostridium_cadaveris	NA	0	0	0	0	0
Clostridium_chauvoei	NA	0	0	0	0	0
Clostridium_cochlearium	NA	0	0	0	0	0
Clostridium_estertheticum	NA	0	0	0	0	0
Clostridium_formicaceticum	NA	0	0	0	0	0
Clostridium_intestinale	NA	0	0	0	0	0
Clostridium_novyi	NA	0	0	0	0	0
Clostridium_pasteurianum_BC1	NA	0	0	0	0	0
Clostridium_perfringens	NA	0	0	0	0	0
Clostridium_septicum	NA	0	0	0	0	0
Clostridium_sp._BNL1100	NA	0	0	0	0	0
Clostridium_sp._MF28	NA	0	0	0	0	0
Clostridium_sp._SY8519	NA	0	0	0	0	0
Clostridium_sporogenes	NA	0	0	0	0	0
Clostridium_tetani	NA	0	0	0	0	0
Clostridium_tetani_E88	NA	0	0	0	0	0
Clostridium_tyrobutyricum	Clostridium_tyrobutyricum	1	1	1	1	3159003
Coccidioides_immitis	NA	0	0	0	0	0
Coccidioides_posadasii	NA	0	0	0	0	0
Corynebacterium_ammoniagenes	NA	0	0	0	0	0
Corynebacterium_crudilactis	NA	0	0	0	0	0
Corynebacterium_diphtheriae	NA	0	0	0	0	0
Corynebacterium_diphtheriae_NCTC_13129	NA	0	0	0	0	0
Corynebacterium_glutamicum	NA	0	0	0	0	0
Corynebacterium_glutamicum_ZL-6	NA	0	0	0	0	0
Corynebacterium_glyciniphilum	NA	0	0	0	0	0
Corynebacterium_glyciniphilum_AJ_3170	NA	0	0	0	0	0
Corynebacterium_jeikeium	NA	0	0	0	0	0
Corynebacterium_jeikeium_K411	NA	0	0	0	0	0
Corynebacterium_kroppenstedtii	NA	0	0	0	0	0
Corynebacterium_kroppenstedtii_DSM_44385	NA	0	0	0	0	0
Corynebacterium_maris	NA	0	0	0	0	0
Corynebacterium_matruchotii	NA	0	0	0	0	0
Corynebacterium_segmentosum	NA	0	0	0	0	0
Corynebacterium_sphenisci	NA	0	0	0	0	0
Corynebacterium_stationis	NA	0	0	0	0	0
Corynebacterium_urealyticum	NA	0	0	0	0	0
Corynebacterium_ureicelerivorans	Corynebacterium_ureicelerivorans	1	1	1	1	48288
Corynebacterium_variabile	NA	0	0	0	0	0
Corynebacterium_variabile_DSM_44702	NA	0	0	0	0	0
Corynebacterium_xerosis	NA	0	0	0	0	0
Cowpox-Vaccinia_virus	NA	0	0	0	0	0
Cowpox_virus	NA	0	0	0	0	0
Coxiella_burnetii	NA	0	0	0	0	0
Coxiella_burnetii_str._Schperling	NA	0	0	0	0	0
Cryptococcus_gattii_species_complex	NA	0	0	0	0	0
Cryptococcus_neoformans	NA	0	0	0	0	0
Cynomolgus_Epstein-Barr_Virus_A4	NA	0	0	0	0	0
Cynomolgus_Epstein-Barr_Virus_Si-IIA	NA	0	0	0	0	0
Cynomolgus_Epstein-Barr_Virus_TsB-B6	NA	0	0	0	0	0
Ehrlichia_canis	NA	0	0	0	0	0
Enterobius_vermicularis	Enterobius_vermicularis	1	1	1	1	11135
Enterococcus_avium	NA	0	0	0	0	0
Enterococcus_casseliflavus	NA	0	0	0	0	0
Enterococcus_cecorum	NA	0	0	0	0	0
Enterococcus_durans	Enterococcus_durans	1	1	1	1	2867028
Enterococcus_faecalis	NA	0	0	0	0	0
Enterococcus_faecalis_R712	NA	0	0	0	0	0
Enterococcus_faecium	NA	0	0	0	0	0
Enterococcus_hirae	NA	0	0	0	0	0
Enterococcus_mundtii	NA	0	0	0	0	0
