TargetNode	01	02	03	04	05	06	07	08	09	10
African_swine_fever_virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Aspergillus_fumigatus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BK_virus_strain_AS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BK_virus_strain_GS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BK_virus_variant_RF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_albus	Bacillus_albus;_NZ_CP040344.1;_TOPREFPERCREADS100	Bacillus;_NZ_CP095874.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_anthracis	Bacillus_anthracis;_NZ_CP031645.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_bombysepticus_str._Wang	Bacillus_bombysepticus_str._Wang;_NZ_CP007512.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_cereus	Bacillus_cereus;_NZ_CP026678.1;_TOPREFPERCREADS100	Bacillus_cereus_AH1272;_NZ_CM000740.1;_TOPREFPERCREADS018	Bacillus_cereus_AH1273;_NZ_CM000741.1;_TOPREFPERCREADS018	Bacillus;_NZ_CP065509.1;_TOPREFPERCREADS010	Bacillus;_NZ_CP076653.1;_TOPREFPERCREADS008	Bacillus_cereus_Rock1-3;_NZ_CM000728.1;_TOPREFPERCREADS005	Bacillus_cereus_Rock3-28;_NZ_CM000730.1;_TOPREFPERCREADS005	Bacillus_cereus_Rock3-29;_NZ_CM000731.1;_TOPREFPERCREADS002	NA;_NZ_CP055263.1;_TOPREFPERCREADS002	Bacillus_cereus_Rock4-18;_NZ_CM000735.1;_TOPREFPERCREADS002
Bacillus_cereus_AH1272	NA;_NZ_CP088245.1;_TOPREFPERCREADS100	Bacillus_cereus_AH1272;_NZ_CM000740.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_cereus_AH1273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_cereus_AH676	Bacillus_cereus_AH676;_NZ_CM000738.1;_TOPREFPERCREADS100	Bacillus_cereus;_NZ_CP053289.1;_TOPREFPERCREADS018	Bacillus_cereus;_NZ_CP068984.1;_TOPREFPERCREADS018	Bacillus_cereus;_NZ_CP026678.1;_TOPREFPERCREADS009	Bacillus_cereus;_NZ_CP085501.1;_TOPREFPERCREADS009	Bacillus_cereus;_NZ_CP040342.1;_TOPREFPERCREADS009	Bacillus;_NZ_CP095874.1;_TOPREFPERCREADS009	NA	NA	NA
Bacillus_cereus_ATCC_4342	Bacillus_cereus_ATCC_4342;_NZ_CM000721.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_cereus_BDRD-Cer4	Bacillus_cereus_BDRD-Cer4;_NZ_CM000726.1;_TOPREFPERCREADS100	Bacillus_cereus;_NZ_CP023727.1;_TOPREFPERCREADS018	Bacillus_cereus;_NZ_CP026678.1;_TOPREFPERCREADS018	Bacillus_cereus;_NZ_CP090081.1;_TOPREFPERCREADS018	Bacillus_cereus;_NZ_CP085501.1;_TOPREFPERCREADS018	Bacillus_cereus;_NZ_CP053289.1;_TOPREFPERCREADS009	Bacillus_cereus;_NZ_CP068984.1;_TOPREFPERCREADS009	Bacillus_cereus;_NZ_CP070339.1;_TOPREFPERCREADS009	Bacillus;_NZ_CP076653.1;_TOPREFPERCREADS009	NA
Bacillus_cereus_BDRD-ST196	Bacillus_cereus_BDRD-ST196;_NZ_CM000725.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_cereus_Rock1-3	Bacillus_cereus_Rock1-3;_NZ_CM000728.1;_TOPREFPERCREADS100	Bacillus_cereus;_NZ_CP070342.1;_TOPREFPERCREADS012	Bacillus_cereus;_NZ_CP085503.1;_TOPREFPERCREADS012	NA	NA	NA	NA	NA	NA	NA
Bacillus_cereus_Rock3-28	Bacillus_cereus_Rock3-28;_NZ_CM000730.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_cereus_Rock3-29	Bacillus_cereus_Rock3-29;_NZ_CM000731.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_cereus_Rock3-44	Bacillus_cereus_Rock3-44;_NZ_CM000733.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_cereus_Rock4-18	Bacillus_cereus_Rock4-18;_NZ_CM000735.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_cereus_group	Bacillus_thuringiensis_IBL_4222;_NZ_CM000759.1;_TOPREFPERCREADS100	Bacillus_thuringiensis;_NZ_CP014847.1;_TOPREFPERCREADS100	Bacillus_thuringiensis;_NZ_CP076539.1;_TOPREFPERCREADS100	Bacillus_thuringiensis;_NZ_CP083129.1;_TOPREFPERCREADS100	Bacillus_thuringiensis_HD-771;_NC_018500.1;_TOPREFPERCREADS100	Bacillus_cereus;_NZ_CP070339.1;_TOPREFPERCREADS100	Bacillus_thuringiensis;_NZ_CP037890.1;_TOPREFPERCREADS100	Bacillus_thuringiensis_serovar_israelensis;_NZ_CP013275.1;_TOPREFPERCREADS100	Bacillus_thuringiensis;_NZ_CP039721.1;_TOPREFPERCREADS100	Bacillus_thuringiensis_serovar_israelensis;_NZ_CP051858.1;_TOPREFPERCREADS095
Bacillus_cytotoxicus	Bacillus_cytotoxicus;_NZ_CP024096.1;_TOPREFPERCREADS100	NA;_NZ_CP082918.1;_TOPREFPERCREADS016	NA;_NZ_CP020880.1;_TOPREFPERCREADS016	NA	NA	NA	NA	NA	NA	NA
Bacillus_luti	Bacillus_luti;_NZ_CP040336.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_mobilis	Bacillus_mobilis;_NZ_CP031443.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_mycoides	Bacillus_mycoides;_NZ_CP036067.1;_TOPREFPERCREADS100	Bacillus;_NZ_CP076653.1;_TOPREFPERCREADS004	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_nitratireducens	Bacillus_nitratireducens;_NZ_CP093844.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_pacificus	Bacillus_pacificus;_NZ_CP086328.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_paranthracis	Bacillus_paranthracis;_NZ_CP065149.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_pseudomycoides	Bacillus_pseudomycoides;_NZ_CM000744.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
