Taxon	Reference	AverageCoverage	Coverge_StandardDeviation	percCoveredHigher1	percCoveredHigher2	percCoveredHigher3	percCoveredHigher4	percCoveredHigher5
African_swine_fever_virus	NA	0	0	0	0	0	0	0
Aspergillus_fumigatus	NA	0	0	0	0	0	0	0
BK_virus_strain_AS	NA	0	0	0	0	0	0	0
BK_virus_strain_GS	NA	0	0	0	0	0	0	0
BK_virus_variant_RF	NA	0	0	0	0	0	0	0
Bacillus_albus	NA	0	0	0	0	0	0	0
Bacillus_anthracis	NA	0	0	0	0	0	0	0
Bacillus_cereus_group	NA	0	0	0	0	0	0	0
Bacillus_cytotoxicus	NA	0	0	0	0	0	0	0
Bacillus_luti	NA	0	0	0	0	0	0	0
Bacillus_mobilis	NA	0	0	0	0	0	0	0
Bacillus_mycoides	Bacillus_mycoides	0	0	0	0	0	0	0
Bacillus_nitratireducens	NA	0	0	0	0	0	0	0
Bacillus_pseudomycoides	Bacillus_pseudomycoides	0	0	0	0	0	0	0
Bacillus_pseudomycoides_DSM_12442	NA	0	0	0	0	0	0	0
Bacillus_thuringiensis	NA	0	0	0	0	0	0	0
Bacillus_thuringiensis_serovar_indiana	NA	0	0	0	0	0	0	0
Bacillus_wiedmannii	NA	0	0	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0	0	0
Bartonella_henselae	NA	0	0	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0	0	0
Bartonella_quintana_RM-11	Bartonella_quintana	0	0	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0	0	0
Bordetella	Bordetella_bronchiseptica	0	0	0	0	0	0	0
Bordetella_avium_197N	NA	0	0	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0	0	0	0	0	0	0
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0	0	0	0	0	0	0
Bordetella_flabilis	Bordetella_flabilis	0	0	0	0	0	0	0
Bordetella_genomosp._13	Bordetella_genomosp._13	0	0	0	0	0	0	0
Bordetella_genomosp._6	Bordetella_genomosp._6	0	0	0	0	0	0	0
Bordetella_genomosp._8	Bordetella_genomosp._8	0	0	0	0	0	0	0
Bordetella_genomosp._9	Bordetella_genomosp._9	0	0	0	0	0	0	0
Bordetella_hinzii	Bordetella_hinzii	0	0	0	0	0	0	0
Bordetella_holmesii	Bordetella_holmesii	0	0	0	0	0	0	0
Bordetella_parapertussis	NA	0	0	0	0	0	0	0
Bordetella_pertussis	Bordetella_pertussis	0	0	0	0	0	0	0
Bordetella_petrii	Bordetella_petrii	0	0	0	0	0	0	0
Bordetella_pseudohinzii	Bordetella_pseudohinzii	0	0	0	0	0	0	0
Bordetella_sp._H567	Bordetella_sp._H567	0	0	0	0	0	0	0
Bordetella_sp._HZ20	NA	0	0	0	0	0	0	0
Bordetella_sp._N	Bordetella_sp._N	0	0	0	0	0	0	0
Bordetella_trematum	Bordetella_trematum	0	0	0	0	0	0	0
Borrelia	NA	0	0	0	0	0	0	0
Borrelia_crocidurae	NA	0	0	0	0	0	0	0
Borrelia_hermsii	Borrelia_hermsii	0	0	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0	0	0
Borrelia_turcica_IST7	NA	0	0	0	0	0	0	0
Borrelia_venezuelensis	NA	0	0	0	0	0	0	0
Borreliaceae	Borrelia	0	0	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0	0	0
Brucella	Brucella_melitensis	0	0	0	0	0	0	0
Brucella_abortus	NA	0	0	0	0	0	0	0
Brucella_canis	NA	0	0	0	0	0	0	0
Brucella_inopinata	NA	0	0	0	0	0	0	0
Brucella_melitensis	NA	0	0	0	0	0	0	0
Brucella_melitensis_bv._2_str._63/9	NA	0	0	0	0	0	0	0
Brucella_microti	NA	0	0	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0	0	0
Brucella_pinnipedialis	NA	0	0	0	0	0	0	0
Brucella_sp._09RB8471	NA	0	0	0	0	0	0	0
Brucella_sp._09RB8910	NA	0	0	0	0	0	0	0
Brucella_sp._10RB9215	NA	0	0	0	0	0	0	0
Brucella_sp._141012304	NA	0	0	0	0	0	0	0
Brucella_sp._2280	NA	0	0	0	0	0	0	0
Brucella_sp._BO2	NA	0	0	0	0	0	0	0
Brucella_suis	NA	0	0	0	0	0	0	0
Brucella_vulpis	NA	0	0	0	0	0	0	0
Brucellaceae	NA	0	0	0	0	0	0	0
Burkholderia_cepacia	Burkholderia_cepacia	0	0	0	0	0	0	0
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia	0	0	0	0	0	0	0
Burkholderia_cepacia_JBK9	NA	0	0	0	0	0	0	0
Burkholderia_gladioli	Burkholderia_gladioli_pv._gladioli	0	0	0	0	0	0	0
Burkholderia_gladioli_BSR3	NA	0	0	0	0	0	0	0
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0	0	0	0	0	0	0
Burkholderia_mallei	Burkholderia_mallei	0	0	0	0	0	0	0
Burkholderia_mallei_NCTC_10229	NA	0	0	0	0	0	0	0
Burkholderia_mallei_NCTC_10247	Burkholderia_mallei_NCTC_10247	0	0	0	0	0	0	0
Burkholderia_multivorans	Burkholderia_multivorans	0	0	0	0	0	0	0
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans	0	0	0	0	0	0	0
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	0	0	0	0	0	0	0
Burkholderia_pseudomallei	Burkholderia_pseudomallei	0	0	0	0	0	0	0
Burkholderia_pseudomallei_1106b	Burkholderia_pseudomallei_1106b	0	0	0	0	0	0	0
Burkholderia_pseudomallei_7894	NA	0	0	0	0	0	0	0
Burkholderia_pseudomallei_B03	Burkholderia_pseudomallei_B03	0	0	0	0	0	0	0
Burkholderia_pseudomallei_MSHR1153	Burkholderia_pseudomallei_MSHR1153	0	0	0	0	0	0	0
Burkholderia_pseudomallei_MSHR2543	NA	0	0	0	0	0	0	0
Burkholderia_pseudomallei_MSHR346	Burkholderia_pseudomallei_MSHR346	0	0	0	0	0	0	0
Burkholderia_pseudomallei_MSHR435	NA	0	0	0	0	0	0	0
Burkholderia_pseudomallei_NCTC_13179	Burkholderia_pseudomallei_NCTC_13179	0	0	0	0	0	0	0
Burkholderia_pseudomallei_Pasteur_52237	NA	0	0	0	0	0	0	0
Burkholderia_sp._OLGA172	NA	0	0	0	0	0	0	0
Campylobacter_coli	Campylobacter_coli	0	0	0	0	0	0	0
Campylobacter_gracilis	NA	0	0	0	0	0	0	0
Campylobacter_showae	Campylobacter_showae	0	0	0	0	0	0	0
