Taxon	Reference	AverageCoverage	Coverge_StandardDeviation	percCoveredHigher1	percCoveredHigher2	percCoveredHigher3	percCoveredHigher4	percCoveredHigher5
African_swine_fever_virus	NA	0	0	0	0	0	0	0
Aspergillus_fumigatus	NA	0	0	0	0	0	0	0
BK_virus_strain_AS	NA	0	0	0	0	0	0	0
BK_virus_strain_GS	NA	0	0	0	0	0	0	0
BK_virus_variant_RF	NA	0	0	0	0	0	0	0
Bacillus_albus	Bacillus_albus	0	0	0	0	0	0	0
Bacillus_anthracis	NA	0	0	0	0	0	0	0
Bacillus_cereus	Bacillus_cereus	0	0.001	0	0	0	0	0
Bacillus_cereus_AH1272	NA	0	0	0	0	0	0	0
Bacillus_cereus_AH1273	NA	0	0	0	0	0	0	0
Bacillus_cereus_AH676	NA	0	0	0	0	0	0	0
Bacillus_cereus_ATCC_4342	Bacillus_cereus_ATCC_4342	0	0	0	0	0	0	0
Bacillus_cereus_BDRD-Cer4	NA	0	0	0	0	0	0	0
Bacillus_cereus_Rock3-28	NA	0	0	0	0	0	0	0
Bacillus_cereus_Rock3-29	NA	0	0	0	0	0	0	0
Bacillus_cereus_Rock3-44	Bacillus_cereus_Rock3-44	0	0	0	0	0	0	0
Bacillus_cereus_Rock4-18	NA	0	0	0	0	0	0	0
Bacillus_cereus_group	Bacillus_sp._HBCD-sjtu	0	0	0	0	0	0	0
Bacillus_cytotoxicus	Bacillus_cytotoxicus	0	0	0	0	0	0	0
Bacillus_luti	NA	0	0	0	0	0	0	0
Bacillus_mobilis	NA	0	0	0	0	0	0	0
Bacillus_mycoides	Bacillus_mycoides	0	0	0	0	0	0	0
Bacillus_nitratireducens	NA	0	0	0	0	0	0	0
Bacillus_pacificus	NA	0	0	0	0	0	0	0
Bacillus_paranthracis	NA	0	0	0	0	0	0	0
Bacillus_pseudomycoides	Bacillus_pseudomycoides	0	0	0	0	0	0	0
Bacillus_pseudomycoides_DSM_12442	NA	0	0	0	0	0	0	0
Bacillus_sp._ABP14	NA	0	0	0	0	0	0	0
Bacillus_sp._HBCD-sjtu	Bacillus_sp._HBCD-sjtu	0	0	0	0	0	0	0
Bacillus_thuringiensis	Bacillus_thuringiensis	0	0	0	0	0	0	0
Bacillus_thuringiensis_HD-771	NA	0	0	0	0	0	0	0
Bacillus_thuringiensis_serovar_andalousiensis	NA	0	0	0	0	0	0	0
Bacillus_thuringiensis_serovar_chinensis_CT-43	NA	0	0	0	0	0	0	0
Bacillus_thuringiensis_serovar_galleriae	Bacillus_thuringiensis	0	0.001	0	0	0	0	0
Bacillus_thuringiensis_serovar_indiana	NA	0	0	0	0	0	0	0
Bacillus_thuringiensis_serovar_israelensis	NA	0	0	0	0	0	0	0
Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1	Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1	0	0	0	0	0	0	0
Bacillus_toyonensis_BCT-7112	NA	0	0	0	0	0	0	0
Bacillus_tropicus	NA	0	0	0	0	0	0	0
Bacillus_wiedmannii	Bacillus_wiedmannii	0.001	0.001	0.001	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0	0	0
Bartonella_henselae	Bartonella_henselae	0	0	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0	0	0
Bordetella	Bordetella_parapertussis	0	0	0	0	0	0	0
Bordetella_avium_197N	NA	0	0	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0	0	0	0	0	0	0
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0	0	0	0	0	0	0
Bordetella_flabilis	Bordetella_flabilis	0	0	0	0	0	0	0
Bordetella_genomosp._13	Bordetella_genomosp._13	0	0	0	0	0	0	0
Bordetella_genomosp._6	Bordetella_genomosp._6	0	0	0	0	0	0	0
Bordetella_genomosp._8	Bordetella_genomosp._8	0	0	0	0	0	0	0
Bordetella_genomosp._9	Bordetella_genomosp._9	0	0	0	0	0	0	0
Bordetella_hinzii	Bordetella_hinzii	0	0	0	0	0	0	0
Bordetella_holmesii	Bordetella_holmesii	0	0	0	0	0	0	0
Bordetella_parapertussis	Bordetella_parapertussis	0	0	0	0	0	0	0
Bordetella_pertussis	Bordetella_pertussis	0	0	0	0	0	0	0
Bordetella_pertussis_137	Bordetella_pertussis	0	0	0	0	0	0	0
Bordetella_pertussis_18323	NA	0	0	0	0	0	0	0
Bordetella_petrii	Bordetella_petrii	0	0	0	0	0	0	0
Bordetella_pseudohinzii	Bordetella_pseudohinzii	0	0	0	0	0	0	0
Bordetella_sp._H567	Bordetella_sp._H567	0	0	0	0	0	0	0
Bordetella_sp._HZ20	NA	0	0	0	0	0	0	0
Bordetella_sp._N	Bordetella_sp._N	0	0	0	0	0	0	0
Bordetella_trematum	Bordetella_trematum	0	0	0	0	0	0	0
Borrelia	NA	0	0	0	0	0	0	0
Borrelia_anserina	NA	0	0	0	0	0	0	0
Borrelia_coriaceae_ATCC_43381	NA	0	0	0	0	0	0	0
Borrelia_crocidurae	NA	0	0	0	0	0	0	0
Borrelia_hermsii	NA	0	0	0	0	0	0	0
Borrelia_miyamotoi_FR64b	NA	0	0	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0	0	0
Borreliaceae	NA	0	0	0	0	0	0	0
Borreliella	NA	0	0	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0	0	0
Borreliella_bavariensis_PBi	Borreliella_bavariensis_PBi	0	0	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0	0	0
Brucella	Brucella	0	0	0	0	0	0	0
Brucella_abortus	NA	0	0	0	0	0	0	0
Brucella_canis	NA	0	0	0	0	0	0	0
Brucella_inopinata	NA	0	0	0	0	0	0	0
Brucella_melitensis	NA	0	0	0	0	0	0	0
Brucella_microti	NA	0	0	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0	0	0
Brucella_ovis_ATCC_25840	NA	0	0	0	0	0	0	0
Brucella_pinnipedialis	NA	0	0	0	0	0	0	0
Brucella_sp._09RB8471	NA	0	0	0	0	0	0	0
Brucella_sp._09RB8910	NA	0	0	0	0	0	0	0
Brucella_sp._10RB9215	NA	0	0	0	0	0	0	0
Brucella_sp._141012304	NA	0	0	0	0	0	0	0
Brucella_sp._2280	NA	0	0	0	0	0	0	0
Brucella_sp._BO2	NA	0	0	0	0	0	0	0
Brucella_suis	NA	0	0	0	0	0	0	0
Brucella_suis_bv._2	NA	0	0	0	0	0	0	0
Brucella_vulpis	NA	0	0	0	0	0	0	0
Brucellaceae	NA	0	0	0	0	0	0	0
Burkholderia_cepacia	Burkholderia_cepacia	0	0	0	0	0	0	0
