Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	NA	0	0	0	0	0
Actinobacillus_pleuropneumoniae	NA	0	0	0	0	0
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	NA	0	0	0	0	0
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.937	16	18	24	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.613	3	5	6	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	0.72	16	21	28	5380929
Bordetella_pertussis	Bordetella_pertussis	1	4	4	7	4107604
Bordetella_pertussis_137	Bordetella_pertussis	0	0	2	2	4107558
Bordetella_pertussis_18323	NA	0	0	0	0	0
Bordetella_petrii	Bordetella_petrii	0.625	12	21	24	5287950
Bordetella_trematum	Bordetella_trematum	1	5	5	5	4518493
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	NA	0	0	0	0	0
Brucella_abortus_bv._6_str._870	NA	0	0	0	0	0
Brucella_canis	NA	0	0	0	0	0
Brucella_melitensis	NA	0	0	0	0	0
Brucella_melitensis_bv._2_str._63/9	NA	0	0	0	0	0
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	NA	0	0	0	0	0
Brucella_suis	Brucella_suis	1	1	1	1	1902870
Brucella_suis_bv._2	NA	0	0	0	0	0
Burkholderia_cepacia	Burkholderia_cepacia	1	4	4	4	3683734
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia	1	1	1	1	3683734
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	1	2	2	3	3790084
Burkholderia_gladioli	Burkholderia_gladioli	1	9	9	12	4171651
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	1	2	2	2	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	1	3	3	4	3923011
Burkholderia_mallei	Burkholderia_mallei	1	1	1	1	3531732
Burkholderia_mallei_NCTC_10247	NA	0	0	0	0	0
