Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	NA	0	0	0	0	0
Actinobacillus_pleuropneumoniae	NA	0	0	0	0	0
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	NA	0	0	0	0	0
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	Bartonella_henselae	0	0	2	2	1963796
Bartonella_quintana	NA	0	0	0	0	0
Bartonella_quintana_RM-11	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.742	11	16	19	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.568	6	11	12	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	0.756	25	34	39	5380929
Bordetella_pertussis	Bordetella_pertussis	1	2	2	4	4082563
Bordetella_pertussis_137	Bordetella_pertussis	1	2	2	2	4112103
Bordetella_pertussis_18323	Bordetella_pertussis	1	2	2	2	4107558
Bordetella_petrii	Bordetella_petrii	0.917	20	22	26	5287950
Bordetella_trematum	Bordetella_trematum	1	8	8	11	4518493
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_crocidurae_DOU	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	NA	0	0	0	0	0
Brucella_canis	NA	0	0	0	0	0
Brucella_melitensis	NA	0	0	0	0	0
Brucella_melitensis_bv._2_str._63/9	NA	0	0	0	0	0
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	NA	0	0	0	0	0
Brucella_suis	NA	0	0	0	0	0
Burkholderia_cepacia	Burkholderia_cepacia	1	3	3	6	1304848
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	1	6	6	6	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	1	5	5	8	3790084
Burkholderia_gladioli	Burkholderia_gladioli_BSR3	1	11	11	13	4413616
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.75	8	12	12	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	1	12	12	18	4209407
Burkholderia_mallei	Burkholderia_mallei	1	1	1	1	2240464
