Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	Actinobacillus_equuli	1	6	6	6	2451991
Actinobacillus_pleuropneumoniae	Actinobacillus_pleuropneumoniae	1	12	12	15	2312414
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	Actinobacillus_pleuropneumoniae_serovar_4_str._M62	1	1	1	1	2335268
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	1	3	3	5	2409565
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	1	5	5	6	2324821
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	NA	0	0	0	0	0
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.87	17	20	23	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.401	4	10	10	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	1	15	15	19	5380929
Bordetella_pertussis	Bordetella_pertussis	0.458	2	4	5	4111050
Bordetella_pertussis_137	Bordetella_pertussis	1	2	2	3	4107548
Bordetella_pertussis_18323	Bordetella_pertussis_18323	1	1	1	1	4043846
Bordetella_petrii	Bordetella_petrii	1	12	12	15	5287950
Bordetella_trematum	Bordetella_trematum	1	7	7	8	4480141
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	NA	0	0	0	0	0
Brucella_canis	NA	0	0	0	0	0
Brucella_melitensis	NA	0	0	0	0	0
Brucella_microti	NA	0	0	0	0	0
Brucella_microti_CCM_4915	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	NA	0	0	0	0	0
Brucella_suis	NA	0	0	0	0	0
Brucella_suis_019	Brucella_suis_019	1	1	1	1	1204433
Brucella_suis_bv._2	NA	0	0	0	0	0
Burkholderia_cepacia	Burkholderia_cepacia	1	5	5	5	3608925
