Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
African_swine_fever_virus	NA	0	0	0	0	0
Aspergillus_fumigatus	NA	0	0	0	0	0
BK_virus_strain_AS	NA	0	0	0	0	0
BK_virus_strain_GS	NA	0	0	0	0	0
BK_virus_variant_RF	NA	0	0	0	0	0
Bacillus_anthracis	NA	0	0	0	0	0
Bacillus_cereus_BDRD-Cer4	Bacillus_cereus_BDRD-Cer4	1	1	1	1	5397450
Bacillus_cereus_group	Bacillus_cereus_BDRD-ST196	0.31	0	2	3	5576566
Bacillus_cytotoxicus	NA	1	1	1	1	5461741
Bacillus_mycoides	Bacillus_mycoides	1	2	2	2	5265340
Bacillus_nitratireducens	Bacillus_nitratireducens	0	0	2	2	5056959
Bacillus_pseudomycoides	Bacillus_pseudomycoides	1	2	2	5	5126466
Bacillus_pseudomycoides_DSM_12442	Bacillus_pseudomycoides_DSM_12442	1	2	2	3	5782514
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0
Bartonella_quintana_RM-11	Bartonella_quintana	0	0	2	2	1650124
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella	Bordetella_bronchiseptica	0.636	35	62	68	5211648
Bordetella_avium_197N	Bordetella_avium_197N	1	7	7	9	3732255
Bordetella_bronchialis	Bordetella_bronchialis	0.715	28	43	51	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.724	11	15	17	5081368
Bordetella_flabilis	Bordetella_flabilis	0.688	23	36	42	5835727
Bordetella_genomosp._13	Bordetella_genomosp._13	0.731	35	49	59	5380929
Bordetella_genomosp._6	Bordetella_genomosp._6	0.828	17	21	24	5163295
Bordetella_genomosp._8	Bordetella_genomosp._8	0.79	25	36	43	6167536
Bordetella_genomosp._9	Bordetella_genomosp._9	0.553	23	43	48	4587366
Bordetella_hinzii	Bordetella_hinzii	0.918	24	28	31	4885078
Bordetella_holmesii	Bordetella_holmesii	0.766	12	18	21	3696713
Bordetella_parapertussis	Bordetella_parapertussis	0.643	3	5	10	4775440
Bordetella_pertussis	Bordetella_pertussis	0.803	6	8	9	4108318
Bordetella_pertussis_137	Bordetella_pertussis	1	2	2	2	4107604
Bordetella_pertussis_18323	Bordetella_pertussis_18323	0.477	2	5	6	4043846
Bordetella_petrii	Bordetella_petrii	0.757	22	29	35	5287950
Bordetella_pseudohinzii	Bordetella_pseudohinzii	0.638	16	26	28	4490371
Bordetella_sp._H567	Bordetella_sp._H567	0.72	37	56	64	5532470
Bordetella_sp._HZ20	NA	0	0	0	0	0
Bordetella_sp._N	Bordetella_sp._N	0.919	26	30	32	6989698
Bordetella_trematum	Bordetella_trematum	0.898	13	15	18	4480141
Borrelia	NA	0	0	0	0	0
Borrelia_anserina	NA	1	1	1	1	5699854
Borrelia_coriaceae_ATCC_43381	Borrelia_coriaceae_ATCC_43381	1	1	1	1	4229
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_crocidurae_DOU	Borrelia_crocidurae_DOU	1	1	1	1	916000
Borrelia_miyamotoi	Borrelia_miyamotoi	1	1	1	1	906339
Borrelia_miyamotoi_FR64b	Borrelia_miyamotoi	1	1	1	1	904095
Borrelia_recurrentis	NA	0	0	0	0	0
Borrelia_turcica_IST7	Borrelia	1	1	1	1	918483
Borreliaceae	Borreliella_burgdorferi	1	2	2	2	903654
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Brucella	Brucella	0.669	14	22	30	2682891
Brucella_abortus	Brucella	0	0	2	2	2088098
Brucella_canis	NA	0	0	0	0	0
Brucella_inopinata	Brucella_inopinata	1	2	2	2	2145953
Brucella_melitensis	NA	1	1	1	1	5158483
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_pinnipedialis	NA	0	0	0	0	0
Brucella_sp._09RB8471	NA	0	0	0	0	0
Brucella_sp._09RB8910	Brucella_sp._09RB8910	0.666	4	6	8	2280827
Brucella_sp._10RB9215	Brucella_sp._10RB9215	1	1	1	1	1306027
Brucella_sp._141012304	NA	0	0	0	0	0
Brucella_sp._2280	Brucella_sp._2280	1	1	1	1	2268175
Brucella_sp._BO2	Brucella	1	1	1	1	2181202
Brucella_suis	Brucella_suis	1	2	2	2	2131717
Brucella_suis_bv._2	Brucella_suis_bv._2	1	1	1	1	1926480
Brucella_vulpis	NA	0	0	0	0	0
Brucellaceae	Pseudochrobactrum	1	1	1	1	3432145
Burkholderia_cepacia	Burkholderia_cepacia	0.851	15	19	22	3688624
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	0.888	17	21	24	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	1	20	20	26	3790084
Burkholderia_gladioli	Burkholderia_gladioli	0.927	25	27	36	4450890
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.286	4	16	20	3700833
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.757	27	36	41	4668533
Burkholderia_mallei	Burkholderia_mallei	0.333	1	3	3	3553991
Burkholderia_mallei_NCTC_10229	Burkholderia_mallei_NCTC_10229	1	2	2	2	3458208
Burkholderia_mallei_NCTC_10247	Burkholderia_mallei_NCTC_10247	1	1	1	1	3476239
Burkholderia_multivorans	Burkholderia_multivorans	1	34	34	42	3350628
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	0.958	27	29	37	3448421
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	0.666	30	43	50	3428264
Burkholderia_pseudomallei	Burkholderia_pseudomallei	0.165	4	22	24	3039355
Burkholderia_pseudomallei_1106b	Burkholderia_pseudomallei_1106b	1	2	2	3	3976928
Burkholderia_pseudomallei_1710a	Burkholderia_pseudomallei	1	1	1	1	3245094
Burkholderia_pseudomallei_1710b	NA	1	1	1	1	5158483
Burkholderia_pseudomallei_7894	Burkholderia_pseudomallei_7894	0.736	5	7	7	4121652
Burkholderia_pseudomallei_B03	Burkholderia_pseudomallei_B03	0	0	2	2	3256009
Burkholderia_pseudomallei_MSHR1153	Burkholderia_pseudomallei_MSHR1153	1	2	2	2	3280677
Burkholderia_pseudomallei_MSHR2543	Burkholderia_pseudomallei	1	1	1	1	3127457
Burkholderia_pseudomallei_MSHR346	Burkholderia_pseudomallei	1	3	3	3	4099163
Burkholderia_pseudomallei_MSHR435	Burkholderia_pseudomallei_MSHR435	0.252	3	15	18	3295773
Burkholderia_pseudomallei_NCTC_13179	Burkholderia_pseudomallei_NCTC_13179	0.301	0	4	6	3340068
Burkholderia_pseudomallei_Pasteur_52237	Burkholderia_pseudomallei_Pasteur_52237	1	3	3	3	4140573
Burkholderia_sp._OLGA172	NA	0	0	0	0	0
Campylobacter_coli	NA	0	0	0	0	0
Campylobacter_gracilis	NA	0	0	0	0	0
Campylobacter_showae	Campylobacter_showae	1	2	2	2	2097887
Candidatus_Borrelia_tachyglossi	Candidatus_Borrelia_tachyglossi	1	1	1	1	937305
Chlamydia_abortus	NA	0	0	0	0	0
Chlamydia_caviae	NA	0	0	0	0	0
Chlamydia_felis	NA	0	0	0	0	0
Chlamydia_muridarum	NA	0	0	0	0	0
Chlamydia_pecorum	NA	0	0	0	0	0
Chlamydia_pneumoniae	NA	0	0	0	0	0
Chlamydia_pneumoniae_AR39	Chlamydia_pneumoniae	1	1	1	1	1228125
Chlamydia_psittaci	NA	0	0	0	0	0
Chlamydia_trachomatis	NA	0	0	0	0	0
Chlamydia_trachomatis_6276	Chlamydia_trachomatis_6276	0	0	2	2	1043181
Clostridium	Clostridium_botulinum	0.34	2	4	5	2838878
Clostridium_aceticum	Clostridium_aceticum	0	0	2	2	4201318
Clostridium_acetobutylicum_EA_2018	Clostridium_acetobutylicum	0	0	2	2	3957627
Clostridium_baratii	Clostridium_baratii	1	1	1	1	3091050
Clostridium_baratii_str._Sullivan	Clostridium_baratii_str._Sullivan	1	4	4	6	3153266
Clostridium_beijerinckii	Clostridium_beijerinckii	1	1	1	1	6383364
Clostridium_bornimense	Clostridium_bornimense	1	1	1	1	2917864
Clostridium_botulinum	Clostridium_botulinum	1	1	1	1	2838878
Clostridium_botulinum_BKT015925	NA	0	0	0	0	0
Clostridium_botulinum_CDC_1436	Clostridium_botulinum_CDC_1436	0	0	2	2	4089683
Clostridium_botulinum_E3_str._Alaska_E43	NA	0	0	0	0	0
Clostridium_butyricum	Clostridium_butyricum	1	1	1	1	706107
Clostridium_cadaveris	Clostridium_cadaveris	1	2	2	2	3619347
Clostridium_cellulovorans_743B	Clostridium_cellulovorans_743B	0.012	0	3	3	5262222
Clostridium_chauvoei	Clostridium_chauvoei	0.206	1	6	7	2872664
Clostridium_cochlearium	Clostridium_cochlearium	1	2	2	2	2435419
Clostridium_estertheticum	NA	0	0	0	0	0
Clostridium_estertheticum_subsp._estertheticum	Clostridium_estertheticum_subsp._estertheticum	1	1	1	1	4760574
Clostridium_formicaceticum	Clostridium_formicaceticum	1	1	1	1	4586755
Clostridium_intestinale	Clostridium_intestinale	1	1	1	1	4796776
Clostridium_kluyveri	Clostridium_kluyveri	0.42	2	5	6	4454353
Clostridium_novyi	NA	0	0	0	0	0
Clostridium_pasteurianum	Clostridium_pasteurianum	1	1	1	1	4351863
Clostridium_perfringens	Clostridium_perfringens	0.989	98	104	123	2964677
Clostridium_perfringens_ATCC_13124	Clostridium_perfringens_ATCC_13124	1	9	9	11	3256683
Clostridium_perfringens_F262	Clostridium_perfringens_F262	1	6	6	9	3333039
