Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
African_swine_fever_virus	NA	0	0	0	0	0
Aspergillus_fumigatus	NA	0	0	0	0	0
BK_virus_strain_AS	NA	0	0	0	0	0
BK_virus_strain_GS	NA	0	0	0	0	0
BK_virus_variant_RF	NA	0	0	0	0	0
Bacillus_anthracis	NA	0	0	0	0	0
Bacillus_cereus_Rock3-44	Bacillus_cereus_Rock3-44	0.029	0	2	2	4999804
Bacillus_cereus_group	Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1	1	2	2	2	6489024
Bacillus_cytotoxicus	Bacillus_cytotoxicus	1	2	2	2	4246825
Bacillus_mycoides	Bacillus_mycoides	1	1	1	1	400360
Bacillus_pseudomycoides	Bacillus_pseudomycoides	1	2	2	2	5229095
Bacillus_pseudomycoides_DSM_12442	Bacillus_pseudomycoides_DSM_12442	0	0	2	2	5782514
Bacillus_thuringiensis	Bacillus_thuringiensis	0	0	2	2	5327397
Bacillus_wiedmannii	Bacillus_wiedmannii	1	1	1	1	5534165
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella	Bordetella_parapertussis	0.76	92	129	161	4775493
Bordetella_avium_197N	Bordetella_avium_197N	0.641	10	17	19	3732255
Bordetella_bronchialis	Bordetella_bronchialis	0.639	58	100	116	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.748	28	38	46	5081368
Bordetella_flabilis	Bordetella_flabilis	0.786	52	70	81	5835727
Bordetella_genomosp._13	Bordetella_genomosp._13	0.765	70	99	128	5380929
Bordetella_genomosp._6	Bordetella_genomosp._6	0.706	25	39	48	5163295
Bordetella_genomosp._8	Bordetella_genomosp._8	0.718	57	87	109	6167536
Bordetella_genomosp._9	Bordetella_genomosp._9	0.633	54	93	102	4587366
Bordetella_hinzii	Bordetella_hinzii	0.604	35	66	92	4912977
Bordetella_holmesii	Bordetella_holmesii	0.755	21	29	37	3696713
Bordetella_parapertussis	Bordetella_parapertussis	0.772	9	13	15	4773923
Bordetella_pertussis	Bordetella_pertussis	0.836	8	10	10	4110562
Bordetella_pertussis_137	Bordetella_pertussis_137	1	5	5	5	4134593
Bordetella_pertussis_18323	Bordetella_pertussis_18323	1	5	5	6	4043846
Bordetella_petrii	Bordetella_petrii	0.632	66	112	135	5287950
Bordetella_pseudohinzii	Bordetella_pseudohinzii	0.676	36	59	69	4490371
Bordetella_sp._H567	Bordetella_sp._H567	0.576	57	110	127	5532470
Bordetella_sp._HZ20	NA	0	0	0	0	0
Bordetella_sp._N	Bordetella_sp._N	0.632	47	77	87	6989698
Bordetella_trematum	Bordetella_trematum	0.639	34	58	70	4480141
Borrelia	Borrelia	0.064	0	4	4	918483
Borrelia_anserina	NA	1	1	1	1	5699854
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_miyamotoi	Borrelia_miyamotoi	1	1	1	1	903844
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliaceae	Borreliella_bavariensis_PBi	0.354	1	3	3	905817
Borreliella	Borreliella_burgdorferi_B31	0.042	0	2	3	910724
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_afzelii_PKo	Borreliella_afzelii_PKo	0.1	0	2	3	903609
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Brucella	Brucella	1	16	16	21	2865725
Brucella_abortus	NA	0	0	0	0	0
Brucella_canis	NA	0	0	0	0	0
Brucella_inopinata	Brucella_inopinata	1	1	1	1	2145953
Brucella_melitensis	NA	0	0	0	0	0
Brucella_melitensis_bv._2_str._63/9	Brucella_melitensis	1	1	1	1	2125701
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_pinnipedialis	NA	0	0	0	0	0
Brucella_sp._09RB8471	Brucella_sp._09RB8471	1	1	1	1	1243395
Brucella_sp._09RB8910	Brucella_sp._09RB8910	1	4	4	4	2280827
Brucella_sp._10RB9215	Brucella_sp._10RB9215	1	1	1	1	2256786
Brucella_sp._141012304	NA	0	0	0	0	0
Brucella_sp._2280	Brucella_sp._2280	1	2	2	2	2268175
Brucella_sp._BO2	Brucella_sp._BO2	1	3	3	3	1691925
Brucella_suis	NA	0	0	0	0	0
Brucella_vulpis	NA	0	0	0	0	0
Brucellaceae	NA	0	0	0	0	0
Burkholderia_cepacia	Burkholderia_cepacia	0.563	5	11	18	3739938
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	1	19	19	21	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0.679	14	21	23	3790084
Burkholderia_gladioli	Burkholderia_gladioli	0.704	46	69	83	4272194
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.933	17	19	22	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.676	37	56	65	4668533
Burkholderia_mallei	Burkholderia_mallei	1	2	2	3	2146721
Burkholderia_mallei_NCTC_10229	Burkholderia_mallei_NCTC_10229	1	1	1	1	2284095
Burkholderia_mallei_NCTC_10247	Burkholderia_mallei_NCTC_10247	1	1	1	1	2351417
Burkholderia_multivorans	Burkholderia_multivorans	0.615	23	39	43	3603686
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	0.786	28	38	48	3448421
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	0.783	25	34	45	3428264
Burkholderia_pseudomallei	Burkholderia_pseudomallei	0.799	10	14	20	3269674
Burkholderia_pseudomallei_1106b	Burkholderia_pseudomallei	1	1	1	1	4228716
Burkholderia_pseudomallei_7894	Burkholderia_pseudomallei_7894	0.287	2	7	7	3260260
Burkholderia_pseudomallei_B03	Burkholderia_pseudomallei_B03	1	5	5	6	4008750
Burkholderia_pseudomallei_MSHR1153	Burkholderia_pseudomallei_MSHR1153	1	2	2	2	3280677
Burkholderia_pseudomallei_MSHR2543	Burkholderia_pseudomallei	0.342	0	2	3	3256300
Burkholderia_pseudomallei_MSHR346	Burkholderia_pseudomallei_MSHR346	1	4	4	7	4098576
Burkholderia_pseudomallei_MSHR435	Burkholderia_pseudomallei_MSHR435	0.191	1	10	11	3837469
Burkholderia_pseudomallei_NCTC_13179	Burkholderia_pseudomallei_NCTC_13179	0.264	1	7	7	3997089
Burkholderia_sp._OLGA172	NA	0	0	0	0	0
Campylobacter_coli	NA	0	0	0	0	0
Campylobacter_gracilis	Campylobacter_gracilis	0	0	3	5	2281730
Campylobacter_showae	Campylobacter_showae	0.249	1	4	5	2097887
Candidatus_Borrelia_tachyglossi	Candidatus_Borrelia_tachyglossi	0.091	0	3	4	937305
Chlamydia_abortus	NA	0	0	0	0	0
Chlamydia_caviae	NA	0	0	0	0	0
Chlamydia_felis	NA	0	0	0	0	0
Chlamydia_muridarum	Chlamydia_muridarum	1	1	1	1	1072952
Chlamydia_pecorum	NA	0	0	0	0	0
Chlamydia_pecorum_P787	Chlamydia_pecorum_P787	0.205	1	9	9	1106409
Chlamydia_pneumoniae	NA	0	0	0	0	0
Chlamydia_psittaci	NA	0	0	0	0	0
Chlamydia_trachomatis	NA	0	0	0	0	0
Chlamydia_trachomatis_6276	NA	0	0	2	2	1974201
Clostridium	Clostridium	0.061	1	22	29	3785527
Clostridium_acetobutylicum_EA_2018	Clostridium_acetobutylicum_EA_2018	1	1	1	1	3940230
Clostridium_argentinense	Clostridium_argentinense	1	1	1	1	4662988
Clostridium_beijerinckii	Clostridium_beijerinckii	0	0	2	2	5984367
Clostridium_bornimense	NA	1	1	1	1	5198760
Clostridium_botulinum	Clostridium_botulinum	1	1	1	1	4090796
Clostridium_botulinum_202F	Clostridium_botulinum_202F	1	1	1	1	3874462
Clostridium_botulinum_BKT015925	NA	0	0	0	0	0
Clostridium_botulinum_E3_str._Alaska_E43	NA	0	0	0	0	0
Clostridium_butyricum	Clostridium_butyricum	0.057	0	3	4	3782283
Clostridium_cadaveris	Clostridium_cadaveris	1	2	2	2	3619347
Clostridium_chauvoei	Clostridium_chauvoei	1	1	1	1	2883701
Clostridium_cochlearium	NA	0	0	0	0	0
Clostridium_estertheticum	NA	0	0	0	0	0
Clostridium_estertheticum_subsp._estertheticum	Clostridium_estertheticum_subsp._estertheticum	1	1	1	1	4760574
Clostridium_intestinale	Clostridium_intestinale	0.212	1	7	8	4796776
Clostridium_isatidis	Clostridium_isatidis	0	0	2	2	2869927
Clostridium_novyi	NA	0	0	0	0	0
Clostridium_pasteurianum	NA	0.187	1	5	6	6125480
Clostridium_pasteurianum_BC1	NA	1	1	1	1	3993073
Clostridium_perfringens	Clostridium_perfringens	0.817	8	10	12	2964677
Clostridium_perfringens_F262	Clostridium_perfringens_F262	1	1	1	1	3333039
Clostridium_perfringens_str._13	Clostridium_perfringens_str._13	1	1	1	1	3031430
Clostridium_septicum	NA	0	0	0	0	0
Clostridium_sp._AWRP	Clostridium_sp._AWRP	1	1	1	1	4579117
Clostridium_sp._BNL1100	Clostridium_sp._BNL1100	1	2	2	2	4613747
Clostridium_sp._C1	NA	1	1	1	1	2996201
Clostridium_sp._JN-1	Clostridium_sp._JN-1	1	2	2	3	2795954
Clostridium_sp._JN-9	Clostridium_sp._JN-9	1	2	2	3	3223191
Clostridium_sp._M62/1	Clostridium_sp._M62/1	0.485	3	8	10	3892014
Clostridium_sp._SY8519	Clostridium_sp._SY8519	0.688	4	6	7	2835737
Clostridium_sporogenes	NA	0	0	0	0	0
Clostridium_tetani	NA	0	0	0	0	0
Clostridium_tetani_E88	NA	0	0	0	0	0
