Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
African_swine_fever_virus	NA	0	0	0	0	0
Aspergillus_fumigatus	NA	0	0	0	0	0
BK_virus_strain_AS	NA	0	0	0	0	0
BK_virus_strain_GS	NA	0	0	0	0	0
BK_virus_variant_RF	NA	0	0	0	0	0
Bacillus_albus	Bacillus_albus	1	4	4	6	5298275
Bacillus_anthracis	Bacillus_anthracis	1	2	2	2	5291783
Bacillus_bombysepticus_str._Wang	Bacillus_bombysepticus_str._Wang	1	1	1	1	577809
Bacillus_cereus	Bacillus_cereus	0.627	3	5	5	350199
Bacillus_cereus_AH1272	Bacillus_cereus_AH1272	1	4	4	4	5789540
Bacillus_cereus_AH1273	NA	0	0	2	2	5764082
Bacillus_cereus_AH676	Bacillus_cereus_AH676	1	1	1	1	5594747
Bacillus_cereus_ATCC_4342	Bacillus_cereus_ATCC_4342	1	4	4	4	5234797
Bacillus_cereus_BDRD-Cer4	NA	1	1	1	1	5138672
Bacillus_cereus_Rock3-28	Bacillus_cereus_Rock3-28	1	1	1	1	6041497
Bacillus_cereus_Rock3-29	Bacillus_cereus_Rock3-29	1	2	2	2	5878111
Bacillus_cereus_Rock3-44	Bacillus_cereus_Rock3-44	0.864	11	15	19	4999804
Bacillus_cereus_Rock4-18	NA	1	1	1	1	5764082
Bacillus_cereus_group	NA	0.888	20	23	30	5764082
Bacillus_cytotoxicus	Bacillus_cytotoxicus	0.801	27	37	42	4246825
Bacillus_luti	Bacillus_luti	0.557	5	9	11	5202942
Bacillus_mobilis	Bacillus_mobilis	0.542	3	5	6	5468285
Bacillus_mycoides	Bacillus_mycoides	0.649	5	8	11	5322329
Bacillus_nitratireducens	NA	1	3	3	5	5764082
Bacillus_pacificus	Bacillus_pacificus	1	6	6	10	5252926
Bacillus_paranthracis	Bacillus_paranthracis	1	1	1	3	5149464
Bacillus_pseudomycoides	Bacillus_pseudomycoides	0.888	16	18	27	5841497
Bacillus_pseudomycoides_DSM_12442	Bacillus_pseudomycoides_DSM_12442	0.679	15	25	32	5782514
Bacillus_sp._ABP14	NA	0.604	3	5	6	5764082
Bacillus_sp._HBCD-sjtu	NA	1	1	1	1	4899141
Bacillus_sp._JAS24-2	Bacillus_sp._JAS24-2	0	0	2	2	626394
Bacillus_thuringiensis	Bacillus_thuringiensis_IBL_4222	0.413	2	13	21	6612432
Bacillus_thuringiensis_HD-771	Bacillus_thuringiensis_HD-771	0	0	2	2	5886036
Bacillus_thuringiensis_IBL_4222	NA	1	3	3	4	330352
Bacillus_thuringiensis_serovar_andalousiensis	Bacillus_thuringiensis_serovar_andalousiensis	0.515	3	8	10	6039942
Bacillus_thuringiensis_serovar_chinensis_CT-43	NA	1	1	1	1	5602542
Bacillus_thuringiensis_serovar_galleriae	Bacillus_thuringiensis_serovar_galleriae	1	1	1	1	10656
Bacillus_thuringiensis_serovar_indiana	Bacillus_thuringiensis_serovar_indiana	1	3	3	3	5429688
Bacillus_thuringiensis_serovar_israelensis	Bacillus_thuringiensis	0.341	1	3	4	235425
Bacillus_thuringiensis_serovar_kurstaki_str._T03a001	Bacillus_thuringiensis	1	1	1	1	5674369
Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1	Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1	1	6	6	11	6489024
Bacillus_toyonensis_BCT-7112	NA	0	0	2	2	5764082
Bacillus_tropicus	Bacillus_tropicus	1	3	3	3	5246960
Bacillus_wiedmannii	Bacillus_wiedmannii	0.668	4	6	8	5534165
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella	Bordetella_bronchiseptica	0.518	80	162	192	5211648
Bordetella_avium_197N	Bordetella_avium_197N	0.192	4	25	29	3732255
Bordetella_bronchialis	Bordetella_bronchialis	0.56	49	95	112	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.572	22	40	53	5081368
Bordetella_flabilis	Bordetella_flabilis	0.678	57	90	110	5835727
Bordetella_genomosp._13	Bordetella_genomosp._13	0.585	86	154	199	5380929
Bordetella_genomosp._6	Bordetella_genomosp._6	0.662	29	48	62	5163295
Bordetella_genomosp._8	Bordetella_genomosp._8	0.627	46	76	96	6167536
Bordetella_genomosp._9	Bordetella_genomosp._9	0.464	50	112	143	4587366
Bordetella_hinzii	Bordetella_hinzii	0.524	46	95	114	4885078
Bordetella_holmesii	Bordetella_holmesii	0.745	11	15	19	3698889
Bordetella_parapertussis	Bordetella_parapertussis	0.338	6	19	27	4775256
Bordetella_pertussis	Bordetella_pertussis	0.821	7	9	10	4123407
Bordetella_pertussis_137	Bordetella_pertussis	0.158	0	4	5	4113756
Bordetella_pertussis_18323	Bordetella_pertussis_18323	1	6	6	9	4043846
Bordetella_petrii	Bordetella_petrii	0.465	50	108	136	5287950
Bordetella_pseudohinzii	Bordetella_pseudohinzii	0.524	26	52	65	4490371
Bordetella_sp._H567	Bordetella_sp._H567	0.678	53	79	95	5532470
Bordetella_sp._HZ20	NA	0	0	0	0	0
Bordetella_sp._N	Bordetella_sp._N	0.654	38	63	75	6989698
Bordetella_trematum	Bordetella_trematum	0.406	24	64	73	4518493
Borrelia	NA	1	1	1	1	5230624
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_crocidurae_str._Achema	Borrelia_crocidurae_str._Achema	0	0	2	2	919477
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliaceae	Borrelia_turicatae_91E135	1	1	1	1	925473
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Brucella	Brucella	0.685	15	25	31	2064809
Brucella_abortus	NA	0	0	0	0	0
Brucella_abortus_bv._6_str._870	Brucella_abortus_bv._6_str._870	1	1	1	4	2124096
Brucella_canis	Brucella_canis	1	1	1	1	2105958
Brucella_inopinata	Brucella_inopinata	1	4	4	4	2145953
Brucella_melitensis	Brucella_melitensis	0	0	2	2	2126158
Brucella_melitensis_bv._2_str._63/9	Brucella_melitensis	1	1	1	1	2125701
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	Brucella_ovis_ATCC_25840	0.05	0	17	24	1164220
Brucella_pinnipedialis	NA	0	0	0	0	0
Brucella_sp._09RB8471	Brucella_sp._09RB8471	1	1	1	1	1243395
Brucella_sp._09RB8910	Brucella_sp._09RB8910	1	2	2	2	2280827
Brucella_sp._10RB9215	Brucella_sp._10RB9215	1	3	3	5	2256786
Brucella_sp._141012304	NA	0	0	0	0	0
Brucella_sp._2280	Brucella_sp._2280	0	0	2	2	2268175
Brucella_sp._BO2	Brucella_sp._BO2	1	2	2	3	1691925
Brucella_suis	NA	0	0	0	0	0
Brucella_suis_bv._2	Brucella_suis_bv._2	0	0	2	2	1926480
Brucella_vulpis	NA	0	0	0	0	0
Brucellaceae	Pseudochrobactrum	1	2	2	3	3432145
Burkholderia_cepacia	Burkholderia_cepacia	0.102	13	148	196	3728457
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	0.429	20	46	60	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0.661	15	25	30	3790084
Burkholderia_gladioli	Burkholderia_gladioli	0.715	62	90	117	4272194
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.821	28	35	44	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.665	51	81	113	4668533
Burkholderia_mallei	Burkholderia_mallei	0.248	2	10	12	1858539
Burkholderia_mallei_NCTC_10229	Burkholderia_mallei_NCTC_10229	0.521	2	4	5	2284095
Burkholderia_mallei_NCTC_10247	Burkholderia_mallei	0.275	1	4	5	3542936
Burkholderia_multivorans	Burkholderia_multivorans	0.648	43	69	86	3603686
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	0.708	40	61	73	3448421
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	0.644	29	49	72	3428264
Burkholderia_pseudomallei	Burkholderia_pseudomallei	0.304	13	45	70	3306540
Burkholderia_pseudomallei_1106b	Burkholderia_pseudomallei_1106b	0.036	1	26	32	1005
Burkholderia_pseudomallei_1710a	Burkholderia_pseudomallei	0.364	1	4	4	4125094
Burkholderia_pseudomallei_1710b	Burkholderia_pseudomallei_1710b	0.676	2	4	6	3181762
Burkholderia_pseudomallei_7894	Burkholderia_pseudomallei_7894	1	3	3	3	4121652
Burkholderia_pseudomallei_B03	Burkholderia_pseudomallei_B03	0.503	5	10	10	4008750
Burkholderia_pseudomallei_MSHR1153	Burkholderia_pseudomallei_MSHR1153	0.008	0	4	4	4032226
Burkholderia_pseudomallei_MSHR2543	Burkholderia_pseudomallei_MSHR2543	0.291	2	5	9	3205965
Burkholderia_pseudomallei_MSHR346	Burkholderia_pseudomallei_MSHR346	0.256	2	10	11	4098576
Burkholderia_pseudomallei_MSHR435	Burkholderia_pseudomallei_MSHR435	0.234	3	13	20	3295773
Burkholderia_pseudomallei_NCTC_13179	Burkholderia_pseudomallei_NCTC_13179	0.099	0	9	10	3997089
Burkholderia_pseudomallei_Pasteur_52237	Burkholderia_pseudomallei_Pasteur_52237	1	3	3	4	3184745
Burkholderia_sp._OLGA172	NA	0	0	0	0	0
Campylobacter_coli	NA	0	0	0	0	0
Campylobacter_gracilis	Campylobacter_gracilis	0.356	1	3	7	2281730
Campylobacter_showae	Campylobacter_showae	0.446	2	4	7	2160580
Chlamydia_abortus	NA	0	0	0	0	0
