Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
African_swine_fever_virus	NA	0	0	0	0	0
Aspergillus_fumigatus	NA	0	0	0	0	0
BK_virus_strain_AS	NA	0	0	0	0	0
BK_virus_strain_GS	NA	0	0	0	0	0
BK_virus_variant_RF	NA	0	0	0	0	0
Bacillus_anthracis	NA	0	0	0	0	0
Bacillus_cereus_group	NA	0	0	0	0	0
Bacillus_cytotoxicus	Bacillus_cytotoxicus	1	1	1	1	4252957
Bacillus_paranthracis	Bacillus_paranthracis	1	1	1	1	5149464
Bacillus_pseudomycoides	Bacillus_pseudomycoides	1	1	1	1	5229095
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella	Bordetella_parapertussis	1	5	5	5	4775256
Bordetella_avium_197N	Bordetella_avium_197N	1	2	2	2	3732255
Bordetella_bronchialis	Bordetella_bronchialis	1	6	6	11	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	1	2	2	2	5211648
Bordetella_flabilis	Bordetella_flabilis	1	3	3	3	5835727
Bordetella_genomosp._13	Bordetella_genomosp._13	0.741	4	6	8	5380929
Bordetella_genomosp._6	Bordetella_genomosp._6	1	1	1	1	5163295
Bordetella_genomosp._8	Bordetella_genomosp._8	1	3	3	3	6167536
Bordetella_genomosp._9	Bordetella_genomosp._9	1	6	6	8	4587366
Bordetella_hinzii	Bordetella_hinzii	1	2	2	2	4885078
Bordetella_holmesii	Bordetella_holmesii	1	2	2	2	3698889
Bordetella_parapertussis	Bordetella_parapertussis	1	1	1	1	4775440
Bordetella_pertussis	Bordetella_pertussis	0	0	2	2	4115775
Bordetella_petrii	Bordetella_petrii	1	2	2	2	5287950
Bordetella_pseudohinzii	Bordetella_pseudohinzii	1	1	1	3	4490371
Bordetella_sp._H567	Bordetella_sp._H567	1	3	3	3	5532470
Bordetella_sp._HZ20	NA	0	0	0	0	0
Bordetella_sp._N	Bordetella_sp._N	1	1	1	1	6989698
Bordetella_trematum	Bordetella_trematum	1	5	5	6	4480141
Borrelia	NA	0	0	0	0	0
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliaceae	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Brucella	Brucella	1	3	3	7	2645955
Brucella_abortus	NA	0	0	0	0	0
Brucella_canis	NA	0	0	0	0	0
Brucella_melitensis	NA	0	0	0	0	0
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_pinnipedialis	NA	0	0	0	0	0
Brucella_sp._09RB8471	NA	0	0	0	0	0
Brucella_sp._09RB8910	NA	0	0	0	0	0
Brucella_sp._10RB9215	NA	0	0	0	0	0
Brucella_sp._141012304	NA	0	0	0	0	0
Brucella_suis	NA	0	0	0	0	0
Brucella_vulpis	NA	0	0	0	0	0
Brucellaceae	NA	0	0	0	0	0
Burkholderia_cepacia	Burkholderia_cepacia	0.695	95	153	187	3683734
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	0.75	165	241	283	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0.741	152	223	266	3790084
Burkholderia_gladioli	Burkholderia_gladioli_BSR3	0.775	114	157	178	4413616
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.824	35	45	48	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.949	68	72	84	4668533
Burkholderia_mallei	Burkholderia_mallei_NCTC_10229	1	2	2	5	2284095
Burkholderia_multivorans	Burkholderia_multivorans	0.722	355	543	625	3603686
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	0.733	243	355	434	3448421
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	0.636	217	379	450	3428264
Burkholderia_pseudomallei	Burkholderia_pseudomallei	0.61	61	129	150	3269674
Burkholderia_pseudomallei_1106b	Burkholderia_pseudomallei_1106b	0.287	2	7	8	3976928
Burkholderia_pseudomallei_1710a	Burkholderia_pseudomallei	1	1	1	1	3248554
Burkholderia_pseudomallei_1710b	Burkholderia_pseudomallei_1710b	1	1	1	1	3181762
Burkholderia_pseudomallei_7894	Burkholderia_pseudomallei_7894	0.65	9	17	19	3260260
Burkholderia_pseudomallei_B03	Burkholderia_pseudomallei_B03	1	3	3	6	4008750
Burkholderia_pseudomallei_MSHR1153	Burkholderia_pseudomallei_MSHR1153	1	3	3	3	4032226
Burkholderia_pseudomallei_MSHR2543	Burkholderia_pseudomallei_MSHR2543	0.644	4	7	8	4240604
Burkholderia_pseudomallei_MSHR346	Burkholderia_pseudomallei_MSHR346	0.422	12	42	49	4098576
Burkholderia_pseudomallei_MSHR435	Burkholderia_pseudomallei_MSHR435	1	3	3	4	3837469
Burkholderia_pseudomallei_NCTC_13179	Burkholderia_pseudomallei_NCTC_13179	1	10	10	13	3997089
Burkholderia_pseudomallei_Pasteur_52237	Burkholderia_pseudomallei_Pasteur_52237	1	3	3	3	4140573
Burkholderia_sp._OLGA172	NA	0	0	0	0	0
Campylobacter_coli	NA	0	0	0	0	0
Campylobacter_gracilis	NA	0	0	0	0	0
Campylobacter_showae	NA	0	0	0	0	0
Chlamydia_abortus	NA	0	0	0	0	0
Chlamydia_caviae	NA	0	0	0	0	0
Chlamydia_felis	NA	0	0	0	0	0
Chlamydia_muridarum	NA	0	0	0	0	0
Chlamydia_pecorum	NA	0	0	0	0	0
Chlamydia_pneumoniae	NA	0	0	0	0	0
Chlamydia_psittaci	NA	0	0	0	0	0
Chlamydia_trachomatis	NA	0	0	0	0	0
Clostridium	Clostridium	1	1	1	1	5300235
Clostridium_botulinum	NA	1	1	1	1	677938
Clostridium_botulinum_BKT015925	NA	0	0	0	0	0
Clostridium_botulinum_E3_str._Alaska_E43	NA	0	0	0	0	0
Clostridium_botulinum_Prevot_594	Clostridium_botulinum_Prevot_594	1	1	1	1	4077214
Clostridium_butyricum	Clostridium_butyricum	1	1	1	1	3782283
Clostridium_chauvoei	Clostridium_chauvoei	0	0	2	2	2883701
Clostridium_cochlearium	NA	0	0	0	0	0
Clostridium_estertheticum	NA	0	0	0	0	0
Clostridium_novyi	NA	0	0	0	0	0
Clostridium_perfringens	Clostridium	1	1	1	1	6364326
Clostridium_saccharobutylicum	Clostridium_saccharobutylicum	0	0	2	2	5108287
Clostridium_septicum	NA	0	0	0	0	0
Clostridium_sp._BNL1100	NA	0	0	0	0	0
Clostridium_sp._M62/1	Clostridium_sp._M62/1	1	3	3	3	3892014
Clostridium_sp._SY8519	Clostridium_sp._SY8519	1	2	2	3	2835737
Clostridium_sporogenes	NA	0	0	0	0	0
Clostridium_tetani	NA	0	0	0	0	0
Clostridium_tetani_E88	NA	0	0	0	0	0
Coccidioides_immitis	NA	0	0	0	0	0
Coccidioides_posadasii	NA	0	0	0	0	0
Corynebacterium_ammoniagenes	NA	0	0	0	0	0
Corynebacterium_crudilactis	NA	0	0	0	0	0
Corynebacterium_diphtheriae	NA	0	0	0	0	0
Corynebacterium_glutamicum	Corynebacterium_glutamicum_ZL-6	1	1	1	1	3332458
Corynebacterium_glutamicum_MB001	Corynebacterium_glutamicum_MB001	1	1	1	1	3079253
Corynebacterium_glutamicum_ZL-6	Corynebacterium_glutamicum_ZL-6	1	1	1	1	3332458
Corynebacterium_glyciniphilum	NA	0	0	0	0	0
Corynebacterium_jeikeium	NA	0	0	0	0	0
Corynebacterium_kroppenstedtii	NA	0	0	0	0	0
Corynebacterium_maris	NA	0	0	0	0	0
Corynebacterium_matruchotii	Corynebacterium_matruchotii	1	4	4	4	2866540
Corynebacterium_segmentosum	NA	0	0	0	0	0
Corynebacterium_sphenisci	NA	0	0	0	0	0
Corynebacterium_stationis	NA	0	0	0	0	0
Corynebacterium_urealyticum	NA	0	0	0	0	0
Corynebacterium_ureicelerivorans	Corynebacterium_ureicelerivorans	1	4	4	4	2279990
Corynebacterium_variabile	NA	0	0	0	0	0
Corynebacterium_variabile_DSM_44702	Corynebacterium_variabile_DSM_44702	1	1	1	1	3433007
Corynebacterium_xerosis	NA	0	0	0	0	0
Cowpox-Vaccinia_virus	NA	0	0	0	0	0
Cowpox_virus	NA	0	0	0	0	0
Coxiella_burnetii	Coxiella_burnetii_str._Schperling	0	0	2	2	2010932
Cryptococcus_gattii_species_complex	NA	0	0	0	0	0
Cryptococcus_neoformans	NA	0	0	0	0	0
Cynomolgus_Epstein-Barr_Virus_A4	NA	0	0	0	0	0
Cynomolgus_Epstein-Barr_Virus_Si-IIA	NA	0	0	0	0	0
Cynomolgus_Epstein-Barr_Virus_TsB-B6	NA	0	0	0	0	0
Ehrlichia_canis	NA	0	0	0	0	0
Enterobius_vermicularis	Enterobius_vermicularis	1	1	1	1	509
Enterococcus_avium	NA	0	0	0	0	0
Enterococcus_casseliflavus	NA	0	0	0	0	0
Enterococcus_cecorum	Enterococcus_cecorum	1	1	1	1	2421598
Enterococcus_durans	NA	0	0	0	0	0
Enterococcus_faecalis	NA	0	0	0	0	0
Enterococcus_faecium	Enterococcus_faecium	1	1	1	1	2715925
Enterococcus_hirae	NA	0	0	0	0	0
Enterococcus_mundtii	NA	0	0	0	0	0
Epstein-barr_virus_strain_ag876	NA	0	0	0	0	0
Epstein-barr_virus_strain_p3hr-1	NA	0	0	0	0	0
Erysipelothrix_rhusiopathiae	NA	0	0	0	0	0
