Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	Actinobacillus_equuli	0.906	26	28	30	2451991
Actinobacillus_pleuropneumoniae	Actinobacillus_pleuropneumoniae	0.957	37	39	49	2379826
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	Actinobacillus_pleuropneumoniae_serovar_4_str._M62	1	22	22	25	2335268
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	0.949	22	25	27	2409565
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	0.779	25	31	36	2324821
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	Arcanobacterium_haemolyticum	1	5	5	6	1988850
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	Bartonella_bacilliformis	0.541	2	4	4	1443410
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	Bartonella_quintana	0.006	0	4	4	1650124
Bartonella_quintana_RM-11	Bartonella_quintana	1	1	1	1	1650124
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.781	59	79	94	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.629	17	28	38	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	0.717	56	85	103	5380929
Bordetella_pertussis	Bordetella_pertussis	0.619	9	16	17	4105067
Bordetella_pertussis_137	Bordetella_pertussis_137	1	5	5	5	4134593
Bordetella_pertussis_18323	Bordetella_pertussis_18323	1	4	4	4	4043846
Bordetella_petrii	Bordetella_petrii	0.747	56	81	93	5287950
Bordetella_trematum	Bordetella_trematum	0.563	16	32	40	4518493
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	Brucella_abortus	1	1	1	1	2115221
Brucella_canis	NA	0	0	0	0	0
Brucella_melitensis	NA	0	0	0	0	0
Brucella_melitensis_bv._2_str._63/9	Brucella_melitensis	0.534	2	4	4	2117000
Brucella_microti	NA	0	0	0	0	0
Brucella_microti_CCM_4915	Brucella_microti_CCM_4915	0.124	0	2	2	2117050
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	Brucella_ovis_ATCC_25840	1	1	1	1	1164220
Brucella_suis	NA	0	0	0	0	0
Brucella_suis_019	Brucella_suis_019	1	1	1	1	2098391
Brucella_suis_bv._2	Brucella_suis_bv._2	1	1	1	1	1926480
Burkholderia_cepacia	Burkholderia_cepacia	0.377	7	24	29	3415325
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	0.897	13	15	18	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0.9	19	21	23	3790084
Burkholderia_gladioli	Burkholderia_gladioli	0.631	26	41	56	3905218
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.891	11	13	13	3700833
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.655	25	40	49	4668533
Burkholderia_mallei	Burkholderia_mallei	0	0	2	2	3501048
Burkholderia_mallei_NCTC_10247	Burkholderia_mallei_NCTC_10247	1	1	1	1	3495687
Burkholderia_multivorans	Burkholderia_multivorans	0.43	14	31	37	2279123
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	0.807	18	24	29	3448421
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	0.515	11	21	21	2344193
