Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	Actinobacillus_equuli	1	4	4	4	2451991
Actinobacillus_pleuropneumoniae	Actinobacillus_pleuropneumoniae	1	6	6	6	2409072
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	Actinobacillus_pleuropneumoniae_serovar_4_str._M62	1	2	2	2	2335268
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	1	2	2	2	2409565
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	1	2	2	2	2324821
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	Arcanobacterium_haemolyticum	1	1	1	1	1988850
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.665	70	112	131	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.86	34	40	47	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	0.538	71	146	175	5380929
Bordetella_pertussis	Bordetella_pertussis	1	9	9	11	4314502
Bordetella_pertussis_137	Bordetella_pertussis_137	0.418	4	10	11	4134593
Bordetella_pertussis_18323	Bordetella_pertussis_18323	1	8	8	8	4043846
Bordetella_petrii	Bordetella_petrii	0.582	60	109	136	5287950
Bordetella_trematum	Bordetella_trematum	0.578	31	58	71	4480141
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borrelia_recurrentis_A1	NA	1	1	1	1	7744989
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	Brucella_abortus	1	2	2	2	2119633
Brucella_abortus_bv._6_str._870	Brucella_abortus_bv._6_str._870	1	1	1	1	2124096
Brucella_canis	NA	0	0	0	0	0
Brucella_melitensis	NA	0	0	0	0	0
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	Brucella_ovis_ATCC_25840	0.677	3	5	7	1164220
Brucella_suis	NA	1	1	1	1	3958808
Brucella_suis_019	Brucella_suis_019	1	1	1	1	2098391
Brucella_suis_bv._2	Brucella_suis_bv._2	1	1	1	1	1926480
Burkholderia_cepacia	Burkholderia_cepacia	0.628	24	40	46	3728457
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	0.932	37	40	49	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0.81	34	43	51	3790084
Burkholderia_gladioli	Burkholderia_gladioli_BSR3	0.667	104	164	202	4413616
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.818	35	45	51	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.584	82	145	185	4668350
Burkholderia_mallei	Burkholderia_mallei	1	3	3	4	2321567
Burkholderia_mallei_NCTC_10247	Burkholderia_mallei_NCTC_10247	1	3	3	3	3495687
Burkholderia_multivorans	Burkholderia_multivorans	0.79	72	94	115	3432204
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	0.881	70	82	97	3448421
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	0.86	57	68	84	3428264
Burkholderia_pseudomallei	Burkholderia_pseudomallei	0.676	16	26	31	3386014
Burkholderia_pseudomallei_1106b	Burkholderia_pseudomallei_1106b	0.62	3	5	6	3976928
Burkholderia_pseudomallei_1710a	Burkholderia_pseudomallei_1710a	1	2	2	3	4118977
Burkholderia_pseudomallei_1710b	Burkholderia_pseudomallei_1710b	1	2	2	2	4126292
Burkholderia_pseudomallei_7894	Burkholderia_pseudomallei_7894	0.654	4	6	6	4121652
Burkholderia_pseudomallei_B03	Burkholderia_pseudomallei_B03	1	5	5	5	4008750
Burkholderia_pseudomallei_MSHR1153	Burkholderia_pseudomallei_MSHR1153	1	4	4	4	4032226
Burkholderia_pseudomallei_MSHR2543	Burkholderia_pseudomallei_MSHR2543	1	3	3	4	3205965
Burkholderia_pseudomallei_MSHR346	Burkholderia_pseudomallei_MSHR346	0.453	2	4	5	3250369
Burkholderia_pseudomallei_MSHR435	Burkholderia_pseudomallei_MSHR435	1	3	3	5	3295773
Burkholderia_pseudomallei_NCTC_13179	Burkholderia_pseudomallei_NCTC_13179	0.64	6	10	12	3997089
Burkholderia_pseudomallei_Pasteur_52237	Burkholderia_pseudomallei_Pasteur_52237	1	4	4	5	4140573
Campylobacter_coli	NA	0	0	0	0	0
Campylobacter_fetus	NA	0	0	0	0	0
Campylobacter_gracilis	Campylobacter_gracilis	0.578	2	4	4	2281730
Campylobacter_showae	Campylobacter_showae	0.265	1	3	3	2160580
Canine_morbillivirus	NA	0	0	0	0	0
Chlamydia_abortus	NA	0	0	0	0	0
Chlamydia_caviae	NA	0	0	0	0	0
Chlamydia_felis	NA	0	0	0	0	0
Chlamydia_muridarum	NA	0	0	0	0	0
Chlamydia_pecorum	NA	0	0	0	0	0
Chlamydia_pneumoniae	NA	0	0	0	0	0
Chlamydia_psittaci	NA	0	0	0	0	0
Chlamydia_suis	NA	0	0	0	0	0
Chlamydia_trachomatis	NA	0	0	0	0	0
Corynebacterium_ammoniagenes	Corynebacterium_ammoniagenes	1	3	3	4	2808265
Corynebacterium_amycolatum	Corynebacterium_amycolatum	1	6	6	6	2474943
Corynebacterium_bovis	Corynebacterium_bovis	0.449	36	87	106	2600540
Corynebacterium_crudilactis	Corynebacterium_crudilactis	1	1	1	1	25275
Corynebacterium_diphtheriae	Corynebacterium_diphtheriae	0.149	1	10	15	2457803
Corynebacterium_diphtheriae_HC03	Corynebacterium_diphtheriae_HC03	1	1	1	1	2478364
Corynebacterium_jeikeium	Corynebacterium_jeikeium	0.598	14	25	28	2414649
Corynebacterium_jeikeium_K411	Corynebacterium_jeikeium_K411	0.895	16	18	19	2462499
Corynebacterium_kroppenstedtii	Corynebacterium_kroppenstedtii	0.884	22	25	32	2511877
Corynebacterium_kroppenstedtii_DSM_44385	Corynebacterium_kroppenstedtii_DSM_44385	1	28	28	36	2446804
