Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	NA	0	0	0	0	0
Actinobacillus_pleuropneumoniae	NA	0	0	0	0	0
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	Arcanobacterium_haemolyticum	0.304	1	5	6	1986154
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	Bartonella_bacilliformis	1	3	3	4	1443410
Bartonella_henselae	Bartonella_henselae	1	1	1	1	1963796
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.85	115	137	170	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.808	43	54	73	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	0.861	144	169	220	5380929
Bordetella_pertussis	Bordetella_pertussis	0.922	18	20	29	4116920
Bordetella_pertussis_137	Bordetella_pertussis_137	1	11	11	12	4134593
Bordetella_pertussis_18323	Bordetella_pertussis_18323	0.831	6	8	10	4043846
Bordetella_petrii	Bordetella_petrii	0.932	89	98	128	5287950
Bordetella_trematum	Bordetella_trematum	0.853	59	71	87	4480141
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	Borreliella_burgdorferi_B31	1	1	1	1	910724
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	Brucella_abortus	1	2	2	3	2119633
Brucella_abortus_bv._6_str._870	Brucella_abortus_bv._6_str._870	1	1	1	3	1157058
Brucella_canis	Brucella_canis	1	1	1	1	2105958
Brucella_melitensis	NA	0	0	0	0	0
Brucella_melitensis_bv._2_str._63/9	Brucella_melitensis	0.033	0	2	5	2125701
Brucella_microti	NA	0	0	0	0	0
Brucella_microti_CCM_4915	Brucella_microti_CCM_4915	1	1	1	1	2117050
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	Brucella_ovis_ATCC_25840	1	1	1	3	2111370
Brucella_suis	Brucella_suis	1	1	1	1	1410995
Brucella_suis_bv._2	Brucella_suis_bv._2	0	0	2	2	1926480
Burkholderia_cepacia	Burkholderia_cepacia	0.746	15	22	25	3683734
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	0.844	16	19	25	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0.886	27	31	45	3790084
