Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
African_swine_fever_virus	NA	0	0	0	0	0
Aspergillus_fumigatus	NA	0	0	0	0	0
BK_virus_strain_AS	NA	0	0	0	0	0
BK_virus_strain_GS	NA	0	0	0	0	0
BK_virus_variant_RF	NA	0	0	0	0	0
Bacillus_anthracis	NA	1	1	1	1	5207802
Bacillus_bombysepticus_str._Wang	Bacillus_bombysepticus_str._Wang	1	1	1	1	5295783
Bacillus_cereus	Bacillus_cereus	0	0	2	2	334064
Bacillus_cereus_AH676	Bacillus_cereus_AH676	1	1	1	1	5594747
Bacillus_cereus_Rock3-28	Bacillus_cereus_Rock3-28	1	2	2	5	6041497
Bacillus_cereus_Rock3-44	Bacillus_cereus_Rock3-44	1	1	1	3	4999804
Bacillus_cereus_group	Bacillus_anthracis	1	3	3	4	5291783
Bacillus_cytotoxicus	Bacillus_cytotoxicus	1	4	4	5	4246825
Bacillus_mobilis	Bacillus_mobilis	1	1	1	1	5468285
Bacillus_mycoides	Bacillus_mycoides	0.019	0	2	2	5248764
Bacillus_pacificus	Bacillus_pacificus	1	1	1	1	5252926
Bacillus_pseudomycoides	NA	1	1	1	1	5230624
Bacillus_pseudomycoides_DSM_12442	Bacillus_pseudomycoides_DSM_12442	1	5	5	5	5782514
Bacillus_thuringiensis	Bacillus_thuringiensis	1	2	2	2	5327397
Bacillus_thuringiensis_serovar_andalousiensis	Bacillus_thuringiensis_serovar_andalousiensis	1	3	3	3	6039942
Bacillus_thuringiensis_serovar_indiana	Bacillus_thuringiensis_serovar_indiana	1	1	1	1	5429688
Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1	Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1	1	2	2	3	6489024
Bacillus_wiedmannii	Bacillus_wiedmannii	1	2	2	2	5239489
Bartonella_bacilliformis	Bartonella_bacilliformis	0.364	1	3	4	1443410
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0
Bartonella_quintana_RM-11	Bartonella_quintana	0.362	1	3	3	1650124
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella	Bordetella_bronchiseptica	0.682	181	285	353	5200288
Bordetella_avium_197N	Bordetella_avium_197N	0.661	25	42	47	3732255
Bordetella_bronchialis	Bordetella_bronchialis	0.73	141	202	239	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.769	65	92	109	5081368
Bordetella_flabilis	Bordetella_flabilis	0.67	128	206	251	5835727
Bordetella_genomosp._13	Bordetella_genomosp._13	0.716	175	258	306	5380929
Bordetella_genomosp._6	Bordetella_genomosp._6	0.748	50	73	83	5163295
Bordetella_genomosp._8	Bordetella_genomosp._8	0.599	119	217	266	6167536
Bordetella_genomosp._9	Bordetella_genomosp._9	0.682	114	176	213	4587366
Bordetella_hinzii	Bordetella_hinzii	0.709	95	145	177	4885078
Bordetella_holmesii	Bordetella_holmesii	0.612	25	42	52	3694378
Bordetella_parapertussis	Bordetella_parapertussis	0.855	11	13	16	4775256
Bordetella_pertussis	Bordetella_pertussis	0.748	21	29	34	4082563
Bordetella_pertussis_137	Bordetella_pertussis_137	1	8	8	13	4134593
Bordetella_pertussis_18323	Bordetella_pertussis_18323	0.676	7	13	14	4043846
Bordetella_petrii	Bordetella_petrii	0.757	125	173	208	5287950
Bordetella_pseudohinzii	Bordetella_pseudohinzii	0.711	80	118	144	4490371
Bordetella_sp._H567	Bordetella_sp._H567	0.668	110	182	230	5532470
Bordetella_sp._HZ20	NA	0	0	0	0	0
Bordetella_sp._N	Bordetella_sp._N	0.671	102	156	180	6989698
Bordetella_trematum	Bordetella_trematum	0.594	71	125	160	4480141
Borrelia	Borrelia_hermsii_CC1	1	1	1	1	922280
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_miyamotoi	Borrelia_miyamotoi	1	1	1	1	906441
Borrelia_miyamotoi_FR64b	Borrelia_miyamotoi	1	2	2	3	906339
Borrelia_parkeri	Borrelia_parkeri	0	0	2	2	926405
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliaceae	NA	0.109	0	2	2	3370274
Borreliella	Borreliella_bissettii_DN127	1	1	1	1	900755
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_afzelii_HLJ01	Borreliella_afzelii_HLJ01	0	0	2	2	905471
Borreliella_burgdorferi	Borreliella_burgdorferi	1	1	1	1	903660
Borreliella_garinii	NA	0	0	0	0	0
Brucella	Brucella	0.755	38	56	71	2682891
Brucella_abortus	Brucella_abortus	1	2	2	2	2115221
Brucella_abortus_bv._6_str._870	Brucella_abortus_bv._6_str._870	1	2	2	2	2124096
Brucella_canis	NA	0	0	0	0	0
Brucella_inopinata	Brucella_inopinata	0.419	2	7	7	2145953
Brucella_melitensis	Brucella_melitensis	1	1	1	1	2125701
Brucella_melitensis_bv._2_str._63/9	Brucella_melitensis_bv._2_str._63/9	1	2	2	2	2127512
Brucella_microti	NA	0	0	0	0	0
Brucella_microti_CCM_4915	Brucella_microti_CCM_4915	1	1	1	1	2117050
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	Brucella_ovis_ATCC_25840	0	0	2	2	2111370
Brucella_pinnipedialis	NA	0	0	0	0	0
Brucella_sp._09RB8471	Brucella_sp._09RB8471	1	4	4	4	1243395
Brucella_sp._09RB8910	Brucella_sp._09RB8910	0.459	7	17	23	2280827
Brucella_sp._10RB9215	Brucella_sp._10RB9215	1	6	6	8	2256786
Brucella_sp._141012304	NA	0	0	0	0	0
Brucella_sp._2002734562	Brucella_sp._2002734562	1	1	1	1	2121345
Brucella_sp._2280	Brucella_sp._2280	1	7	7	10	2268175
Brucella_sp._BO2	Brucella_sp._BO2	1	6	6	9	1691925
Brucella_suis	NA	0	0	0	0	0
Brucella_vulpis	NA	0	0	0	0	0
Brucellaceae	Pseudochrobactrum	1	3	3	3	3432145
Burkholderia_cepacia	Burkholderia_cepacia	0.903	54	61	78	3728457
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	0.971	79	81	104	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0.95	72	76	99	3790084
Burkholderia_gladioli	Burkholderia_gladioli_BSR3	0.8	143	188	224	4413616
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.647	45	77	98	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.717	89	132	161	4668533
Burkholderia_mallei	Burkholderia_mallei	1	5	5	7	3553991
Burkholderia_mallei_NCTC_10229	Burkholderia_mallei_NCTC_10229	1	2	2	2	2284095
Burkholderia_mallei_NCTC_10247	Burkholderia_mallei_NCTC_10247	1	3	3	5	3476239
Burkholderia_multivorans	Burkholderia_multivorans	0.914	137	153	203	3350628
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	0.877	115	136	161	3448421
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	0.813	128	165	203	3428264
Burkholderia_pseudomallei	Burkholderia_pseudomallei	0.803	43	61	71	3269674
Burkholderia_pseudomallei_1106b	Burkholderia_pseudomallei_1106b	1	5	5	5	3976928
Burkholderia_pseudomallei_1710a	Burkholderia_pseudomallei_1710a	0.023	0	3	4	957
Burkholderia_pseudomallei_1710b	Burkholderia_pseudomallei_1710b	1	2	2	3	4126292
Burkholderia_pseudomallei_7894	Burkholderia_pseudomallei_7894	1	7	7	9	4121652
Burkholderia_pseudomallei_B03	Burkholderia_pseudomallei_B03	1	6	6	7	4008750
Burkholderia_pseudomallei_MSHR1153	Burkholderia_pseudomallei_MSHR1153	0.632	5	9	12	4032226
Burkholderia_pseudomallei_MSHR2543	Burkholderia_pseudomallei_MSHR2543	0.785	7	13	14	4240604
Burkholderia_pseudomallei_MSHR346	Burkholderia_pseudomallei_MSHR346	0.775	14	19	22	4098576
Burkholderia_pseudomallei_MSHR435	Burkholderia_pseudomallei_MSHR435	0.548	5	10	11	3295773
Burkholderia_pseudomallei_NCTC_13179	Burkholderia_pseudomallei_NCTC_13179	0.475	3	8	11	3997089
Burkholderia_pseudomallei_Pasteur_52237	Burkholderia_pseudomallei_Pasteur_52237	0.451	4	11	12	4140573
Burkholderia_sp._OLGA172	NA	0	0	0	0	0
Campylobacter_coli	NA	0	0	0	0	0
Campylobacter_gracilis	Campylobacter_gracilis	1	11	11	12	2281652
Campylobacter_showae	Campylobacter_showae	1	1	1	1	2160580
Chlamydia_abortus	NA	0	0	0	0	0
Chlamydia_caviae	NA	0	0	0	0	0
Chlamydia_caviae_GPIC	Chlamydia_caviae_GPIC	1	1	1	1	1173390
Chlamydia_felis	NA	0	0	0	0	0
Chlamydia_muridarum	NA	0	0	0	0	0
Chlamydia_pecorum	NA	0	0	0	0	0
Chlamydia_pecorum_P787	Chlamydia_pecorum_P787	0.294	1	3	5	1106409
Chlamydia_pneumoniae	NA	0	0	0	0	0
Chlamydia_pneumoniae_AR39	Chlamydia_pneumoniae_AR39	1	1	1	1	1229853
Chlamydia_psittaci	NA	0	0	0	0	0
Chlamydia_trachomatis	NA	0	0	0	0	0
Chlamydia_trachomatis_6276	Chlamydia_trachomatis_6276	1	1	1	1	1043181
Clostridium	Clostridium	0.837	25	33	47	3941835
Clostridium_aceticum	Clostridium_aceticum	1	5	5	5	4201318
Clostridium_acetobutylicum_EA_2018	Clostridium_acetobutylicum_EA_2018	1	5	5	6	3940230
Clostridium_argentinense	Clostridium_argentinense	1	2	2	3	4662988
Clostridium_baratii	Clostridium_baratii	1	18	18	21	3091050
Clostridium_baratii_str._Sullivan	Clostridium_baratii_str._Sullivan	1	15	15	17	3153266
