Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
African_swine_fever_virus	NA	0	0	0	0	0
Aspergillus_fumigatus	NA	0	0	0	0	0
BK_virus_strain_AS	NA	0	0	0	0	0
BK_virus_strain_GS	NA	0	0	0	0	0
BK_virus_variant_RF	NA	0	0	0	0	0
Bacillus_anthracis	Bacillus_anthracis	0.178	0	2	2	5291783
Bacillus_cereus_Rock3-28	Bacillus_cereus_Rock3-28	1	1	1	1	6041497
Bacillus_cereus_Rock3-44	Bacillus_cereus_Rock3-44	1	2	2	2	4999804
Bacillus_cereus_group	Bacillus_cereus_BDRD-ST196	0.04	0	2	2	5576566
Bacillus_paranthracis	Bacillus_paranthracis	1	1	1	1	5149464
Bacillus_pseudomycoides	Bacillus_pseudomycoides	1	1	1	1	5228024
Bacillus_pseudomycoides_DSM_12442	Bacillus_pseudomycoides_DSM_12442	1	2	2	2	5782514
Bacillus_sp._HBCD-sjtu	NA	1	1	1	1	3999911
Bacillus_toyonensis_BCT-7112	Bacillus_toyonensis_BCT-7112	1	1	1	1	4940474
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella	Bordetella_bronchiseptica	0.512	49	98	116	5142886
Bordetella_avium_197N	Bordetella_avium_197N	1	5	5	7	3732255
Bordetella_bronchialis	Bordetella_bronchialis	0.676	46	72	85	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.44	11	24	29	5211648
Bordetella_flabilis	Bordetella_flabilis	0.835	43	52	59	5835727
Bordetella_genomosp._13	Bordetella_genomosp._13	0.788	48	65	79	5380929
Bordetella_genomosp._6	Bordetella_genomosp._6	0.657	21	32	36	5163295
Bordetella_genomosp._8	Bordetella_genomosp._8	0.777	35	49	54	6167536
Bordetella_genomosp._9	Bordetella_genomosp._9	0.708	30	45	54	4587366
Bordetella_hinzii	Bordetella_hinzii	0.571	26	48	60	4912977
Bordetella_holmesii	Bordetella_holmesii	0.858	9	11	13	3696713
Bordetella_parapertussis	Bordetella_parapertussis	1	6	6	7	4775256
Bordetella_pertussis	Bordetella_pertussis	0.907	8	10	11	4107558
Bordetella_pertussis_137	Bordetella_pertussis	1	2	2	2	4107548
Bordetella_pertussis_18323	Bordetella_pertussis_18323	1	5	5	5	4043846
Bordetella_petrii	Bordetella_petrii	0.678	28	42	49	5287950
Bordetella_pseudohinzii	Bordetella_pseudohinzii	0.785	37	47	58	4490371
Bordetella_sp._H567	Bordetella_sp._H567	0.783	42	56	68	5532470
Bordetella_sp._HZ20	NA	0	0	0	0	0
Bordetella_sp._N	Bordetella_sp._N	0.532	32	66	79	6989698
Bordetella_trematum	Bordetella_trematum	0.927	19	21	28	4518493
Borrelia	Borrelia_turicatae_91E135	1	1	1	1	925473
Borrelia_anserina	NA	1	1	1	1	5699854
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_hermsii	Borrelia_hermsii_CC1	1	1	1	1	922280
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliaceae	Borrelia_turicatae_91E135	1	1	1	1	925473
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Brucella	Brucella_sp._2002734562	0.681	12	18	23	2121345
Brucella_abortus	Brucella_abortus	1	1	1	1	2125180
Brucella_canis	NA	0	0	0	0	0
Brucella_inopinata	Brucella_inopinata	1	2	2	3	2145953
Brucella_melitensis	NA	0	0	0	0	0
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_pinnipedialis	NA	0	0	0	0	0
Brucella_sp._09RB8471	Brucella_sp._09RB8471	0.55	1	3	3	2191354
Brucella_sp._09RB8910	Brucella_sp._09RB8910	1	1	1	1	2280827
Brucella_sp._10RB9215	Brucella_sp._10RB9215	1	4	4	4	2256786
Brucella_sp._141012304	NA	0	0	0	0	0
Brucella_sp._2280	Brucella_sp._2280	0.319	1	3	3	2268175
Brucella_sp._BO2	Brucella_sp._BO2	1	2	2	3	1598747
Brucella_suis	Brucella_suis_019	1	1	1	1	2098391
Brucella_vulpis	NA	0	0	0	0	0
Brucellaceae	Ochrobactrum	1	1	1	1	2585393
Burkholderia_cepacia	Burkholderia_cepacia	0.665	13	19	22	3474201
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	0.893	25	29	30	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0.736	19	27	33	3790084
Burkholderia_gladioli	Burkholderia_gladioli	0.803	34	44	50	4668573
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.687	15	22	25	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.792	31	42	48	4668350
Burkholderia_mallei	Burkholderia_mallei	0	0	2	2	2325354
Burkholderia_mallei_NCTC_10229	Burkholderia_mallei_NCTC_10229	0.51	1	3	3	3458208
Burkholderia_mallei_NCTC_10247	Burkholderia_mallei_NCTC_10247	0.274	1	5	10	3495687
Burkholderia_multivorans	Burkholderia_multivorans	0.781	43	56	71	3432204
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	0.904	47	52	61	3448421
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	0.601	32	51	63	3428264
Burkholderia_pseudomallei	Burkholderia_pseudomallei	0.206	5	26	29	3039355
Burkholderia_pseudomallei_1106b	Burkholderia_pseudomallei_1106b	1	2	2	2	3117868
Burkholderia_pseudomallei_1710a	Burkholderia_pseudomallei	0	0	2	2	4032598
Burkholderia_pseudomallei_1710b	Burkholderia_pseudomallei_1710b	1	1	1	1	3181762
Burkholderia_pseudomallei_7894	Burkholderia_pseudomallei_7894	1	3	3	5	4121652
Burkholderia_pseudomallei_B03	Burkholderia_pseudomallei_B03	1	2	2	2	3256009
Burkholderia_pseudomallei_MSHR1153	Burkholderia_pseudomallei_MSHR1153	1	2	2	2	3280677
Burkholderia_pseudomallei_MSHR2543	Burkholderia_pseudomallei_MSHR2543	0.559	2	4	4	4240604
Burkholderia_pseudomallei_MSHR346	Burkholderia_pseudomallei_MSHR346	0.583	2	4	4	3250369
Burkholderia_pseudomallei_MSHR435	Burkholderia_pseudomallei_MSHR435	0.308	3	10	12	3295773
Burkholderia_pseudomallei_NCTC_13179	Burkholderia_pseudomallei_NCTC_13179	0.446	2	4	5	3340068
Burkholderia_pseudomallei_Pasteur_52237	Burkholderia_pseudomallei	0	0	2	2	4191431
Burkholderia_sp._OLGA172	NA	0	0	0	0	0
Campylobacter_coli	Campylobacter_coli	1	1	1	1	1781471
Campylobacter_gracilis	Campylobacter_gracilis	1	2	2	2	2281730
Campylobacter_showae	Campylobacter_showae	0	0	2	2	2160580
Chlamydia_abortus	NA	0	0	0	0	0
Chlamydia_caviae	NA	0	0	0	0	0
Chlamydia_felis	NA	0	0	0	0	0
Chlamydia_felis_Fe/C-56	Chlamydia_felis_Fe/C-56	1	1	1	1	1166239
Chlamydia_muridarum	NA	0	0	0	0	0
Chlamydia_pecorum	NA	0	0	0	0	0
Chlamydia_pneumoniae	NA	0	0	0	0	0
Chlamydia_psittaci	NA	0	0	0	0	0
Chlamydia_trachomatis	NA	0	0	0	0	0
Clostridium	Clostridium_baratii_str._Sullivan	1	2	2	4	3153266
Clostridium_argentinense	Clostridium_argentinense	1	1	1	1	4662988
Clostridium_baratii	Clostridium_baratii	1	1	1	1	3091050
Clostridium_beijerinckii	Clostridium_beijerinckii	1	1	1	1	5984367
Clostridium_botulinum	Clostridium_botulinum	0	0	2	2	4090796
Clostridium_botulinum_BKT015925	NA	0	0	0	0	0
Clostridium_botulinum_E3_str._Alaska_E43	NA	0	0	0	0	0
Clostridium_butyricum	Clostridium_butyricum	0.086	0	4	4	3861336
Clostridium_cellulovorans_743B	Clostridium_cellulovorans_743B	1	2	2	3	5262222
Clostridium_chauvoei	Clostridium_chauvoei	0.348	1	3	3	2872664
Clostridium_cochlearium	NA	0	0	0	0	0
Clostridium_estertheticum	NA	0	0	0	0	0
Clostridium_intestinale	Clostridium_intestinale	1	4	4	6	4796776
Clostridium_kluyveri	Clostridium_kluyveri	0.325	2	6	7	4454353
Clostridium_novyi	NA	0	0	0	0	0
Clostridium_perfringens	Clostridium_perfringens	1	3	3	3	3138311
Clostridium_perfringens_ATCC_13124	Clostridium_perfringens_ATCC_13124	1	1	1	1	3256683
Clostridium_septicum	NA	0	0	0	0	0
Clostridium_sp._AWRP	Clostridium_sp._AWRP	1	1	1	1	4579117
Clostridium_sp._BNL1100	NA	0	0	0	0	0
Clostridium_sp._C1	Clostridium_sp._C1	1	3	3	5	3035113
Clostridium_sp._C5S11	Clostridium_sp._C5S11	1	1	1	1	6041432
Clostridium_sp._DL-VIII	Clostridium_sp._DL-VIII	0.048	0	2	3	6477357
Clostridium_sp._JN-9	NA	1	1	1	1	5699854
Clostridium_sp._M62/1	Clostridium_sp._M62/1	1	1	1	1	3892014
Clostridium_sp._SY8519	Clostridium_sp._SY8519	1	1	1	1	2835737
Clostridium_sporogenes	NA	0	0	0	0	0
Clostridium_tetani	NA	0	0	0	0	0
Clostridium_tetani_E88	NA	0	0	0	0	0
Clostridium_tyrobutyricum	Clostridium_tyrobutyricum	0.289	2	8	11	3071606
Coccidioides_immitis	NA	0	0	0	0	0
Coccidioides_posadasii	NA	0	0	0	0	0
Corynebacterium_ammoniagenes	Corynebacterium_ammoniagenes	0.693	3	5	6	2808265
Corynebacterium_crudilactis	NA	0	0	0	0	0
