Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
African_swine_fever_virus	NA	0	0	0	0	0
Aspergillus_fumigatus	NA	0	0	0	0	0
BK_virus_strain_AS	NA	0	0	0	0	0
BK_virus_strain_GS	NA	0	0	0	0	0
BK_virus_variant_RF	NA	0	0	0	0	0
Bacillus_anthracis	NA	0	0	0	0	0
Bacillus_cereus_AH676	Bacillus_cereus	1	1	1	1	5268018
Bacillus_cereus_Rock3-28	Bacillus_cereus_Rock3-28	0.263	0	2	2	6041497
Bacillus_cereus_Rock3-44	Bacillus_cereus_Rock3-44	0.031	0	2	2	4999804
Bacillus_cereus_group	NA	0	0	0	0	0
Bacillus_cytotoxicus	Bacillus_cytotoxicus	1	1	1	1	4049237
Bacillus_mycoides	Bacillus_mycoides	1	1	1	1	5608349
Bacillus_thuringiensis	Bacillus_thuringiensis	1	1	1	1	5327397
Bacillus_wiedmannii	Bacillus_wiedmannii	0.015	0	4	4	5448361
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella	Bordetella_bronchiseptica	0.48	60	138	170	5211648
Bordetella_avium_197N	Bordetella_avium_197N	0.364	8	20	24	3732255
Bordetella_bronchialis	Bordetella_bronchialis	0.659	62	100	116	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.67	33	52	55	5081368
Bordetella_flabilis	Bordetella_flabilis	0.535	63	128	143	5835727
Bordetella_genomosp._13	Bordetella_genomosp._13	0.523	63	134	155	5380929
Bordetella_genomosp._6	Bordetella_genomosp._6	0.504	29	64	71	5163295
Bordetella_genomosp._8	Bordetella_genomosp._8	0.542	50	101	117	6167536
Bordetella_genomosp._9	Bordetella_genomosp._9	0.511	47	107	130	4587366
Bordetella_hinzii	Bordetella_hinzii	0.524	42	84	93	4885078
Bordetella_holmesii	Bordetella_holmesii	0.672	22	34	40	3696713
Bordetella_parapertussis	Bordetella_parapertussis	0.867	8	10	11	4775256
Bordetella_pertussis	Bordetella_pertussis	0.668	9	15	20	4102960
Bordetella_pertussis_137	Bordetella_pertussis_137	1	3	3	3	4134593
Bordetella_pertussis_18323	Bordetella_pertussis_18323	0.476	1	4	5	4043846
Bordetella_petrii	Bordetella_petrii	0.598	48	94	113	5287950
Bordetella_pseudohinzii	Bordetella_pseudohinzii	0.671	46	70	80	4490371
Bordetella_sp._H567	Bordetella_sp._H567	0.562	64	122	148	5532470
Bordetella_sp._HZ20	NA	0	0	0	0	0
Bordetella_sp._N	Bordetella_sp._N	0.377	27	82	96	6989698
Bordetella_trematum	Bordetella_trematum	0.375	31	76	95	4480141
Borrelia	Borrelia_turicatae_91E135	1	1	1	1	917330
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_miyamotoi	NA	1	1	1	1	3195778
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliaceae	Borrelia_turicatae_91E135	1	1	1	1	925473
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_afzelii_PKo	Borreliella_afzelii_PKo	1	1	1	1	903609
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Brucella	Brucella	0.437	6	16	21	1984998
Brucella_abortus	Brucella_abortus	0.008	0	2	3	2119633
Brucella_canis	NA	0	0	0	0	0
Brucella_inopinata	Brucella_inopinata	1	1	1	1	1296428
Brucella_melitensis	Brucella_melitensis	0	0	2	2	2117000
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_pinnipedialis	NA	0	0	0	0	0
Brucella_sp._09RB8471	Brucella_sp._09RB8471	1	1	1	1	1243395
Brucella_sp._09RB8910	Brucella	0.1	0	2	2	1197108
Brucella_sp._10RB9215	Brucella_sp._10RB9215	0.128	0	2	2	2256786
Brucella_sp._141012304	NA	0	0	0	0	0
Brucella_sp._2280	Brucella_sp._2280	1	1	1	1	2268175
Brucella_sp._BO2	Brucella_sp._BO2	1	1	1	1	1691925
Brucella_suis	NA	0	0	0	0	0
Brucella_vulpis	NA	0	0	0	0	0
Brucellaceae	NA	0	0	0	0	0
Burkholderia_cepacia	Burkholderia_cepacia	0.252	4	22	30	3739938
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	0.474	7	19	26	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0.668	8	12	14	3400736
Burkholderia_gladioli	Burkholderia_gladioli	0.728	57	80	89	4450890
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.603	27	45	52	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.655	37	59	72	4668350
Burkholderia_mallei	NA	0	0	0	0	0
Burkholderia_mallei_NCTC_10229	Burkholderia_mallei_NCTC_10229	1	1	1	1	2284095
Burkholderia_mallei_NCTC_10247	Burkholderia_mallei_NCTC_10247	1	1	1	1	2351417
Burkholderia_multivorans	Burkholderia_multivorans	0.361	16	51	58	3603686
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	0.466	27	65	69	3448421
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	0.572	20	40	48	3428264
Burkholderia_pseudomallei	Burkholderia_pseudomallei	0.379	10	28	33	3039355
Burkholderia_pseudomallei_1106b	NA	1	1	1	1	9832702
Burkholderia_pseudomallei_1710a	Burkholderia_pseudomallei_1710a	1	1	1	1	3174693
Burkholderia_pseudomallei_1710b	Burkholderia_pseudomallei_1710b	1	1	1	1	4126292
Burkholderia_pseudomallei_7894	Burkholderia_pseudomallei_7894	1	2	2	2	3260260
Burkholderia_pseudomallei_B03	Burkholderia_pseudomallei_B03	0.387	3	11	13	4008750
Burkholderia_pseudomallei_MSHR1153	Burkholderia_pseudomallei	1	1	1	1	4056147
Burkholderia_pseudomallei_MSHR2543	Burkholderia_pseudomallei_MSHR2543	0.097	1	17	20	3205965
Burkholderia_pseudomallei_MSHR346	Burkholderia_pseudomallei_MSHR346	1	2	2	2	4098576
Burkholderia_pseudomallei_MSHR435	Burkholderia_pseudomallei_MSHR435	0.13	0	6	7	3295773
Burkholderia_pseudomallei_NCTC_13179	Burkholderia_pseudomallei_NCTC_13179	0.271	1	5	6	3340068
Burkholderia_pseudomallei_Pasteur_52237	Burkholderia_pseudomallei_Pasteur_52237	1	2	2	3	3184745
Burkholderia_sp._OLGA172	NA	0	0	0	0	0
Campylobacter_coli	NA	0	0	0	0	0
Campylobacter_coli_RM4661	Campylobacter_coli_RM4661	1	1	1	1	1824273
Campylobacter_gracilis	Campylobacter_gracilis	0.607	2	4	4	2281652
Campylobacter_showae	Campylobacter_showae	0.239	1	4	5	2097887
Chlamydia_abortus	NA	0	0	0	0	0
Chlamydia_caviae	NA	0	0	0	0	0
Chlamydia_felis	NA	0	0	0	0	0
Chlamydia_muridarum	NA	0	0	0	0	0
Chlamydia_pecorum	NA	0	0	0	0	0
Chlamydia_pecorum_P787	Chlamydia_pecorum_P787	0.011	0	4	4	1106409
Chlamydia_pneumoniae	NA	0	0	0	0	0
Chlamydia_psittaci	NA	0	0	0	0	0
Chlamydia_trachomatis	NA	0	0	0	0	0
Clostridium	Clostridium	0.389	4	13	14	3941835
Clostridium_acetobutylicum_EA_2018	Clostridium_acetobutylicum_EA_2018	0.061	0	3	4	3940230
Clostridium_argentinense	Clostridium_argentinense	1	1	1	1	4662988
Clostridium_botulinum	Clostridium_botulinum_A2_str._Kyoto	1	1	1	1	4155278
Clostridium_botulinum_A3_str._Loch_Maree	Clostridium_botulinum_A3_str._Loch_Maree	1	1	1	1	3992906
Clostridium_botulinum_BKT015925	NA	0	0	0	0	0
Clostridium_botulinum_E3_str._Alaska_E43	NA	0	0	0	0	0
Clostridium_botulinum_Prevot_594	Clostridium_botulinum_Prevot_594	1	3	3	3	4077214
Clostridium_butyricum	NA	0	0	0	0	0
Clostridium_chauvoei	Clostridium_chauvoei	1	5	5	5	2883701
Clostridium_cochlearium	NA	0	0	0	0	0
Clostridium_drakei	Clostridium_drakei	0.049	0	2	3	5695241
Clostridium_estertheticum	NA	0	0	0	0	0
Clostridium_estertheticum_subsp._estertheticum	Clostridium_estertheticum_subsp._estertheticum	1	2	2	2	4760574
Clostridium_formicaceticum	Clostridium_formicaceticum	1	2	2	2	4586755
Clostridium_intestinale	Clostridium_intestinale	0.636	3	5	7	4796776
Clostridium_isatidis	Clostridium_isatidis	1	2	2	2	2869927
Clostridium_kluyveri	Clostridium_kluyveri	1	1	1	1	4454353
Clostridium_novyi	NA	0	0	0	0	0
Clostridium_pasteurianum	NA	1	1	1	1	6125480
Clostridium_perfringens	Clostridium_perfringens_F262	1	1	1	1	3333039
Clostridium_scatologenes	Clostridium_scatologenes	1	1	1	1	5749410
Clostridium_septicum	NA	0	0	0	0	0
Clostridium_sp._BNL1100	NA	0	0	0	0	0
Clostridium_sp._DL-VIII	Clostridium_sp._DL-VIII	1	2	2	2	6477357
Clostridium_sp._JN-1	Clostridium_sp._JN-1	1	1	1	1	2795954
Clostridium_sp._JN-9	Clostridium_sp._JN-9	1	1	1	1	3223191
Clostridium_sp._M62/1	Clostridium_sp._M62/1	1	3	3	3	3892014
Clostridium_sp._SY8519	Clostridium_sp._SY8519	1	10	10	11	2835737
Clostridium_sporogenes	NA	0	0	0	0	0
Clostridium_tetani	Clostridium_tetani_12124569	1	1	1	1	2807481
Clostridium_tetani_12124569	Clostridium_tetani_12124569	0.121	0	2	2	2807481
Clostridium_tetani_E88	NA	0	0	0	0	0
