Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	Actinobacillus_equuli	1	21	21	25	2451991
Actinobacillus_pleuropneumoniae	Actinobacillus_pleuropneumoniae	0.87	20	24	30	2335264
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	Actinobacillus_pleuropneumoniae_serovar_4_str._M62	1	7	7	9	2335268
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	1	9	9	10	2409565
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	1	16	16	22	2324821
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	Arcanobacterium_haemolyticum	1	3	3	4	1988850
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	Bartonella_henselae	1	1	1	1	1963796
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.716	46	64	74	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.858	22	26	36	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	0.864	60	70	82	5380929
Bordetella_pertussis	Bordetella_pertussis	0.73	10	14	17	4106460
Bordetella_pertussis_137	Bordetella_pertussis_137	0.698	5	7	8	4134593
Bordetella_pertussis_18323	Bordetella_pertussis	1	3	3	3	4110583
Bordetella_petrii	Bordetella_petrii	0.612	27	48	63	5287950
Bordetella_trematum	Bordetella_trematum	0.598	25	43	47	4480141
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borrelia_recurrentis_A1	Borrelia_recurrentis_A1	1	1	1	1	930981
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	NA	0	0	0	0	0
Brucella_canis	NA	0	0	0	0	0
Brucella_melitensis	Brucella_melitensis	1	1	1	1	2125701
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	Brucella_ovis_ATCC_25840	0.322	1	5	7	1164220
Brucella_suis	NA	0	0	0	0	0
Burkholderia_cepacia	Burkholderia_cepacia	0.805	13	17	23	3474201
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	0.782	3	5	6	1187977
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0.571	11	20	26	3400736
Burkholderia_gladioli	Burkholderia_gladioli_BSR3	0.744	33	47	51	4413616
