Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
African_swine_fever_virus	NA	0	0	0	0	0
Aspergillus_fumigatus	NA	0	0	0	0	0
BK_virus_strain_AS	NA	0	0	0	0	0
BK_virus_strain_GS	NA	0	0	0	0	0
BK_virus_variant_RF	NA	0	0	0	0	0
Bacillus_albus	Bacillus_albus	1	3	3	4	5298275
Bacillus_anthracis	Bacillus_anthracis	1	2	2	2	5291783
Bacillus_bombysepticus_str._Wang	Bacillus_bombysepticus_str._Wang	1	2	2	5	5295783
Bacillus_cereus	Bacillus_cereus	1	2	2	3	5417196
Bacillus_cereus_AH1272	Bacillus_cereus_AH1272	1	1	1	1	5789540
Bacillus_cereus_AH1273	Bacillus_cereus_AH1273	1	1	1	1	5790501
Bacillus_cereus_AH676	Bacillus_cereus_AH676	1	1	1	1	5594747
Bacillus_cereus_Rock1-3	Bacillus_cereus_Rock1-3	1	2	2	3	5859854
Bacillus_cereus_Rock3-44	Bacillus_cereus_Rock3-44	0.932	10	12	13	4999804
Bacillus_cereus_Rock4-18	Bacillus_cereus_Rock4-18	1	1	1	1	5923634
Bacillus_cereus_group	Bacillus_thuringiensis_serovar_indiana	1	14	14	19	5429688
Bacillus_cytotoxicus	Bacillus_cytotoxicus	1	8	8	10	4252957
Bacillus_luti	Bacillus_luti	1	6	6	6	5202942
Bacillus_mycoides	Bacillus_mycoides	1	6	6	7	5322329
Bacillus_nitratireducens	Bacillus_nitratireducens	1	2	2	2	5138923
Bacillus_pacificus	Bacillus_pacificus	1	1	1	3	5252926
Bacillus_paranthracis	Bacillus_paranthracis	1	2	2	4	5149464
Bacillus_pseudomycoides	Bacillus_pseudomycoides	0.845	12	14	14	5126466
Bacillus_pseudomycoides_DSM_12442	Bacillus_pseudomycoides_DSM_12442	1	9	9	9	5782514
Bacillus_sp._ABP14	Bacillus_sp._ABP14	1	2	2	2	5141367
Bacillus_sp._JAS24-2	Bacillus_sp._JAS24-2	1	1	1	1	277779
Bacillus_thuringiensis	Bacillus_thuringiensis	1	2	2	2	39023
Bacillus_thuringiensis_HD-771	Bacillus_thuringiensis_HD-771	1	2	2	2	8574
Bacillus_thuringiensis_IBL_4222	Bacillus_thuringiensis_IBL_4222	1	1	1	1	6612432
Bacillus_thuringiensis_serovar_andalousiensis	Bacillus_thuringiensis_serovar_andalousiensis	1	1	1	1	6039942
Bacillus_thuringiensis_serovar_chinensis_CT-43	NA	1	1	1	1	4311194
Bacillus_thuringiensis_serovar_galleriae	Bacillus_thuringiensis_serovar_galleriae	0	0	2	2	10656
Bacillus_thuringiensis_serovar_indiana	Bacillus_thuringiensis_serovar_indiana	1	3	3	3	5429688
Bacillus_thuringiensis_serovar_kurstaki_str._T03a001	Bacillus_thuringiensis	1	1	1	1	5674369
Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1	Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1	1	3	3	3	6489024
Bacillus_toyonensis_BCT-7112	Bacillus_toyonensis_BCT-7112	0	0	2	2	4940474
Bacillus_wiedmannii	Bacillus_wiedmannii	0.549	2	4	4	5513922
Bartonella_bacilliformis	Bartonella_bacilliformis	1	1	1	1	1443410
Bartonella_henselae	Bartonella_henselae	0.054	0	3	3	1963796
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella	Bordetella_bronchiseptica	0.712	101	149	199	5211648
Bordetella_avium_197N	Bordetella_avium_197N	0.78	20	26	31	3732255
Bordetella_bronchialis	Bordetella_bronchialis	0.683	77	118	149	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.728	32	45	57	5081368
Bordetella_flabilis	Bordetella_flabilis	0.603	67	119	166	5835727
Bordetella_genomosp._13	Bordetella_genomosp._13	0.704	107	160	200	5380929
Bordetella_genomosp._6	Bordetella_genomosp._6	0.854	38	45	50	5163295
Bordetella_genomosp._8	Bordetella_genomosp._8	0.616	50	84	103	6167536
Bordetella_genomosp._9	Bordetella_genomosp._9	0.751	61	88	115	4587366
Bordetella_hinzii	Bordetella_hinzii	0.685	57	86	111	4885078
Bordetella_holmesii	Bordetella_holmesii	0.718	20	28	33	3696713
Bordetella_parapertussis	Bordetella_parapertussis	0.424	3	8	10	4773923
Bordetella_pertussis	Bordetella_pertussis	0.65	14	23	28	4096524
Bordetella_pertussis_137	Bordetella_pertussis_137	0.52	6	12	16	4134593
Bordetella_pertussis_18323	Bordetella_pertussis_18323	0.679	9	14	19	4043846
Bordetella_petrii	Bordetella_petrii	0.713	68	104	145	5287950
Bordetella_pseudohinzii	Bordetella_pseudohinzii	0.795	56	75	94	4490371
Bordetella_sp._H567	Bordetella_sp._H567	0.755	79	110	133	5532470
Bordetella_sp._HZ20	NA	0	0	0	0	0
Bordetella_sp._N	Bordetella_sp._N	0.626	45	80	91	6989698
Bordetella_trematum	Bordetella_trematum	0.656	35	55	74	4480141
Borrelia	Borrelia	0	0	2	2	927759
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_crocidurae_DOU	Borrelia_crocidurae_DOU	0.021	0	6	7	916000
Borrelia_hermsii_YOR	Borrelia_hermsii_YOR	1	1	1	1	929359
Borrelia_miyamotoi	Borrelia_miyamotoi	0	0	2	2	904736
Borrelia_recurrentis	NA	0	0	0	0	0
Borrelia_turcica_IST7	Borrelia_turcica_IST7	1	1	1	1	957653
Borreliaceae	NA	0.017	0	14	16	3370274
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_bavariensis_PBi	Borreliella_bavariensis_PBi	1	1	1	1	905817
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_burgdorferi_N40	Borreliella_burgdorferi_N40	0	0	2	2	902191
Borreliella_garinii	Borreliella_garinii	1	1	1	1	905638
Brucella	Brucella	0.862	48	57	72	2682891
Brucella_abortus	NA	0	0	0	0	0
Brucella_canis	Brucella_canis	1	1	1	1	2105958
Brucella_inopinata	Brucella_inopinata	0.628	3	5	7	2145953
Brucella_melitensis	Brucella_melitensis	0.182	0	2	2	2117000
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	Brucella_ovis_ATCC_25840	1	2	2	2	1164220
Brucella_pinnipedialis	NA	0	0	0	0	0
Brucella_sp._09RB8471	Brucella_sp._09RB8471	1	3	3	4	2191354
Brucella_sp._09RB8910	Brucella_sp._09RB8910	1	9	9	13	2280827
Brucella_sp._10RB9215	Brucella_sp._10RB9215	0.666	3	5	6	2256786
Brucella_sp._141012304	NA	0	0	0	0	0
Brucella_sp._2280	Brucella_sp._2280	0.803	4	6	8	2268175
Brucella_sp._BO2	Brucella_sp._BO2	1	3	3	3	1598747
Brucella_suis	Brucella_suis	1	1	1	1	2131717
Brucella_suis_bv._2	Brucella_suis_bv._2	1	1	1	1	1398285
Brucella_vulpis	NA	0	0	0	0	0
Brucellaceae	Pseudochrobactrum	1	1	1	1	3474351
Burkholderia_cepacia	Burkholderia_cepacia	0.703	57	88	109	3728457
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	0.898	81	98	123	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0.69	90	144	171	3790084
Burkholderia_gladioli	Burkholderia_gladioli_BSR3	0.736	259	397	509	4413616
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.718	91	137	164	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.715	156	239	288	4209407
Burkholderia_mallei	Burkholderia_mallei	0.579	2	4	8	3542936
Burkholderia_mallei_NCTC_10229	Burkholderia_mallei_NCTC_10229	1	1	1	1	2284095
Burkholderia_mallei_NCTC_10247	Burkholderia_mallei_NCTC_10247	0	0	2	2	2351417
Burkholderia_multivorans	Burkholderia_multivorans	0.764	191	260	327	3603686
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	0.819	165	215	263	3448421
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	0.836	156	194	238	3428264
Burkholderia_pseudomallei	Burkholderia_pseudomallei	0.656	30	53	70	4195298
Burkholderia_pseudomallei_1106b	Burkholderia_pseudomallei_1106b	0.688	4	6	9	3976928
Burkholderia_pseudomallei_1710a	Burkholderia_pseudomallei_1710a	0.157	0	2	2	4118977
Burkholderia_pseudomallei_1710b	Burkholderia_pseudomallei_1710b	1	1	1	1	3181762
Burkholderia_pseudomallei_7894	Burkholderia_pseudomallei_7894	0.408	3	7	8	4121652
Burkholderia_pseudomallei_B03	Burkholderia_pseudomallei_B03	0.866	8	10	12	4008750
Burkholderia_pseudomallei_MSHR1153	Burkholderia_pseudomallei_MSHR1153	0.857	7	9	15	4032226
Burkholderia_pseudomallei_MSHR2543	Burkholderia_pseudomallei_MSHR2543	0.762	4	6	8	3205965
Burkholderia_pseudomallei_MSHR346	Burkholderia_pseudomallei_MSHR346	0.614	12	22	24	4098576
Burkholderia_pseudomallei_MSHR435	Burkholderia_pseudomallei_MSHR435	0.673	4	6	7	3837469
Burkholderia_pseudomallei_NCTC_13179	Burkholderia_pseudomallei_NCTC_13179	1	4	4	5	3997089
Burkholderia_pseudomallei_Pasteur_52237	Burkholderia_pseudomallei_Pasteur_52237	0.672	5	7	10	4140573
Burkholderia_sp._OLGA172	NA	0	0	0	0	0
Campylobacter_coli	Campylobacter_coli	1	1	1	1	1688064
Campylobacter_coli_76339	Campylobacter_coli_76339	0.101	0	2	2	1584486
Campylobacter_coli_RM1875	Campylobacter_coli_RM1875	1	1	1	1	1814252
Campylobacter_gracilis	Campylobacter_gracilis	1	2	2	2	2281730
