Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
African_swine_fever_virus	NA	0	0	0	0	0
Aspergillus_fumigatus	NA	0	0	0	0	0
BK_virus_strain_AS	NA	0	0	0	0	0
BK_virus_strain_GS	NA	0	0	0	0	0
BK_virus_variant_RF	NA	0	0	0	0	0
Bacillus_anthracis	NA	0	0	0	0	0
Bacillus_cereus_Rock3-44	Bacillus_cereus_Rock3-44	1	1	1	1	4999804
Bacillus_cereus_group	NA	0.021	0	2	5	5602542
Bacillus_cytotoxicus	Bacillus_cytotoxicus	1	3	3	4	4246825
Bacillus_luti	Bacillus_luti	0.019	0	4	4	5202942
Bacillus_mycoides	Bacillus_mycoides	0.091	0	5	6	5248764
Bacillus_pseudomycoides	Bacillus_pseudomycoides	0.417	2	5	7	5713954
Bacillus_pseudomycoides_DSM_12442	Bacillus_pseudomycoides_DSM_12442	0.235	0	4	5	5782514
Bacillus_thuringiensis	Bacillus_thuringiensis	1	2	2	3	5659016
Bartonella_bacilliformis	Bartonella_bacilliformis	1	2	2	2	1443410
Bartonella_henselae	Bartonella_henselae	0.174	1	6	6	1963796
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella	Bordetella_parapertussis	0.281	89	359	444	4775440
Bordetella_avium_197N	Bordetella_avium_197N	0.309	22	75	92	3732255
Bordetella_bronchialis	Bordetella_bronchialis	0.3	64	244	278	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.29	29	100	112	5081368
Bordetella_flabilis	Bordetella_flabilis	0.245	59	280	316	5835727
Bordetella_genomosp._13	Bordetella_genomosp._13	0.231	62	300	353	5380929
Bordetella_genomosp._6	Bordetella_genomosp._6	0.358	26	81	96	5163295
Bordetella_genomosp._8	Bordetella_genomosp._8	0.229	55	270	301	6167536
Bordetella_genomosp._9	Bordetella_genomosp._9	0.231	41	206	236	4587366
Bordetella_hinzii	Bordetella_hinzii	0.24	36	160	188	4885078
Bordetella_holmesii	Bordetella_holmesii	0.185	21	121	143	3694378
Bordetella_parapertussis	Bordetella_parapertussis	0.257	4	18	20	4775440
Bordetella_pertussis	Bordetella_pertussis	0.452	16	37	42	4082563
Bordetella_pertussis_137	Bordetella_pertussis_137	0.336	5	17	28	4134593
Bordetella_pertussis_18323	Bordetella_pertussis_18323	0.308	3	13	16	4043846
Bordetella_petrii	Bordetella_petrii	0.246	65	274	314	5287950
Bordetella_pseudohinzii	Bordetella_pseudohinzii	0.257	32	133	156	4490371
Bordetella_sp._H567	Bordetella_sp._H567	0.223	43	233	261	5532470
Bordetella_sp._HZ20	NA	0	0	0	0	0
Bordetella_sp._N	Bordetella_sp._N	0.453	53	129	149	6989698
Bordetella_trematum	Bordetella_trematum	0.288	40	144	168	4480141
Borrelia	NA	0	0	0	0	0
Borrelia_anserina_BA2	Borrelia_anserina_BA2	0.062	0	2	2	904790
Borrelia_coriaceae	Borrelia_coriaceae	0	0	2	2	920509
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliaceae	NA	0	0	0	0	0
Borreliella	Borreliella	1	1	1	1	904387
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	1	1	1	1	4855529
Borreliella_garinii	NA	0	0	0	0	0
Brucella	Brucella_abortus	0.239	12	51	62	2119633
Brucella_abortus	NA	0	0	0	0	0
Brucella_abortus_bv._6_str._870	Brucella_abortus_bv._6_str._870	1	2	2	2	1157058
Brucella_canis	NA	0	0	0	0	0
Brucella_inopinata	Brucella_inopinata	0.795	4	6	7	2145953
Brucella_melitensis	Brucella_melitensis	1	1	1	1	2126158
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	Brucella_ovis_ATCC_25840	1	1	1	1	1164220
Brucella_pinnipedialis	NA	0	0	0	0	0
Brucella_sp._09RB8471	Brucella_sp._09RB8471	0.01	0	21	26	2191354
Brucella_sp._09RB8910	Brucella_sp._09RB8910	0.008	0	6	6	2280827
Brucella_sp._10RB9215	Brucella_sp._10RB9215	0.571	5	11	15	2256786
Brucella_sp._141012304	NA	0	0	0	0	0
Brucella_sp._2280	Brucella_sp._2280	1	2	2	2	2268175
Brucella_suis	Brucella_suis	0.125	0	2	2	1902870
Brucella_vulpis	NA	0	0	0	0	0
Brucellaceae	Ochrobactrum	0.356	0	2	2	2585393
Burkholderia_cepacia	Burkholderia_cepacia	0.435	9	21	26	3688624
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	0.426	14	39	48	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0.635	18	32	38	3790084
Burkholderia_gladioli	Burkholderia_gladioli	0.485	43	93	101	4171651
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.364	26	80	97	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.547	32	69	79	4668350
Burkholderia_mallei	Burkholderia_mallei	1	2	2	2	2325354
Burkholderia_mallei_NCTC_10229	Burkholderia_mallei_NCTC_10229	1	1	1	1	2284095
Burkholderia_mallei_NCTC_10247	Burkholderia_mallei_NCTC_10247	0.006	0	3	4	2351417
Burkholderia_multivorans	Burkholderia_multivorans	0.294	18	73	82	3350628
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	0.339	17	58	66	3448421
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	0.358	18	52	64	3428264
Burkholderia_pseudomallei	Burkholderia_pseudomallei	0.261	11	43	53	4033039
Burkholderia_pseudomallei_1106b	Burkholderia_pseudomallei_1106b	0.019	0	6	7	1200
Burkholderia_pseudomallei_1710a	Burkholderia_pseudomallei	0.439	2	4	4	4125094
Burkholderia_pseudomallei_1710b	Burkholderia_pseudomallei_1710b	0.006	0	7	9	4126292
Burkholderia_pseudomallei_7894	Burkholderia_pseudomallei_7894	0.639	2	4	5	4121652
Burkholderia_pseudomallei_B03	Burkholderia_pseudomallei_B03	0.303	3	12	13	4008750
Burkholderia_pseudomallei_MSHR1153	Burkholderia_pseudomallei_MSHR1153	0.041	0	5	6	4032226
Burkholderia_pseudomallei_MSHR2543	Burkholderia_pseudomallei_MSHR2543	0.553	2	4	4	4240604
Burkholderia_pseudomallei_MSHR346	Burkholderia_pseudomallei_MSHR346	0.01	0	3	3	3250369
Burkholderia_pseudomallei_MSHR435	Burkholderia_pseudomallei_MSHR435	0.356	2	7	7	3837469
Burkholderia_pseudomallei_NCTC_13179	Burkholderia_pseudomallei_NCTC_13179	0.638	3	6	6	3997089
Burkholderia_pseudomallei_Pasteur_52237	Burkholderia_pseudomallei_Pasteur_52237	1	3	3	3	3184745
Burkholderia_sp._OLGA172	NA	0	0	0	0	0
Campylobacter_coli	NA	0	0	0	0	0
Campylobacter_gracilis	Campylobacter_gracilis	0.694	3	5	5	2281652
Campylobacter_showae	Campylobacter_showae	0.55	2	4	6	2160580
Chlamydia_abortus	NA	0	0	0	0	0
Chlamydia_caviae	NA	0	0	0	0	0
Chlamydia_felis	NA	0	0	0	0	0
Chlamydia_muridarum	NA	0	0	0	0	0
Chlamydia_pecorum	NA	0	0	0	0	0
Chlamydia_pneumoniae	NA	0	0	0	0	0
Chlamydia_psittaci	NA	0	0	0	0	0
Chlamydia_trachomatis	NA	0	0	0	0	0
Clostridium	Clostridium	0.089	0	9	9	5300235
Clostridium_baratii_str._Sullivan	Clostridium_baratii_str._Sullivan	1	1	1	1	3153266
Clostridium_beijerinckii	Clostridium_beijerinckii	0	0	2	2	6383364
Clostridium_beijerinckii_NRRL_B-598	Clostridium_beijerinckii_NRRL_B-598	0.069	0	6	7	6186993
Clostridium_botulinum	NA	0	0	0	0	0
Clostridium_botulinum_202F	Clostridium_botulinum_202F	0	0	2	2	3874462
Clostridium_botulinum_BKT015925	NA	0	0	0	0	0
Clostridium_botulinum_CDC_1436	Clostridium_botulinum_CDC_1436	0	0	2	2	4089683
Clostridium_botulinum_E3_str._Alaska_E43	NA	0	0	0	0	0
Clostridium_butyricum	Clostridium_butyricum	0.361	1	4	4	3864393
Clostridium_chauvoei	NA	0	0	0	0	0
Clostridium_cochlearium	NA	0	0	0	0	0
Clostridium_drakei	NA	1	1	1	1	3703034
Clostridium_estertheticum	NA	0	0	0	0	0
Clostridium_estertheticum_subsp._estertheticum	Clostridium_estertheticum_subsp._estertheticum	0.048	0	6	6	4760574
Clostridium_formicaceticum	Clostridium_formicaceticum	1	1	1	1	4586755
Clostridium_ljungdahlii_DSM_13528	Clostridium_ljungdahlii_DSM_13528	1	1	1	1	4630065
Clostridium_novyi	NA	0	0	0	0	0
Clostridium_pasteurianum	Clostridium_pasteurianum	1	1	1	1	4351863
Clostridium_pasteurianum_BC1	Clostridium_pasteurianum_BC1	1	1	1	1	4990707
Clostridium_perfringens	Clostridium_perfringens	1	8	8	8	3296682
Clostridium_saccharobutylicum	Clostridium_saccharobutylicum	1	1	1	1	5108287
Clostridium_septicum	Clostridium_septicum	1	3	3	3	3399275
Clostridium_sp._BNL1100	Clostridium_sp._BNL1100	0.18	0	2	3	4613747
Clostridium_sp._C1	Clostridium_sp._C1	0	0	4	4	3035113
Clostridium_sp._SY8519	Clostridium_sp._SY8519	0.584	3	6	7	2835737
Clostridium_sporogenes	NA	0	0	0	0	0
Clostridium_tetani	NA	0	0	0	0	0
Clostridium_tetani_12124569	Clostridium_tetani_12124569	1	1	1	1	2807481
Clostridium_tetani_E88	NA	0	0	0	0	0
Clostridium_tyrobutyricum	NA	0	0	2	2	6441270
Coccidioides_immitis	NA	0	0	0	0	0
