Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	Actinobacillus_equuli	1	2	2	2	2451991
Actinobacillus_pleuropneumoniae	Actinobacillus_pleuropneumoniae	1	1	1	1	2379826
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	Actinobacillus_pleuropneumoniae	0	0	2	2	2379826
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	Arcanobacterium_haemolyticum	1	4	4	5	1988850
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0
Bartonella_quintana_RM-11	Bartonella_quintana_RM-11	0.4	2	4	6	1587646
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.835	63	75	91	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.954	33	35	38	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	0.82	63	79	103	5380929
Bordetella_pertussis	Bordetella_pertussis	0.461	7	17	27	4111050
Bordetella_pertussis_137	Bordetella_pertussis	1	2	2	2	4107557
Bordetella_pertussis_18323	Bordetella_pertussis_18323	1	5	5	5	4043846
Bordetella_petrii	Bordetella_petrii	0.835	51	64	73	5287950
Bordetella_trematum	Bordetella_trematum	0.611	26	45	57	4518493
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	Borreliella_burgdorferi	1	1	1	1	908512
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	Brucella_abortus	1	1	1	1	2125180
Brucella_canis	NA	0	0	0	0	0
Brucella_melitensis	NA	0	0	0	0	0
Brucella_melitensis_bv._2_str._63/9	Brucella_melitensis_bv._2_str._63/9	1	1	1	1	2127512
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	Brucella_ovis_ATCC_25840	0	0	2	2	1164220
Brucella_suis	Brucella_suis	0.533	1	3	3	2131717
Brucella_suis_bv._2	Brucella_suis_bv._2	1	1	1	1	1926480
Burkholderia_cepacia	Burkholderia_cepacia	0.579	9	16	18	3608925
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	1	21	21	23	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0.808	14	19	23	3400736
Burkholderia_gladioli	Burkholderia_gladioli	0.785	35	46	55	4450890
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.659	12	19	30	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.73	28	40	49	4668533
Burkholderia_mallei	Burkholderia_mallei	1	2	2	2	3497649
Burkholderia_mallei_NCTC_10229	Burkholderia_mallei_NCTC_10229	0	0	2	2	3458208
Burkholderia_mallei_NCTC_10247	Burkholderia_mallei_NCTC_10247	1	1	1	1	2352693
Burkholderia_multivorans	Burkholderia_multivorans	0.91	23	26	32	3330593
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	0.761	13	19	27	2473162
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	0.579	12	24	31	3428264
Burkholderia_pseudomallei	Burkholderia_pseudomallei	0.623	7	12	15	3039355
Burkholderia_pseudomallei_1106b	Burkholderia_pseudomallei_1106b	0.186	0	4	4	3976928
Burkholderia_pseudomallei_1710a	Burkholderia_pseudomallei_1710a	0.008	0	2	2	4118977
Burkholderia_pseudomallei_1710b	Burkholderia_pseudomallei_1710b	1	2	2	3	4126292
Burkholderia_pseudomallei_7894	Burkholderia_pseudomallei_7894	0.708	3	6	6	3260260
Burkholderia_pseudomallei_B03	Burkholderia_pseudomallei_B03	0.529	2	4	5	4008750
