Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	NA	0	0	0	0	0
Actinobacillus_pleuropneumoniae	Actinobacillus_pleuropneumoniae	1	2	2	2	2335264
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	Actinobacillus_pleuropneumoniae_serovar_4_str._M62	1	1	1	1	2335268
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	Arcanobacterium_haemolyticum	1	2	2	4	1988850
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	Bartonella_bacilliformis	1	1	1	1	1443410
Bartonella_henselae	Bartonella_henselae	1	1	1	1	1931585
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.568	55	105	125	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.648	19	30	36	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	0.654	64	103	121	5380929
Bordetella_pertussis	Bordetella_pertussis	0.556	5	9	12	4314502
Bordetella_pertussis_137	Bordetella_pertussis_137	1	5	5	5	4134593
Bordetella_pertussis_18323	Bordetella_pertussis	1	1	1	1	4112103
Bordetella_petrii	Bordetella_petrii	0.946	810	862	1006	5287950
Bordetella_trematum	Bordetella_trematum	0.722	40	57	70	4480141
Borrelia_crocidurae	Borrelia_crocidurae_DOU	0.109	0	2	3	19884
Borrelia_recurrentis	NA	0	0	0	0	0
Borrelia_recurrentis_A1	Borrelia_recurrentis_A1	0.117	0	2	2	930981
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	Borreliella_garinii	1	1	1	1	906449
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	NA	0	0	0	0	0
Brucella_canis	NA	0	0	0	0	0
Brucella_melitensis	Brucella_melitensis	1	1	1	1	1185518
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	Brucella_ovis_ATCC_25840	1	2	2	2	2111370
Brucella_suis	Brucella_suis	0	0	2	2	2131717
Brucella_suis_019	Brucella_suis_019	1	1	1	1	2098391
Burkholderia_cepacia	Burkholderia_cepacia	0.387	12	32	38	3474201
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	0.628	14	25	28	3396958
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0.575	13	22	24	3400736
Burkholderia_gladioli	Burkholderia_gladioli_BSR3	0.648	27	47	54	3700833
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.524	18	33	39	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.562	29	53	68	4209407
Burkholderia_mallei	Burkholderia_mallei	0.301	1	3	6	1726745
Burkholderia_mallei_NCTC_10229	Burkholderia_mallei_NCTC_10229	1	3	3	3	3458208
Burkholderia_multivorans	Burkholderia_multivorans	0.572	30	49	58	3350628
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	0.78	32	41	48	3448421
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	0.406	31	70	84	3428264
Burkholderia_pseudomallei	Burkholderia_pseudomallei	0.151	6	42	50	3039355
Burkholderia_pseudomallei_1106b	Burkholderia_pseudomallei_1106b	1	1	1	1	3976928
Burkholderia_pseudomallei_1710a	Burkholderia_pseudomallei_1710a	0.517	2	4	4	3174693
Burkholderia_pseudomallei_7894	Burkholderia_pseudomallei_7894	0.374	3	8	10	3260260
Burkholderia_pseudomallei_B03	Burkholderia_pseudomallei_B03	1	2	2	2	4008750
Burkholderia_pseudomallei_MSHR1153	Burkholderia_pseudomallei_MSHR1153	1	2	2	3	4032226
Burkholderia_pseudomallei_MSHR2543	Burkholderia_pseudomallei_MSHR2543	0.077	0	2	3	4240604
Burkholderia_pseudomallei_MSHR346	Burkholderia_pseudomallei	0.352	1	3	4	3255253
Burkholderia_pseudomallei_MSHR435	Burkholderia_pseudomallei_MSHR435	0.141	2	18	25	3295773
Burkholderia_pseudomallei_NCTC_13179	Burkholderia_pseudomallei_NCTC_13179	0.459	4	10	12	3997089
Burkholderia_pseudomallei_Pasteur_52237	Burkholderia_pseudomallei	1	1	1	1	4006427
Campylobacter_coli	Campylobacter_coli	1	2	2	2	1781471
Campylobacter_fetus	NA	0	0	0	0	0
Campylobacter_fetus_subsp._testudinum_Sp3	Campylobacter_fetus_subsp._testudinum_Sp3	1	1	1	1	1819051
Campylobacter_gracilis	Campylobacter_gracilis	1	1	1	1	2281730
Campylobacter_showae	Campylobacter_showae	0.302	1	3	4	2160580
Canine_morbillivirus	NA	0	0	0	0	0
Chlamydia_abortus	NA	0	0	0	0	0
Chlamydia_caviae	NA	0	0	0	0	0
Chlamydia_felis	NA	0	0	0	0	0
Chlamydia_muridarum	NA	0	0	0	0	0
Chlamydia_pecorum	NA	0	0	0	0	0
Chlamydia_pecorum_P787	Chlamydia_pecorum_P787	1	1	1	1	1106409
Chlamydia_pneumoniae	NA	0	0	0	0	0
Chlamydia_psittaci	NA	0	0	0	0	0
Chlamydia_suis	Chlamydia_suis	1	1	1	1	1101914
Chlamydia_trachomatis	NA	0	0	0	0	0
Corynebacterium_ammoniagenes	Corynebacterium_ammoniagenes	1	4	4	4	2808265
Corynebacterium_amycolatum	Corynebacterium_amycolatum	0.652	3	5	6	2476115
Corynebacterium_bovis	Corynebacterium_bovis	0.408	38	96	114	2600540
Corynebacterium_crudilactis	NA	0	0	0	0	0
Corynebacterium_diphtheriae	Corynebacterium_diphtheriae	0.039	0	3	3	2463627
Corynebacterium_diphtheriae_HC03	Corynebacterium_diphtheriae_HC03	0.208	1	6	7	2478364
Corynebacterium_jeikeium	Corynebacterium_jeikeium	0.253	0	4	5	2414649
Corynebacterium_jeikeium_K411	Corynebacterium_jeikeium_K411	0.588	9	16	17	2462499
Corynebacterium_kroppenstedtii	Corynebacterium_kroppenstedtii	1	6	6	8	2511877
Corynebacterium_kroppenstedtii_DSM_44385	Corynebacterium_kroppenstedtii_DSM_44385	1	6	6	8	2446804
Corynebacterium_maris	NA	0	0	0	0	0
Corynebacterium_maris_DSM_45190	Corynebacterium_maris_DSM_45190	0.27	14	64	82	2787574
Corynebacterium_matruchotii	Corynebacterium_matruchotii	0.451	3	7	8	2878842
Corynebacterium_minutissimum	Corynebacterium_minutissimum	0.741	4	6	6	2696014
Corynebacterium_pseudotuberculosis	NA	0	0	2	2	3942164
Corynebacterium_renale	Corynebacterium_renale	0.174	2	10	12	2335089
Corynebacterium_segmentosum	Corynebacterium_segmentosum	0.439	4	8	8	2373440
Corynebacterium_sphenisci	NA	0	0	0	0	0
Corynebacterium_sphenisci_DSM_44792	Corynebacterium_sphenisci_DSM_44792	0.579	67	123	153	2594799
Corynebacterium_stationis	Corynebacterium_stationis	1	2	2	4	2853666
Corynebacterium_striatum	Corynebacterium_striatum	0.255	2	8	11	2993983
Corynebacterium_urealyticum	Corynebacterium_urealyticum	0.485	9	20	23	2377532
Corynebacterium_ureicelerivorans	Corynebacterium_ureicelerivorans	0.623	15	26	29	2279990
Corynebacterium_xerosis	Corynebacterium_xerosis	0.457	40	95	114	2738835
Cowpox_virus	NA	0	0	0	0	0
Coxiella_burnetii	Coxiella_burnetii	1	2	2	2	1973771
Coxiella_burnetii_Dugway_5J108-111	Coxiella_burnetii	1	1	1	1	1962490
Coxiella_burnetii_str._Schperling	Coxiella_burnetii_str._Schperling	1	3	3	4	2010932
Cryptosporidium	NA	0	0	0	0	0
Cryptosporidium_parvum	NA	0	0	0	0	0
Deltaretrovirus	NA	0	0	0	0	0
Ehrlichia_canis	NA	0	0	0	0	0
Enterococcus_avium	NA	0	0	0	0	0
Enterococcus_casseliflavus	Enterococcus_casseliflavus	1	1	1	1	3495847
Enterococcus_cecorum	Enterococcus_cecorum	1	1	1	1	2421598
Enterococcus_durans	NA	0	0	0	0	0
Enterococcus_faecalis	Enterococcus_faecalis	1	1	1	1	2825273
Enterococcus_faecium	Enterococcus_faecium	0	0	2	2	2573925
Enterococcus_hirae	NA	0	0	0	0	0
Enterococcus_mundtii	Enterococcus_mundtii	1	1	1	1	3112343
Enterovirus_B	NA	0	0	0	0	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	NA	0	0	0	0	0
Equine_rhinitis_A_virus	NA	0	0	0	0	0
Erysipelothrix_rhusiopathiae	NA	0	0	0	0	0
Erysipelothrix_rhusiopathiae_str._Fujisawa	Erysipelothrix_rhusiopathiae_str._Fujisawa	1	1	1	1	1787941
Erythroparvovirus	NA	0	0	0	0	0
Escherichia_coli	Escherichia_coli	1	12	12	16	5492922
Escherichia_coli_042	Escherichia_coli	1	1	1	1	4739402
Escherichia_coli_BL21(DE3)	Escherichia_coli	1	1	1	1	5058551
Escherichia_coli_CFT073	Escherichia_coli	1	1	1	1	5120867
Escherichia_coli_E110019	Escherichia_coli_E110019	1	2	2	2	5249232
Escherichia_coli_ED1a	Escherichia_coli	1	1	1	1	5201011
Escherichia_coli_ER2796	Escherichia_coli_ER2796	1	1	1	1	4558663
Escherichia_coli_ETEC_H10407	Escherichia_coli_ETEC_H10407	1	2	2	2	5153435
Escherichia_coli_HS	Escherichia_coli	1	1	1	1	4964248
Escherichia_coli_K-12	Escherichia_coli_K-12	1	3	3	3	4619729
Escherichia_coli_M8	Escherichia_coli	1	1	1	1	6042336
Escherichia_coli_O111	NA	0	0	0	0	0
Escherichia_coli_O126	Escherichia_coli_O126	1	1	1	1	5122973
Escherichia_coli_O139	Escherichia_coli	1	1	1	3	5017281
Escherichia_coli_O139:H28_str._E24377A	Escherichia_coli_O139:H28_str._E24377A	1	2	2	2	4979619
Escherichia_coli_O15	Escherichia_coli_O15	1	3	3	3	14381
Escherichia_coli_O150	Escherichia_coli_O150	1	1	1	1	4973943
Escherichia_coli_O157:H16	Escherichia_coli_O157:H16	1	1	1	1	4792563
Escherichia_coli_O157:H7	Escherichia_coli	1	2	2	2	5457282
Escherichia_coli_O158	Escherichia_coli_O158	1	2	2	4	4967135
Escherichia_coli_O169:H41	Escherichia_coli	1	2	2	2	5072784
Escherichia_coli_O19	Escherichia_coli_O19	1	4	4	4	5113454
Escherichia_coli_O25:NM	Escherichia_coli_O25:NM	1	2	2	2	4848034
Escherichia_coli_O25b:H4	Escherichia_coli	1	2	2	4	5255749
Escherichia_coli_O26	NA	0	0	0	0	0
Escherichia_coli_O45:H2	Escherichia_coli_O45:H2	1	3	3	3	5532455
Escherichia_coli_O55:H7	Escherichia_coli	1	1	1	1	5375667
Escherichia_coli_O6:H16	Escherichia_coli	1	1	1	1	5213998
Escherichia_coli_O78	Escherichia_coli_O78	0	0	2	2	5211633
Escherichia_coli_O7:K1_str._CE10	Escherichia_coli_O7:K1_str._CE10	1	4	4	5	5313531
Escherichia_coli_PMV-1	Escherichia_coli	0	0	2	2	5099311
Escherichia_coli_TW11681	Escherichia_coli_TW11681	1	3	3	4	4936886
Escherichia_coli_UMN026	Escherichia_coli_UMN026	1	1	1	1	5202090
Escherichia_coli_UMNK88	Escherichia_coli	1	1	1	1	4531885
Escherichia_coli_UTI89	Escherichia_coli_UTI89	1	1	1	3	5065741
Escherichia_coli_str._K-12_substr._W3110	Escherichia_coli	1	1	1	1	4631470
Francisella_tularensis	Francisella_tularensis	0.008	0	4	4	1894185
Francisella_tularensis_subsp._tularensis	Francisella_tularensis_subsp._tularensis_MA00-2987	1	1	1	1	1892645
Fusobacterium	NA	0	0	0	0	0
Fusobacterium_mortiferum_ATCC_9817	Fusobacterium_mortiferum_ATCC_9817	0.31	1	3	6	2716766
Fusobacterium_necrophorum	Fusobacterium_necrophorum_subsp._funduliforme	1	1	1	1	2288480
Fusobacterium_necrophorum_subsp._funduliforme	Fusobacterium_necrophorum_subsp._funduliforme	1	1	1	1	2288480
Fusobacterium_necrophorum_subsp._necrophorum	Fusobacterium_necrophorum_subsp._necrophorum	1	1	1	1	2678415
Fusobacterium_nucleatum	NA	0	0	0	0	0
Fusobacterium_nucleatum_subsp._polymorphum_ATCC_10953	Fusobacterium_nucleatum	0	0	2	2	2421837
Fusobacterium_nucleatum_subsp._vincentii	Fusobacterium_nucleatum_subsp._vincentii	1	1	1	1	2052554
Fusobacterium_ulcerans	Fusobacterium_ulcerans	1	2	2	2	3537675
Fusobacterium_ulcerans_ATCC_49185	Fusobacterium_ulcerans_ATCC_49185	1	1	1	1	3839419
Fusobacterium_varium	Fusobacterium_varium	1	1	1	1	3302398
Fusobacterium_varium_ATCC_27725	Fusobacterium_varium_ATCC_27725	1	1	1	1	3303644
Goatpox_virus	NA	0	0	0	0	0
Haemophilus_influenzae	Haemophilus_influenzae	1	1	1	1	1886450
Helicobacter_cinaedi	NA	0	0	0	0	0
Helicobacter_pylori	Helicobacter_pylori	0.006	0	6	7	1745296
Hepatitis_B_virus	NA	0	0	0	0	0
Hepatitis_E_virus	NA	0	0	0	0	0
Hepatitis_delta_virus	NA	0	0	0	0	0
Human_adenovirus_1	NA	0	0	0	0	0
Human_adenovirus_2	NA	0	0	0	0	0
Human_adenovirus_35	NA	0	0	0	0	0
Human_adenovirus_5	NA	0	0	0	0	0
Human_adenovirus_54	NA	0	0	0	0	0
Human_adenovirus_7	NA	0	0	0	0	0
Human_alphaherpesvirus_1	NA	0	0	0	0	0
Human_alphaherpesvirus_2	NA	0	0	0	0	0
Human_alphaherpesvirus_3	NA	0	0	0	0	0
Human_gammaherpesvirus_4	NA	0	0	0	0	0
Human_herpesvirus_4_type_2	NA	0	0	0	0	0
Human_mastadenovirus_C	NA	0	0	0	0	0
JC_polyomavirus	NA	0	0	0	0	0
Klebsiella_aerogenes	Klebsiella_aerogenes	0.83	7	9	11	5118036
Klebsiella_aerogenes_EA1509E	Klebsiella_aerogenes_EA1509E	1	13	13	17	5419609
Klebsiella_michiganensis	Klebsiella_michiganensis_HKOPL1	1	4	4	7	5914407
Klebsiella_michiganensis_HKOPL1	Klebsiella_michiganensis_HKOPL1	1	4	4	5	5914407
Klebsiella_michiganensis_KCTC_1686	Klebsiella_michiganensis_KCTC_1686	1	6	6	7	5974109
Klebsiella_oxytoca	Klebsiella_oxytoca	0.531	9	18	23	5394761
Klebsiella_pneumoniae	Klebsiella_pneumoniae	0.51	3	7	8	5119182
Klebsiella_pneumoniae_subsp._pneumoniae	Klebsiella_pneumoniae_subsp._pneumoniae	1	5	5	6	5350091
Klebsiella_pneumoniae_subsp._pneumoniae_KPNIH24	Klebsiella_pneumoniae	1	1	1	1	5380979
Klebsiella_pneumoniae_subsp._pneumoniae_PittNDM01	Klebsiella_pneumoniae_subsp._pneumoniae	1	3	3	4	5299257
Klebsiella_pneumoniae_subsp._rhinoscleromatis	NA	0	0	0	0	0
Klebsiella_pneumoniae_subsp._rhinoscleromatis_SB3432	Klebsiella_pneumoniae_subsp._rhinoscleromatis_SB3432	1	1	1	1	5270770
Legionella_anisa	Legionella_anisa	0.033	0	2	2	4164783
Legionella_lansingensis	NA	0	0	0	0	0
Legionella_pneumophila	NA	1	1	1	1	4520225
Legionella_pneumophila_str._Corby	Legionella_pneumophila_str._Corby	0.034	0	6	7	3576470
Legionella_pneumophila_subsp._pneumophila	Legionella_pneumophila_subsp._pneumophila	1	1	1	1	3492535
Leptospira_alexanderi	NA	0	0	0	0	0
Leptospira_alstonii	NA	0	0	0	0	0
Leptospira_biflexa	NA	0	0	0	0	0
Leptospira_biflexa_serovar_Patoc	Leptospira_biflexa_serovar_Patoc	1	61	61	70	3603977
Leptospira_borgpetersenii	NA	0	0	0	0	0
Leptospira_broomii	NA	0	0	0	0	0
Leptospira_fainei	NA	0	0	0	0	0
Leptospira_inadai	NA	0	0	0	0	0
Leptospira_interrogans	NA	1	1	1	1	3095541
Leptospira_interrogans_serovar_Lai	Leptospira_interrogans_serovar_Lai_str._IPAV	1	1	1	1	4349158
Leptospira_kirschneri	NA	0	0	0	0	0
Leptospira_kmetyi	Leptospira_kmetyi	0.369	2	4	4	3927288
