Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
African_swine_fever_virus	NA	0	0	0	0	0
Aspergillus_fumigatus	NA	0	0	0	0	0
BK_virus_strain_AS	NA	0	0	0	0	0
BK_virus_strain_GS	NA	0	0	0	0	0
BK_virus_variant_RF	NA	0	0	0	0	0
Bacillus_anthracis	NA	0	0	0	0	0
Bacillus_cereus_Rock3-28	NA	1	1	1	1	3453343
Bacillus_cereus_Rock3-44	Bacillus_cereus_Rock3-44	1	2	2	2	4999804
Bacillus_cereus_group	Bacillus_thuringiensis_serovar_chinensis_CT-43	1	3	3	4	5486830
Bacillus_cytotoxicus	Bacillus_cytotoxicus	1	2	2	4	4246825
Bacillus_mobilis	Bacillus_mobilis	1	1	1	3	5468285
Bacillus_mycoides	Bacillus_mycoides	1	2	2	3	5340691
Bacillus_nitratireducens	NA	0	0	2	2	6468885
Bacillus_pseudomycoides	Bacillus_pseudomycoides	0	0	2	2	5228024
Bacillus_pseudomycoides_DSM_12442	Bacillus_pseudomycoides_DSM_12442	0.549	3	5	5	5782514
Bacillus_sp._ABP14	Bacillus_sp._ABP14	1	1	1	1	5141367
Bacillus_sp._JAS24-2	Bacillus_sp._JAS24-2	1	1	1	1	277779
Bacillus_thuringiensis_serovar_andalousiensis	Bacillus_thuringiensis_serovar_andalousiensis	1	1	1	1	6039942
Bacillus_wiedmannii	Bacillus_wiedmannii	0	0	2	2	5534165
Bartonella_bacilliformis	Bartonella_bacilliformis	1	1	1	1	1443410
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0
Bartonella_quintana_RM-11	Bartonella_quintana	1	1	1	1	1650124
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella	Bordetella_parapertussis	0.786	57	77	99	4775440
Bordetella_avium_197N	Bordetella_avium_197N	1	12	12	15	3732255
Bordetella_bronchialis	Bordetella_bronchialis	0.688	38	58	70	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.725	21	30	35	5081368
Bordetella_flabilis	Bordetella_flabilis	0.725	38	54	60	5835727
Bordetella_genomosp._13	Bordetella_genomosp._13	0.791	53	68	78	5380929
Bordetella_genomosp._6	Bordetella_genomosp._6	0.771	16	23	29	5163295
Bordetella_genomosp._8	Bordetella_genomosp._8	0.83	51	63	76	6167536
Bordetella_genomosp._9	Bordetella_genomosp._9	0.721	27	38	43	4587366
Bordetella_hinzii	Bordetella_hinzii	0.646	25	42	56	4912977
Bordetella_holmesii	Bordetella_holmesii	1	12	12	14	3696713
Bordetella_parapertussis	Bordetella_parapertussis	1	2	2	4	4775493
Bordetella_pertussis	Bordetella_pertussis	1	5	5	5	4314502
Bordetella_pertussis_137	Bordetella_pertussis	1	1	1	1	4107558
Bordetella_pertussis_18323	Bordetella_pertussis_18323	0.576	3	5	7	4043846
Bordetella_petrii	Bordetella_petrii	0.821	34	44	53	5287950
Bordetella_pseudohinzii	Bordetella_pseudohinzii	0.773	27	36	42	4490371
Bordetella_sp._H567	Bordetella_sp._H567	0.747	51	73	97	5532470
Bordetella_sp._HZ20	NA	0	0	0	0	0
Bordetella_sp._N	Bordetella_sp._N	0.666	30	45	55	6989698
Bordetella_trematum	Bordetella_trematum	0.818	32	40	48	4480141
Borrelia	Borrelia	0	0	2	2	912448
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borrelia_recurrentis_A1	Borrelia_recurrentis_A1	1	1	1	1	930981
Borreliaceae	NA	0.053	0	5	6	3370274
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Brucella	Brucella	0.961	148	163	196	3950556
Brucella_abortus	Brucella_abortus	0.535	1	3	3	2124832
Brucella_canis	NA	0	0	0	0	0
Brucella_inopinata	Brucella_inopinata	1	3	3	4	2145953
Brucella_melitensis	NA	0	0	0	0	0
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	Brucella_ovis_ATCC_25840	1	2	2	2	1164220
Brucella_pinnipedialis	NA	0	0	0	0	0
Brucella_sp._09RB8471	Brucella_sp._09RB8471	1	4	4	5	2191354
Brucella_sp._09RB8910	Brucella_sp._09RB8910	0.362	1	3	4	2280827
Brucella_sp._10RB9215	Brucella_sp._10RB9215	0.751	5	7	10	2256786
Brucella_sp._141012304	NA	0	0	0	0	0
Brucella_sp._2002734562	Brucella_sp._2002734562	1	1	1	3	1162140
Brucella_sp._2280	Brucella_sp._2280	1	1	1	1	1316279
Brucella_sp._BO2	Brucella_sp._BO2	0.455	2	5	5	1598747
Brucella_suis	NA	0	0	0	0	0
Brucella_suis_019	Brucella_suis_019	1	1	1	1	2098391
Brucella_vulpis	NA	0	0	0	0	0
Brucellaceae	Pseudochrobactrum	1	3	3	3	3432145
Burkholderia_cepacia	Burkholderia_cepacia	0.757	14	20	25	3430130
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	0.848	21	26	30	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0.761	23	29	36	3790084
Burkholderia_gladioli	Burkholderia_gladioli	0.826	42	51	62	4171651
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.807	15	19	20	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.575	20	37	44	4209407
Burkholderia_mallei	Burkholderia_mallei	0.446	1	3	3	3507358
Burkholderia_mallei_NCTC_10229	Burkholderia_mallei_NCTC_10229	1	1	1	1	3458208
Burkholderia_mallei_NCTC_10247	Burkholderia_mallei_NCTC_10247	0	0	2	2	2351417
Burkholderia_multivorans	Burkholderia_multivorans	0.851	39	49	63	3432204
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	0.948	35	37	40	3448421
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	0.774	37	52	63	3428264
Burkholderia_pseudomallei	Burkholderia_pseudomallei	0.277	7	24	25	3039355
Burkholderia_pseudomallei_1710a	Burkholderia_pseudomallei_1710a	1	2	2	2	3174693
Burkholderia_pseudomallei_1710b	Burkholderia_pseudomallei_1710b	1	1	1	1	3181762
Burkholderia_pseudomallei_7894	Burkholderia_pseudomallei_7894	0.762	5	7	9	4121652
Burkholderia_pseudomallei_B03	Burkholderia_pseudomallei_B03	1	2	2	2	3256009
Burkholderia_pseudomallei_MSHR1153	Burkholderia_pseudomallei_MSHR1153	1	2	2	3	3280677
Burkholderia_pseudomallei_MSHR2543	Burkholderia_pseudomallei_MSHR2543	1	3	3	3	4240604
Burkholderia_pseudomallei_MSHR346	Burkholderia_pseudomallei_MSHR346	0.474	2	5	5	3250369
Burkholderia_pseudomallei_MSHR435	Burkholderia_pseudomallei_MSHR435	1	3	3	3	3295773
Burkholderia_pseudomallei_NCTC_13179	Burkholderia_pseudomallei_NCTC_13179	0.503	3	7	7	3340068
Burkholderia_pseudomallei_Pasteur_52237	Burkholderia_pseudomallei_Pasteur_52237	0.445	1	3	4	4140573
Burkholderia_sp._OLGA172	NA	0	0	0	0	0
Campylobacter_coli	NA	0	0	0	0	0
Campylobacter_gracilis	Campylobacter_gracilis	0.438	2	4	7	2281652
Campylobacter_showae	Campylobacter_showae	1	1	1	1	2097887
Chlamydia_abortus	NA	0	0	0	0	0
Chlamydia_caviae	NA	0	0	0	0	0
Chlamydia_felis	NA	0	0	0	0	0
Chlamydia_felis_Fe/C-56	Chlamydia_felis_Fe/C-56	1	1	1	1	1166239
Chlamydia_muridarum	NA	0	0	0	0	0
Chlamydia_pecorum	NA	0	0	0	0	0
Chlamydia_pneumoniae	NA	0	0	0	0	0
Chlamydia_psittaci	NA	0	0	0	0	0
Chlamydia_trachomatis	NA	0	0	0	0	0
Chlamydia_trachomatis_6276	Chlamydia_trachomatis_6276	1	1	1	1	1043181
Clostridium	Clostridium	0.708	5	7	11	2715461
Clostridium_aceticum	NA	1	1	1	1	5602542
Clostridium_acetobutylicum_EA_2018	Clostridium_acetobutylicum_EA_2018	1	2	2	2	3940230
Clostridium_argentinense	Clostridium_argentinense	0.694	7	9	9	4662988
Clostridium_baratii	Clostridium_baratii	1	1	1	1	3091050
Clostridium_baratii_str._Sullivan	Clostridium_baratii_str._Sullivan	1	5	5	5	3153266
Clostridium_beijerinckii	Clostridium_beijerinckii	1	2	2	2	6383364
Clostridium_beijerinckii_NRRL_B-598	Clostridium_beijerinckii	1	2	2	2	5876902
Clostridium_bornimense	Clostridium_bornimense	0.411	2	4	5	2917864
Clostridium_botulinum	Clostridium_botulinum	1	4	4	5	3886767
Clostridium_botulinum_202F	Clostridium_botulinum_202F	1	3	3	3	3874462
Clostridium_botulinum_A	Clostridium_botulinum_A2_str._Kyoto	1	1	1	1	4155278
Clostridium_botulinum_A3_str._Loch_Maree	Clostridium_botulinum_A3_str._Loch_Maree	0	0	2	2	3992906
Clostridium_botulinum_B1_str._Okra	Clostridium_botulinum_B1_str._Okra	1	1	1	1	3958233
Clostridium_botulinum_BKT015925	NA	0	0	2	2	2753139
Clostridium_botulinum_B_str._Eklund_17B_(NRP)	Clostridium_botulinum_B_str._Eklund_17B_(NRP)	1	4	4	7	3800327
Clostridium_botulinum_CDC_1436	Clostridium_botulinum_CDC_1436	1	2	2	2	4089683
Clostridium_botulinum_E3_str._Alaska_E43	NA	0	0	0	0	0
Clostridium_botulinum_Prevot_594	Clostridium_botulinum_Prevot_594	1	12	12	14	4077214
Clostridium_butyricum	Clostridium_butyricum	1	2	2	2	3782283
