Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	NA	0	0	0	0	0
Actinobacillus_pleuropneumoniae	Actinobacillus_pleuropneumoniae	1	2	2	2	2409072
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	Arcanobacterium_haemolyticum	1	3	3	4	1988850
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	Bartonella_bacilliformis	0	0	2	2	1443410
Bartonella_henselae	Bartonella_henselae	1	3	3	4	1963796
Bartonella_quintana	Bartonella_quintana	1	1	1	1	1650124
Bartonella_quintana_RM-11	Bartonella_quintana	0	0	2	2	1650124
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.87	93	109	126	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.911	40	44	63	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	0.936	117	129	151	5380929
Bordetella_pertussis	Bordetella_pertussis	0.924	13	17	21	4108318
Bordetella_pertussis_137	Bordetella_pertussis	1	3	3	3	4102575
Bordetella_pertussis_18323	Bordetella_pertussis_18323	1	4	4	5	4043846
Bordetella_petrii	Bordetella_petrii	0.955	67	69	84	5287950
Bordetella_trematum	Bordetella_trematum	0.928	40	44	58	4518493
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borrelia_recurrentis_A1	Borrelia_recurrentis_A1	1	1	1	1	930981
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	Borreliella_burgdorferi_B31	1	1	1	1	910724
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	Brucella_abortus	1	1	1	1	1163338
Brucella_canis	NA	0	0	0	0	0
Brucella_melitensis	Brucella_melitensis	1	2	2	3	1177929
Brucella_melitensis_bv._2_str._63/9	Brucella_melitensis	1	1	1	1	2125701
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	Brucella_ovis_ATCC_25840	1	1	1	1	1164220
Brucella_suis	Brucella_suis	1	1	1	1	1902870
Burkholderia_cepacia	Burkholderia_cepacia	1	38	38	45	3688624
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	0.878	40	46	53	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0.937	33	35	40	3790084
Burkholderia_gladioli	Burkholderia_gladioli_BSR3	0.881	63	73	93	4413616
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.847	25	31	37	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.869	60	68	85	4668533
Burkholderia_mallei	Burkholderia_mallei	1	1	1	1	3553991
Burkholderia_mallei_NCTC_10229	Burkholderia_mallei_NCTC_10229	1	1	1	1	3458208
Burkholderia_mallei_NCTC_10247	Burkholderia_mallei_NCTC_10247	1	1	1	1	3495687
Burkholderia_multivorans	Burkholderia_multivorans	0.896	79	91	114	3422468
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	0.979	84	86	101	3448421
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	1	78	78	94	3428264
Burkholderia_pseudomallei	Burkholderia_pseudomallei	0.816	27	36	47	3269674
Burkholderia_pseudomallei_1106b	Burkholderia_pseudomallei_1106b	0.33	2	6	6	3117868
Burkholderia_pseudomallei_1710a	Burkholderia_pseudomallei_1710a	0.493	2	4	6	3174693
