Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	NA	0	0	0	0	0
Actinobacillus_pleuropneumoniae	Actinobacillus_pleuropneumoniae	1	2	2	2	2309071
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	1	1	1	1	2324821
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	Arcanobacterium_haemolyticum	1	4	4	5	1988850
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	Bartonella_quintana	1	1	1	1	1650124
Bartonella_quintana_RM-11	Bartonella_quintana	1	1	1	1	1588683
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.831	170	216	270	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.854	72	85	94	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	0.877	209	250	297	5380929
Bordetella_pertussis	Bordetella_pertussis	1	25	25	29	4110594
Bordetella_pertussis_137	Bordetella_pertussis_137	1	15	15	17	4134593
Bordetella_pertussis_18323	Bordetella_pertussis_18323	1	8	8	8	4043846
Bordetella_petrii	Bordetella_petrii	0.882	150	181	213	5287950
Bordetella_trematum	Bordetella_trematum	0.817	98	118	136	4518493
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_crocidurae_DOU	Borrelia_crocidurae_DOU	1	1	1	1	916000
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	Brucella_abortus	1	1	1	1	2125180
Brucella_abortus_bv._6_str._870	Brucella_abortus_bv._6_str._870	1	1	1	3	1157058
Brucella_canis	NA	0	0	0	0	0
Brucella_melitensis	Brucella_melitensis	1	1	1	1	2117000
Brucella_melitensis_bv._2_str._63/9	Brucella_melitensis_bv._2_str._63/9	1	3	3	4	2127512
Brucella_microti	NA	0	0	0	0	0
Brucella_microti_CCM_4915	Brucella_microti_CCM_4915	1	1	1	1	2117050
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	Brucella_ovis_ATCC_25840	1	3	3	4	2111370
Brucella_suis	Brucella_suis	0	0	2	2	1410995
Brucella_suis_bv._2	Brucella_suis_bv._2	1	2	2	2	1926480
