Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	NA	0	0	0	0	0
Actinobacillus_pleuropneumoniae	NA	0	0	0	0	0
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	Arcanobacterium_haemolyticum	1	2	2	3	1988850
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	Bartonella_bacilliformis	1	1	1	1	1443410
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0
Bartonella_quintana_RM-11	Bartonella_quintana	1	1	1	1	1650124
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.649	44	70	85	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.849	22	26	30	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	0.711	37	51	57	5380929
Bordetella_pertussis	Bordetella_pertussis	0.502	4	8	8	4102575
Bordetella_pertussis_137	Bordetella_pertussis_137	1	3	3	4	4134593
Bordetella_pertussis_18323	Bordetella_pertussis_18323	1	2	2	2	4043846
Bordetella_petrii	Bordetella_petrii	0.665	22	37	45	5287950
Bordetella_trematum	Bordetella_trematum	0.836	22	27	28	4480141
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	NA	0	0	0	0	0
Brucella_canis	NA	0	0	0	0	0
Brucella_melitensis	NA	0	0	0	0	0
Brucella_melitensis_bv._2_str._63/9	Brucella_melitensis_bv._2_str._63/9	0	0	2	2	2127512
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	Brucella_ovis_ATCC_25840	1	1	1	1	1164220
Brucella_suis	NA	0	0	0	0	0
Burkholderia_cepacia	Burkholderia_cepacia	0.75	11	17	21	3474201
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	1	14	14	18	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	1	14	14	17	3790084
Burkholderia_gladioli	Burkholderia_gladioli	0.799	29	38	48	4171651
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.822	16	20	22	4413616
