Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	NA	0	0	0	0	0
Actinobacillus_pleuropneumoniae	NA	0	0	0	0	0
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	NA	0	0	0	0	0
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.742	50	72	85	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.774	18	24	28	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	0.635	51	86	101	5380929
Bordetella_pertussis	Bordetella_pertussis	0.618	6	10	11	4386396
Bordetella_pertussis_137	Bordetella_pertussis_137	1	4	4	5	4134593
Bordetella_pertussis_18323	Bordetella_pertussis_18323	1	3	3	3	4043846
Bordetella_petrii	Bordetella_petrii	0.679	40	57	68	5287950
Bordetella_trematum	Bordetella_trematum	0.547	22	39	44	4480141
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	NA	0	0	0	0	0
Brucella_canis	NA	0	0	0	0	0
Brucella_melitensis	NA	0	0	0	0	0
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	Brucella_ovis_ATCC_25840	0	0	2	2	1164220
Brucella_suis	NA	0	0	0	0	0
Burkholderia_cepacia	Burkholderia_cepacia	0.733	11	17	22	3739938
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	0.684	14	20	21	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0.684	18	27	33	3790084
Burkholderia_gladioli	Burkholderia_gladioli_BSR3	0.84	33	40	47	4413616
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.611	20	36	44	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.64	25	40	48	4668350
Burkholderia_mallei	Burkholderia_mallei	1	2	2	2	1858539
Burkholderia_mallei_NCTC_10247	Burkholderia_mallei_NCTC_10247	1	1	1	1	2352693
