Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	NA	0	0	0	0	0
Actinobacillus_pleuropneumoniae	Actinobacillus_pleuropneumoniae	1	1	1	1	2361730
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	Actinobacillus_pleuropneumoniae_serovar_4_str._M62	1	2	2	4	2335268
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	Arcanobacterium_haemolyticum	0.446	2	4	4	1986154
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.634	58	101	117	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.748	28	38	46	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	0.765	70	99	128	5380929
Bordetella_pertussis	Bordetella_pertussis	0.836	8	10	10	4110562
Bordetella_pertussis_137	Bordetella_pertussis_137	1	5	5	5	4134593
Bordetella_pertussis_18323	Bordetella_pertussis_18323	1	5	5	6	4043846
Bordetella_petrii	Bordetella_petrii	0.632	66	112	135	5287950
Bordetella_trematum	Bordetella_trematum	0.639	34	58	70	4480141
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_afzelii_PKo	Borreliella_afzelii_PKo	0.1	0	2	3	903609
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	NA	0	0	0	0	0
Brucella_canis	NA	0	0	0	0	0
Brucella_melitensis	NA	0	0	0	0	0
Brucella_melitensis_bv._2_str._63/9	Brucella_melitensis	1	1	1	1	2125701
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_suis	NA	0	0	0	0	0
Burkholderia_cepacia	Burkholderia_cepacia	0.563	5	11	18	3739938
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	1	19	19	21	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0.679	14	21	23	3790084
Burkholderia_gladioli	Burkholderia_gladioli	0.704	46	69	83	4272194
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.937	18	20	23	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.676	37	56	65	4668533
Burkholderia_mallei	Burkholderia_mallei	1	2	2	3	2146721
Burkholderia_mallei_NCTC_10229	Burkholderia_mallei_NCTC_10229	1	1	1	1	2284095
Burkholderia_mallei_NCTC_10247	Burkholderia_mallei_NCTC_10247	1	1	1	1	2351417
Burkholderia_multivorans	Burkholderia_multivorans	0.615	23	39	43	3603686
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	0.786	28	38	48	3448421
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	0.783	25	34	45	3428264
Burkholderia_pseudomallei	Burkholderia_pseudomallei	0.799	10	14	20	3269674
Burkholderia_pseudomallei_1106b	Burkholderia_pseudomallei	1	1	1	1	4228716
Burkholderia_pseudomallei_7894	Burkholderia_pseudomallei_7894	0.287	2	7	7	3260260
Burkholderia_pseudomallei_B03	Burkholderia_pseudomallei_B03	1	5	5	6	4008750
Burkholderia_pseudomallei_MSHR1153	Burkholderia_pseudomallei_MSHR1153	1	1	1	1	3280677
Burkholderia_pseudomallei_MSHR2543	Burkholderia_pseudomallei	0.342	0	2	3	3256300
Burkholderia_pseudomallei_MSHR346	Burkholderia_pseudomallei_MSHR346	1	4	4	7	4098576
Burkholderia_pseudomallei_MSHR435	Burkholderia_pseudomallei_MSHR435	0.191	1	10	11	3837469
Burkholderia_pseudomallei_NCTC_13179	Burkholderia_pseudomallei_NCTC_13179	0.264	1	7	7	3997089
Campylobacter_coli	NA	0	0	0	0	0
Campylobacter_fetus	NA	0	0	0	0	0
Campylobacter_fetus_subsp._testudinum	Campylobacter_fetus_subsp._testudinum	1	1	1	1	1775493
