Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	Actinobacillus_equuli	0.313	429	1844	2133	2451991
Actinobacillus_pleuropneumoniae	Actinobacillus_pleuropneumoniae	0.352	448	1674	1942	2309071
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	Actinobacillus_pleuropneumoniae_serovar_4_str._M62	0.415	281	867	992	2335268
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	0.392	291	963	1115	2409565
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	0.386	336	1049	1212	2324821
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	Arcanobacterium_haemolyticum	1	4	4	5	1986154
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	Bartonella_henselae	0.53	2	4	4	1963796
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.567	57	107	123	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.641	13	21	28	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	0.672	66	103	119	5380929
Bordetella_pertussis	Bordetella_pertussis	0.398	9	24	31	4108318
Bordetella_pertussis_137	Bordetella_pertussis_137	0.458	5	12	17	4134593
Bordetella_pertussis_18323	Bordetella_pertussis_18323	0.68	8	12	15	4043846
Bordetella_petrii	Bordetella_petrii	0.812	59	76	89	5287950
Bordetella_trematum	Bordetella_trematum	0.69	31	47	59	4518493
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borrelia_recurrentis_A1	NA	1	1	1	3	7744989
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	NA	0	0	0	0	0
Brucella_canis	NA	0	0	0	0	0
Brucella_melitensis	Brucella_melitensis	1	1	1	1	2126158
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	Brucella_ovis_ATCC_25840	0.023	0	3	8	1164220
Brucella_suis	NA	0	0	0	0	0
Burkholderia_cepacia	Burkholderia_cepacia	1	24	24	28	3683734
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	0.96	47	49	57	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0.927	50	54	62	3790084
Burkholderia_gladioli	Burkholderia_gladioli_BSR3	0.823	153	194	237	4413616
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.772	33	43	50	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.76	85	117	132	4209407
Burkholderia_mallei	Burkholderia_mallei	1	2	2	3	3542936
Burkholderia_mallei_NCTC_10229	Burkholderia_mallei_NCTC_10229	1	1	1	1	2284095
Burkholderia_mallei_NCTC_10247	Burkholderia_mallei_NCTC_10247	1	2	2	2	3476239
Burkholderia_multivorans	Burkholderia_multivorans	0.912	94	104	125	3603686
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	0.822	69	91	108	3448421
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	0.803	72	91	103	3428264
Burkholderia_pseudomallei	Burkholderia_pseudomallei	0.717	19	29	38	3386014
Burkholderia_pseudomallei_1106b	Burkholderia_pseudomallei_1106b	0.059	0	3	3	1200
Burkholderia_pseudomallei_1710a	Burkholderia_pseudomallei	1	1	1	1	3127457
Burkholderia_pseudomallei_1710b	Burkholderia_pseudomallei_1710b	0.62	3	5	6	4126292
Burkholderia_pseudomallei_7894	Burkholderia_pseudomallei_7894	0.781	4	6	9	3260260
Burkholderia_pseudomallei_B03	Burkholderia_pseudomallei_B03	1	3	3	3	4008750
Burkholderia_pseudomallei_MSHR1153	Burkholderia_pseudomallei_MSHR1153	1	4	4	4	3280677
Burkholderia_pseudomallei_MSHR2543	Burkholderia_pseudomallei_MSHR2543	0.674	3	5	6	3205965
Burkholderia_pseudomallei_MSHR346	Burkholderia_pseudomallei_MSHR346	0.681	3	7	10	4098576
Burkholderia_pseudomallei_MSHR435	Burkholderia_pseudomallei_MSHR435	1	2	2	3	3295773
Burkholderia_pseudomallei_NCTC_13179	Burkholderia_pseudomallei_NCTC_13179	0.567	2	4	6	3997089
Burkholderia_pseudomallei_Pasteur_52237	Burkholderia_pseudomallei	1	1	1	1	4056147
Campylobacter_coli	NA	0	0	0	0	0
Campylobacter_coli_RM4661	Campylobacter_coli_RM4661	1	1	1	1	1824273
Campylobacter_fetus	NA	0	0	0	0	0
Campylobacter_fetus_subsp._testudinum_Sp3	Campylobacter_fetus_subsp._testudinum_Sp3	1	1	1	1	1819051
Campylobacter_fetus_subsp._venerealis	Campylobacter_fetus	1	3	3	4	2019872
Campylobacter_fetus_subsp._venerealis_NCTC_10354	Campylobacter_fetus_subsp._venerealis_NCTC_10354	1	1	1	3	1885704
Campylobacter_fetus_subsp._venerealis_str._84-112	Campylobacter_fetus_subsp._venerealis_str._84-112	0	0	2	2	1926886
Campylobacter_gracilis	Campylobacter_gracilis	1	5	5	6	2281730
Campylobacter_showae	Campylobacter_showae	0.598	7	12	13	2160580
Canine_morbillivirus	NA	0	0	0	0	0
Chlamydia_abortus	NA	0	0	0	0	0
Chlamydia_caviae	NA	0	0	0	0	0
Chlamydia_felis	NA	0	0	0	0	0
Chlamydia_muridarum	NA	0	0	0	0	0
Chlamydia_pecorum	NA	0	0	0	0	0
Chlamydia_pneumoniae	NA	0	0	0	0	0
Chlamydia_psittaci	NA	0	0	0	0	0
Chlamydia_suis	Chlamydia_suis	1	1	1	1	1101914
Chlamydia_trachomatis	NA	0	0	0	0	0
Chlamydia_trachomatis_6276	Chlamydia_trachomatis_6276	1	1	1	1	1043181
Corynebacterium_ammoniagenes	Corynebacterium_ammoniagenes	1	3	3	3	2808265
Corynebacterium_amycolatum	Corynebacterium_amycolatum	1	2	2	2	2802624
Corynebacterium_bovis	Corynebacterium_bovis	0.555	44	80	97	2600540
Corynebacterium_crudilactis	Corynebacterium_crudilactis	1	1	1	1	3047373
Corynebacterium_diphtheriae	Corynebacterium_diphtheriae	0.816	9	11	18	2504185
Corynebacterium_diphtheriae_HC03	Corynebacterium_diphtheriae_HC03	0.487	4	11	12	2478364
Corynebacterium_diphtheriae_HC04	Corynebacterium_diphtheriae_HC04	0.362	1	3	5	2484332
Corynebacterium_jeikeium	Corynebacterium_jeikeium	0.807	9	12	15	2414649
Corynebacterium_jeikeium_K411	Corynebacterium_jeikeium_K411	0.921	23	25	26	2462499
Corynebacterium_kroppenstedtii	Corynebacterium_kroppenstedtii	1	19	19	25	2511877
Corynebacterium_kroppenstedtii_DSM_44385	Corynebacterium_kroppenstedtii_DSM_44385	0.959	32	36	41	2446804
Corynebacterium_maris	NA	0	0	0	0	0
