Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	Actinobacillus_equuli	0.256	294	1639	1895	2451991
Actinobacillus_pleuropneumoniae	Actinobacillus_pleuropneumoniae	0.324	332	1355	1612	2409072
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	Actinobacillus_pleuropneumoniae_serovar_4_str._M62	0.351	198	702	834	2335268
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	0.311	188	826	941	2409565
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	0.382	253	825	965	2324821
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	Arcanobacterium_haemolyticum	1	6	6	7	1986154
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	2	2	2917098
Bartonella_henselae	Bartonella_henselae	1	1	1	1	1963796
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.603	41	72	84	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.788	22	28	31	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	0.676	56	87	101	5380929
Bordetella_pertussis	Bordetella_pertussis	0.657	6	10	15	4314502
Bordetella_pertussis_137	Bordetella_pertussis_137	0.325	2	6	7	4134593
Bordetella_pertussis_18323	Bordetella_pertussis_18323	1	5	5	6	4043846
Bordetella_petrii	Bordetella_petrii	0.65	37	61	79	5287950
Bordetella_trematum	Bordetella_trematum	0.771	21	28	30	4480141
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_afzelii_K78	Borreliella_afzelii_K78	1	1	1	1	905949
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	Brucella_abortus	0.113	0	2	2	1163326
Brucella_canis	NA	0	0	0	0	0
Brucella_melitensis	Brucella_melitensis	0	0	2	2	2117000
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	Brucella_ovis_ATCC_25840	0.157	1	8	10	1164220
Brucella_suis	NA	0	0	0	0	0
Burkholderia_cepacia	Burkholderia_cepacia	0.721	10	14	18	3474201
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	0.579	8	15	17	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0.699	10	14	19	1290392
Burkholderia_gladioli	Burkholderia_gladioli_BSR3	0.826	54	68	87	4413616
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.783	19	23	36	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.457	31	70	85	4668350
Burkholderia_mallei	Burkholderia_mallei_NCTC_10229	0.065	0	2	5	2284095
Burkholderia_mallei_NCTC_10247	Burkholderia_mallei_NCTC_10247	0	0	2	2	2351417
Burkholderia_multivorans	Burkholderia_multivorans	0.643	20	31	41	3603686
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	0.713	15	22	26	3448421
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	0.826	20	26	34	3428264
Burkholderia_pseudomallei	Burkholderia_pseudomallei	0.198	5	32	38	3306540
Burkholderia_pseudomallei_1106b	Burkholderia_pseudomallei_1106b	0.006	0	37	42	1005
Burkholderia_pseudomallei_1710a	Burkholderia_pseudomallei_1710a	1	2	2	2	4118977
Burkholderia_pseudomallei_1710b	Burkholderia_pseudomallei_1710b	0.13	0	3	3	4126292
Burkholderia_pseudomallei_7894	Burkholderia_pseudomallei_7894	1	2	2	2	4121652
Burkholderia_pseudomallei_B03	Burkholderia_pseudomallei_B03	0.267	2	8	9	4008750
Burkholderia_pseudomallei_MSHR1153	Burkholderia_pseudomallei_MSHR1153	0.773	5	7	9	4032226
Burkholderia_pseudomallei_MSHR2543	Burkholderia_pseudomallei_MSHR2543	0.146	1	7	8	3205965
Burkholderia_pseudomallei_MSHR346	Burkholderia_pseudomallei	1	1	1	1	3255253
Burkholderia_pseudomallei_MSHR435	Burkholderia_pseudomallei_MSHR435	0.141	1	6	9	3295773
Burkholderia_pseudomallei_NCTC_13179	Burkholderia_pseudomallei_NCTC_13179	1	5	5	6	3997089
Burkholderia_pseudomallei_Pasteur_52237	Burkholderia_pseudomallei_Pasteur_52237	0.071	0	3	4	3184745
Campylobacter_coli	NA	0	0	0	0	0
Campylobacter_coli_76339	Campylobacter_coli_76339	1	1	1	1	1584486
Campylobacter_fetus	Campylobacter_fetus_subsp._fetus	1	1	1	1	1849237
Campylobacter_fetus_subsp._venerealis	Campylobacter_fetus_subsp._venerealis	1	1	1	1	1799726
Campylobacter_gracilis	Campylobacter_gracilis	0.655	4	6	7	2281652
Campylobacter_showae	Campylobacter_showae	1	3	3	3	2160580
Canine_morbillivirus	NA	0	0	0	0	0
Chlamydia_abortus	NA	0	0	0	0	0
Chlamydia_caviae	NA	0	0	0	0	0
Chlamydia_felis	NA	0	0	0	0	0
Chlamydia_muridarum	Chlamydia_muridarum	1	1	1	1	1072952
Chlamydia_pecorum	NA	0	0	0	0	0
Chlamydia_pneumoniae	NA	0	0	0	0	0
Chlamydia_psittaci	Chlamydia_psittaci	1	1	1	1	1166857
Chlamydia_suis	Chlamydia_suis	1	2	2	2	1101914
Chlamydia_trachomatis	NA	0	0	0	0	0
Chlamydia_trachomatis_6276	Chlamydia_trachomatis_6276	0	0	2	2	1043181
Corynebacterium_ammoniagenes	Corynebacterium_ammoniagenes	1	4	4	4	2808265
Corynebacterium_amycolatum	Corynebacterium_amycolatum	1	6	6	10	2474943
Corynebacterium_bovis	Corynebacterium_bovis	0.354	37	113	143	2600540
Corynebacterium_crudilactis	Corynebacterium_crudilactis	1	2	2	3	3047373
Corynebacterium_diphtheriae	Corynebacterium_diphtheriae	0.595	3	7	7	2491204
Corynebacterium_diphtheriae_HC03	Corynebacterium_diphtheriae_HC03	0.07	0	4	5	2478364
Corynebacterium_diphtheriae_HC04	Corynebacterium_diphtheriae_HC04	1	1	1	1	2484332
Corynebacterium_diphtheriae_NCTC_13129	Corynebacterium_diphtheriae	1	1	1	1	2489049
Corynebacterium_jeikeium	Corynebacterium_jeikeium	0.605	8	14	21	2414649
Corynebacterium_jeikeium_K411	Corynebacterium_jeikeium_K411	1	10	10	11	2462499
Corynebacterium_kroppenstedtii	Corynebacterium_kroppenstedtii	1	3	3	5	2511877
Corynebacterium_kroppenstedtii_DSM_44385	Corynebacterium_kroppenstedtii_DSM_44385	1	5	5	6	2446804
Corynebacterium_maris	NA	0	0	0	0	0
Corynebacterium_maris_DSM_45190	Corynebacterium_maris_DSM_45190	0.696	31	49	54	2787574
Corynebacterium_matruchotii	Corynebacterium_matruchotii	0.507	7	15	17	2866540
Corynebacterium_minutissimum	Corynebacterium_minutissimum	0.753	7	9	12	2725312
Corynebacterium_pseudotuberculosis	Corynebacterium_pseudotuberculosis	1	1	1	1	2368101
Corynebacterium_pseudotuberculosis_Cp162	Corynebacterium_pseudotuberculosis_Cp162	1	2	2	2	2382103
Corynebacterium_renale	Corynebacterium_renale	1	4	4	6	2335089
Corynebacterium_segmentosum	Corynebacterium_segmentosum	0.634	4	6	8	2373440
Corynebacterium_sphenisci	NA	0	0	0	0	0
Corynebacterium_sphenisci_DSM_44792	Corynebacterium_sphenisci_DSM_44792	0.369	59	178	213	2594799
Corynebacterium_stationis	Corynebacterium_stationis	0.732	2	6	8	2853666
Corynebacterium_striatum	Corynebacterium_striatum	0.669	8	13	16	2948781
Corynebacterium_urealyticum	Corynebacterium_urealyticum	0.742	12	17	18	2377532
Corynebacterium_ureicelerivorans	Corynebacterium_ureicelerivorans	0.461	17	35	41	2279990
Corynebacterium_xerosis	Corynebacterium_xerosis	0.548	28	57	69	2738835
Cowpox_virus	NA	0	0	0	0	0
Coxiella_burnetii	Coxiella_burnetii_str._Schperling	0.155	3	17	18	2010932
Coxiella_burnetii_Dugway_5J108-111	Coxiella_burnetii	0.461	4	8	14	1973771
Coxiella_burnetii_str._Schperling	Coxiella_burnetii_str._Schperling	0.075	1	15	17	2010932
Cryptosporidium	NA	0	0	0	0	0
Cryptosporidium_parvum	NA	0	0	0	0	0
Deltaretrovirus	NA	0	0	0	0	0
Ehrlichia_canis	NA	0	0	0	0	0
Enterococcus_avium	Enterococcus_avium	0.441	6	14	17	4794392
Enterococcus_casseliflavus	Enterococcus_casseliflavus	0.71	4	6	9	3576376
Enterococcus_casseliflavus_EC20	Enterococcus_casseliflavus_EC20	0.513	8	17	18	3427276
Enterococcus_cecorum	Enterococcus_cecorum	0.257	8	27	32	2372196
