Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	Actinobacillus_equuli	0.013	0	17	22	2451991
Actinobacillus_pleuropneumoniae	Actinobacillus_pleuropneumoniae	1	2	2	2	2379826
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	Actinobacillus_pleuropneumoniae	1	1	1	1	2335264
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	Arcanobacterium_haemolyticum	1	2	2	2	1988850
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	Bartonella_henselae	1	1	1	1	1963796
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.232	52	231	284	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.269	14	63	78	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	0.16	44	300	385	5380929
Bordetella_pertussis	Bordetella_pertussis	0.156	4	38	48	4107557
Bordetella_pertussis_137	Bordetella_pertussis_137	0.421	6	18	22	4134593
Bordetella_pertussis_18323	Bordetella_pertussis_18323	0.079	2	20	25	4043846
Bordetella_petrii	Bordetella_petrii	0.136	42	336	416	5287950
Bordetella_trematum	Bordetella_trematum	0.197	35	168	205	4480141
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	Brucella_abortus	1	1	1	1	1163326
Brucella_canis	NA	0	0	0	0	0
Brucella_melitensis	NA	0	0	0	0	0
Brucella_microti	NA	0	0	0	0	0
Brucella_microti_CCM_4915	Brucella_microti_CCM_4915	1	1	1	1	2117050
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	Brucella_ovis_ATCC_25840	0.168	1	6	13	1164220
Brucella_suis	Brucella_suis	0.12	1	9	11	2131717
Brucella_suis_bv._2	Brucella_suis_bv._2	0.233	0	3	5	1926480
Burkholderia_cepacia	Burkholderia_cepacia	0.306	5	23	29	3539936
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	0.548	8	16	25	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0.642	8	13	18	3400736
Burkholderia_gladioli	Burkholderia_gladioli	0.374	39	102	118	4668573
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.218	17	84	99	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.38	24	65	84	4209407
Burkholderia_mallei	Burkholderia_mallei	1	3	3	4	2146721
Burkholderia_mallei_NCTC_10229	Burkholderia_mallei_NCTC_10229	0.333	1	3	3	3458208
Burkholderia_mallei_NCTC_10247	Burkholderia_mallei_NCTC_10247	0	0	2	2	2352693
Burkholderia_multivorans	Burkholderia_multivorans	0.228	15	72	88	3559579
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	0.376	15	43	51	3448421
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	0.459	23	50	61	3428264
Burkholderia_pseudomallei	Burkholderia_pseudomallei_Pasteur_52237	0.189	6	47	55	4140573
Burkholderia_pseudomallei_1106b	Burkholderia_pseudomallei_1106b	0.189	1	6	7	3117868
Burkholderia_pseudomallei_1710a	Burkholderia_pseudomallei_1710a	1	2	2	2	3174693
Burkholderia_pseudomallei_1710b	Burkholderia_pseudomallei_1710b	0.011	0	15	16	4126292
Burkholderia_pseudomallei_7894	Burkholderia_pseudomallei_7894	1	5	5	5	4121652
Burkholderia_pseudomallei_B03	Burkholderia_pseudomallei_B03	1	2	2	2	3256009
Burkholderia_pseudomallei_MSHR1153	Burkholderia_pseudomallei_MSHR1153	0.019	0	5	5	4032226
Burkholderia_pseudomallei_MSHR2543	Burkholderia_pseudomallei_MSHR2543	1	2	2	5	3205965
Burkholderia_pseudomallei_MSHR346	Burkholderia_pseudomallei	1	1	1	1	4135235
Burkholderia_pseudomallei_MSHR435	Burkholderia_pseudomallei_MSHR435	0.01	0	5	6	3837469
Burkholderia_pseudomallei_NCTC_13179	Burkholderia_pseudomallei_NCTC_13179	0.49	3	8	9	3997089
Burkholderia_pseudomallei_Pasteur_52237	Burkholderia_pseudomallei_Pasteur_52237	1	2	2	3	4140573
Campylobacter_coli	Campylobacter_coli	1	1	1	1	1672865
Campylobacter_fetus	NA	0	0	0	0	0
Campylobacter_gracilis	Campylobacter_gracilis	0.388	1	4	7	2281730
Campylobacter_showae	Campylobacter_showae	1	2	2	3	2160580
Canine_morbillivirus	NA	0	0	0	0	0
Chlamydia_abortus	NA	0	0	0	0	0
Chlamydia_caviae	NA	0	0	0	0	0
Chlamydia_felis	NA	0	0	0	0	0
Chlamydia_muridarum	NA	0	0	0	0	0
Chlamydia_pecorum	NA	0	0	0	0	0
Chlamydia_pneumoniae	NA	0	0	0	0	0
Chlamydia_psittaci	NA	0	0	0	0	0
Chlamydia_suis	NA	0	0	0	0	0
Chlamydia_trachomatis	NA	0	0	0	0	0
Corynebacterium_ammoniagenes	NA	0	0	0	0	0
Corynebacterium_amycolatum	Corynebacterium_amycolatum	0.395	2	6	7	2476115
Corynebacterium_bovis	Corynebacterium_bovis	0.472	33	77	90	2600540
Corynebacterium_crudilactis	NA	0	0	0	0	0
Corynebacterium_diphtheriae	NA	0	0	0	0	0
Corynebacterium_diphtheriae_HC03	Corynebacterium_diphtheriae_HC03	0	0	2	2	2478364
Corynebacterium_diphtheriae_HC04	Corynebacterium_diphtheriae_HC04	0.06	0	6	7	2484332
Corynebacterium_diphtheriae_NCTC_13129	Corynebacterium_diphtheriae	1	1	1	1	2489049
Corynebacterium_jeikeium	Corynebacterium_jeikeium	0.357	3	14	19	2414649
Corynebacterium_jeikeium_K411	Corynebacterium_jeikeium_K411	0.441	3	7	9	2462499
Corynebacterium_kroppenstedtii	Corynebacterium_kroppenstedtii	0.678	5	8	8	2511877
Corynebacterium_kroppenstedtii_DSM_44385	Corynebacterium_kroppenstedtii_DSM_44385	0.977	6	8	9	2446804
Corynebacterium_maris	NA	0	0	0	0	0
Corynebacterium_maris_DSM_45190	Corynebacterium_maris_DSM_45190	0.57	11	21	25	2787574
Corynebacterium_matruchotii	Corynebacterium_matruchotii	0.239	10	52	64	2878842
Corynebacterium_minutissimum	Corynebacterium_minutissimum	0.212	1	4	5	2725312
Corynebacterium_pseudotuberculosis	NA	0	0	0	0	0
Corynebacterium_renale	Corynebacterium_renale	1	3	3	5	2335089
Corynebacterium_segmentosum	Corynebacterium_segmentosum	1	3	3	4	2373440
Corynebacterium_sphenisci	NA	0	0	0	0	0
Corynebacterium_sphenisci_DSM_44792	Corynebacterium_sphenisci_DSM_44792	0.323	51	195	239	2594799
Corynebacterium_stationis	Corynebacterium_stationis	0.089	0	2	3	2853666
Corynebacterium_striatum	Corynebacterium_striatum	1	5	5	7	2758551
