Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	NA	0	0	0	0	0
Actinobacillus_pleuropneumoniae	NA	0	0	0	0	0
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	Arcanobacterium_haemolyticum	1	2	2	2	1988850
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0
Bartonella_quintana_RM-11	Bartonella_quintana_RM-11	1	1	1	1	1587646
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	1	19	19	19	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	1	3	3	3	5211648
Bordetella_genomosp._13	Bordetella_genomosp._13	0.902	18	20	21	5380929
Bordetella_pertussis	Bordetella_pertussis	1	4	4	5	4386396
Bordetella_pertussis_137	Bordetella_pertussis	1	3	3	3	4107548
Bordetella_pertussis_18323	Bordetella_pertussis	1	1	1	1	4112103
Bordetella_petrii	Bordetella_petrii	1	29	29	30	5287950
Bordetella_trematum	Bordetella_trematum	1	34	34	35	4480141
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	Brucella_abortus	1	1	1	1	2124241
Brucella_canis	NA	0	0	0	0	0
Brucella_melitensis	NA	0	0	0	0	0
Brucella_microti	NA	0	0	0	0	0
Brucella_microti_CCM_4915	Brucella_microti_CCM_4915	1	1	1	1	2117050
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	Brucella_ovis_ATCC_25840	1	1	1	1	1164220
Brucella_suis	NA	0	0	0	0	0
Burkholderia_cepacia	Burkholderia_cepacia	1	3	3	3	3808121
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	1	1	1	1	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	1	1	1	1	3400736
Burkholderia_gladioli	Burkholderia_gladioli	1	6	6	6	4272194
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	1	4	4	4	3700833
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.778	5	7	7	4668350
Burkholderia_mallei	NA	0	0	0	0	0
