Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	NA	0	0	0	0	0
Actinobacillus_pleuropneumoniae	NA	0	0	0	0	0
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	NA	0	0	0	0	0
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	1	7	7	7	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	1	3	3	4	5200288
Bordetella_genomosp._13	Bordetella_genomosp._13	1	14	14	14	5380929
Bordetella_pertussis	Bordetella_pertussis	1	1	1	1	4111081
Bordetella_pertussis_18323	Bordetella_pertussis	1	1	1	1	4111050
Bordetella_petrii	Bordetella_petrii	1	8	8	8	5287950
Bordetella_trematum	Bordetella_trematum	1	4	4	4	4480141
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	NA	0	0	0	0	0
Brucella_canis	Brucella_canis	1	1	1	1	2105958
Brucella_melitensis	NA	0	0	0	0	0
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_suis	NA	0	0	0	0	0
Burkholderia_cepacia	Burkholderia_cepacia	1	3	3	3	3683734
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia	0.375	1	3	3	3779906
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	1	2	2	2	3400736
Burkholderia_gladioli	Burkholderia_gladioli	1	7	7	7	4450890
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	1	2	2	2	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	1	8	8	8	4209407
Burkholderia_mallei	Burkholderia_mallei_NCTC_10229	1	1	1	1	2284095
Burkholderia_mallei_NCTC_10229	Burkholderia_mallei_NCTC_10229	1	1	1	1	2284095
Burkholderia_multivorans	Burkholderia_multivorans	1	6	6	6	3330593
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	0.654	3	5	5	3448421
