Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	Actinobacillus_equuli	1	1	1	1	2451991
Actinobacillus_pleuropneumoniae	NA	0	0	0	0	0
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	Arcanobacterium_haemolyticum	1	1	1	1	1988850
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	Bartonella_henselae	1	1	1	1	1963796
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	1	23	23	23	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	1	8	8	8	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	1	18	18	18	5380929
Bordetella_pertussis	Bordetella_pertussis	1	3	3	3	4111050
Bordetella_pertussis_137	Bordetella_pertussis	1	2	2	2	4112103
Bordetella_pertussis_18323	Bordetella_pertussis	1	1	1	1	4111081
Bordetella_petrii	Bordetella_petrii	0.871	25	28	28	5287950
Bordetella_trematum	Bordetella_trematum	1	10	10	10	4518493
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	NA	0	0	0	0	0
Brucella_canis	NA	0	0	0	0	0
Brucella_melitensis	NA	0	0	0	0	0
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_suis	NA	0	0	0	0	0
Brucella_suis_019	Brucella_suis_019	1	1	1	1	2098391
Burkholderia_cepacia	Burkholderia_cepacia	1	7	7	7	3739938
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia	1	2	2	2	3397795
