#Position (bp)	Coverage	Std
2242.5	1.9159232827832293	2.1888432539507585
6726.5	1.7424174843889384	1.8378151904905615
11210.5	1.8858162355040142	2.0776088465299005
15694.5	4.440900981266726	6.950907885175081
20178.5	4.632917038358609	7.529972817571327
24662.5	6.601471900089206	8.920153289106622
29146.5	2.071364852809991	2.3350106540834705
33630.5	2.054415700267618	1.4546366851610184
38114.5	1.660793933987511	1.9139028412220467
42598.5	1.7954950936663694	1.9668868975608664
47082.5	1.8746654772524531	2.0258146674620927
51566.5	1.6175289919714542	1.7441759848681844
56050.5	2.8586083853702053	3.1495578325518583
60534.5	2.1438447814451385	1.5764066683260725
65018.5	1.5706958073148973	1.6807537283761982
69502.5	1.4110169491525424	1.4453314674660127
73986.5	1.818242640499554	1.9295694287058587
78470.5	4.945807314897413	7.246211597490862
82954.5	4.042818911685995	7.145065607358148
87438.5	6.442016057091882	9.29930263181072
91922.5	1.678635147190009	1.8397557336991393
96406.5	1.6398305084745763	1.8352651136733755
100890.5	1.7814451382694023	2.091356836264995
105374.5	1.92885816235504	2.2051860859133403
109858.5	1.7823371989295271	2.054454918799853
114342.5	1.4725691347011596	1.8001759255885768
118826.5	0.9072256913470116	1.7158805927984018
123310.5	0.9426851025869759	1.5257966141530555
127794.5	1.512042818911686	1.6964043414124153
132278.5	0.41280107047279213	0.9490828475750187
136762.5	1.0495093666369313	1.2352610085093845
141246.5	1.6311329170383586	1.8189703099290024
145730.5	1.4371097234611954	1.5074155089102415
150214.5	1.4962087421944692	1.7904868045656794
154698.5	1.573371989295272	1.7914207280254648
159182.5	0.8396520963425513	1.3747110636328552
163666.5	0.4170383586083854	0.7454889611911135
168150.5	0.8525869759143622	1.5216985439038768
172634.5	1.365298840321142	1.599579003489109
177118.5	1.834299732381802	1.9859564933747074
181602.5	1.7357270294380018	1.9592184718701984
186086.5	0.6173059768064229	1.163007728226413
190570.5	1.9482604817127565	2.212707602259153
195054.5	1.3612845673505798	1.6540707495760372
199538.5	1.3271632471008028	1.5367197475517815
204022.5	0.2774308652988403	0.7228585834505622
208506.5	1.2627118644067796	1.428647888867563
212990.5	1.6726137377341659	1.7880563206699058
217474.5	1.981935771632471	2.1863965931285767
221958.5	1.5858608385370205	1.7386050577497998
226442.5	1.5035682426404995	1.6093088925087011
230926.5	1.694915254237288	1.9030938705452884
235410.5	0.28501338090990186	0.8141259549190114
239894.5	6.020294380017841	8.233476952643132
244378.5	3.165923282783229	5.604135404385487
248862.5	1.5805084745762712	1.8602489929548338
253346.5	1.6659232827832293	1.855387314665578
257830.5	1.4023193577163247	1.4906787394912082
262314.5	1.408563782337199	1.6027129096721024
266798.5	1.8557091882247994	2.0840929331841425
271282.5	1.608385370205174	1.7286998615775893
275766.5	1.6324710080285458	1.767609250396541
280250.5	1.9016503122212312	2.1122069918570006
284734.5	1.7698483496877788	1.8378758634801453
289218.5	1.7745316681534344	1.914718333841367
293702.5	1.4928635147190008	1.7013926184468013
298186.5	0.39785905441570024	0.825550933822629
302670.5	0.6311329170383586	2.3112512299602708
307154.5	6.722792149866191	9.540490732950424
311638.5	1.292149866190901	1.4236438528662099
316122.5	1.876449598572703	2.0716427867421636
320606.5	1.6177520071364853	1.699031575976191
325090.5	1.6628010704727922	1.7153606289704637
329574.5	1.5394736842105263	1.6690363765972855
334058.5	1.478813559322034	1.6773003031266844
338542.5	1.4150312221231043	1.630099902259678
343026.5	1.8008474576271187	2.019419547236514
347510.5	1.4897413024085637	1.6205636622507835
351994.5	1.4420160570918823	1.5599812437400316
356478.5	1.5709188224799286	1.6739063693804008
360962.5	1.6748438893844781	1.9937457966141279
365446.5	1.8632917038358607	2.14739017585314
369930.5	1.3278322925958965	1.4190151250310563
374414.5	1.362399643175736	1.5666147871026237
378898.5	1.4435771632471008	1.5199388456640057
383382.5	1.6516503122212312	1.8726159389877404
387866.5	1.7589206066012488	2.0126163177471477
392350.5	1.7134255129348797	1.8988117792608534
396834.5	1.5327832292595895	1.815963998904351
401318.5	1.7386262265834076	1.9470007126862368
405802.5	1.4614183764495985	1.6747721428891993
410286.5	1.728813559322034	1.9767831751805949
414770.5	1.2406333630686888	1.2619632694686314
419254.5	6.307091882247993	8.31372209195746
423738.5	2.7375111507582517	6.6023811021223855
428222.5	1.4232827832292596	1.6059101370939324
432706.5	1.0606601248884924	1.1755007284274444
437190.5	0.017395182872435324	0.17543116249489044
441674.5	0.6280107047279215	1.2225578252333305
446158.5	1.1639161462979482	1.1387858379241274
450642.5	1.5278768956289028	1.8511153423557183
455126.5	1.300178412132025	1.3165385913913266
459610.5	1.4977698483496877	1.7896770100156094
464094.5	1.0185102586975914	1.2461358650293313
468578.5	1.5338983050847457	1.8299105723897549
473062.5	0.37845673505798394	0.8742270703667315
477546.5	1.7292595896520964	1.9148930370763153
482030.5	1.0144959857270295	1.0032285082601597
486514.5	1.1119536128456735	1.3207666791959205
490998.5	1.4723461195361285	1.720488385738018
495482.5	1.4232827832292596	1.6116630004807593
499966.5	1.391614629794826	1.3774661607769672
504450.5	1.5671275646743978	1.7551377366395695
508934.5	1.4123550401427296	1.5871220145368956
513418.5	1.2283675289919715	1.2451511664440813
517902.5	1.6471900089206066	1.7359092458714176
522386.5	1.344335414808207	1.508376847358951
526870.5	1.326494201605709	1.6776326721586055
531354.5	1.2080731489741303	1.4779829300370222
535838.5	1.7132024977698483	1.9187324837859536
540322.5	1.8119982158786798	2.025649530745498
544806.5	1.7685102586975914	1.9874719125142388
549290.5	1.6110615521855487	1.8095050850960335
553774.5	1.6306868867082962	1.8401799547419477
558258.5	0.8155664585191793	1.4641112547481174
562742.5	0.7263603925066905	1.168937088190078
567226.5	1.3289473684210527	1.3248129486066016
571710.5	1.6772970561998215	1.9218101227962323
576194.5	1.2504460303300624	1.4749620113343842
580678.5	1.3218108831400535	1.3967593435138106
585162.5	1.1982604817127565	1.5857162374545546
589646.5	1.1779661016949152	1.2049185550705308
594130.5	1.3595004460303302	1.5335236924332918
598614.5	1.4034344335414808	1.463425648878284
603098.5	1.636485280999108	1.7814336356974656
607582.5	1.6099464763603926	1.8352651136733755
612066.5	1.6380463871543265	1.9119209110281632
616550.5	1.6485280999107939	1.8925177807358713
621034.5	1.3189116859946477	1.4407724164872868
625518.5	0.6344781445138269	1.290274469621899
630002.5	0.8030776092774309	1.3515610296138094
634486.5	1.5086975914362177	1.7034231160287896
638970.5	1.3445584299732383	1.389154499332297
643454.5	1.3222569134701159	1.3640438122932437
647938.5	1.0856378233719892	1.08698405891504
652422.5	1.1025869759143623	1.2893234815757952
656906.5	1.4848349687778768	1.6409403104887685
661390.5	1.361507582515611	1.611455423405671
665874.5	1.2885816235504015	1.3977170120140578
670358.5	1.4725691347011596	1.656024602591682
674842.5	1.0967885816235503	1.100847131430909
679326.5	1.313113291703836	1.5516674004686295
683810.5	1.0459411239964318	1.110930206305861
688294.5	1.2401873327386261	1.469205153250287
692778.5	0.9594112399643175	1.4239571203037933
697262.5	1.2725245316681535	1.338878596632631
701746.5	1.423505798394291	1.5690329527386162
706230.5	0.8008474576271186	1.321019934130183
710714.5	0.26761819803746656	0.6304070304855728
715198.5	0.0	0.0
719682.5	0.011373773416592329	0.1066478945717745
724166.5	0.5497323818019625	1.0640714228206276
728650.5	0.9823818019625334	1.6533290288952436
733134.5	1.4132471008028546	1.552098518995254
737618.5	1.0544157002676182	1.1067065041606432
742102.5	1.2702943800178412	1.348835689149983
746586.5	1.2488849241748439	1.32767159508923
