Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	NA	0	0	0	0	0
Actinobacillus_pleuropneumoniae	NA	0	0	0	0	0
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	NA	0	0	0	0	0
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	NA	0	0	0	0	0
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.595	12	21	27	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	1	6	6	10	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	0.507	14	30	36	5380929
Bordetella_pertussis	Bordetella_pertussis	0.644	3	5	7	4111081
Bordetella_pertussis_137	Bordetella_pertussis	1	2	2	3	4122686
Bordetella_pertussis_18323	Bordetella_pertussis	0	0	2	2	4082563
Bordetella_petrii	Bordetella_petrii	0.751	15	20	25	5287950
Bordetella_trematum	Bordetella_trematum	0.466	9	20	35	4518493
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	NA	0	0	0	0	0
Brucella_canis	NA	0	0	0	0	0
Brucella_melitensis	NA	0	0	0	0	0
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	NA	0	0	0	0	0
Brucella_suis	Brucella_suis	0	0	4	8	1902870
Brucella_suis_019	NA	0	0	0	0	0
Brucella_suis_bv._2	NA	0	0	0	0	0
Burkholderia_cepacia	Burkholderia_cepacia	1	7	7	9	3728457
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia	1	7	7	8	3779890
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	1	9	9	11	3790084
Burkholderia_gladioli	Burkholderia_gladioli	0.676	12	18	23	4171651
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0.327	2	7	9	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.877	13	15	18	4668533
Burkholderia_mallei	Burkholderia_mallei_NCTC_10229	1	1	1	1	2284095
