Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	Actinobacillus_equuli	1	3	3	3	2451991
Actinobacillus_pleuropneumoniae	Actinobacillus_pleuropneumoniae	1	8	8	8	2379826
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	Actinobacillus_pleuropneumoniae_serovar_4_str._M62	1	1	1	1	2335268
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	1	3	3	3	2409565
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	1	2	2	3	2324821
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	Arcanobacterium_haemolyticum	1	1	1	1	1986154
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	1	9	9	10	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	1	2	2	2	5205646
Bordetella_genomosp._13	Bordetella_genomosp._13	1	8	8	9	5380929
Bordetella_pertussis	Bordetella_pertussis	1	4	4	4	4096524
Bordetella_pertussis_18323	Bordetella_pertussis_18323	0.661	2	4	4	4043846
Bordetella_petrii	Bordetella_petrii	1	10	10	10	5287950
Bordetella_trematum	Bordetella_trematum	0.729	6	8	8	4518493
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	NA	0	0	0	0	0
Brucella_canis	NA	0	0	0	0	0
Brucella_melitensis	NA	0	0	0	0	0
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	Brucella_ovis_ATCC_25840	1	1	1	1	2111370
Brucella_suis	NA	0	0	0	0	0
Burkholderia_cepacia	Burkholderia_cepacia	1	2	2	3	1304848
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia	1	1	1	1	3608925
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	1	2	2	2	3790084
Burkholderia_gladioli	Burkholderia_gladioli	1	7	7	8	4668573
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	1	3	3	3	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.834	6	8	8	4668350
Burkholderia_mallei	Burkholderia_mallei	1	1	1	1	2325354
Burkholderia_multivorans	Burkholderia_multivorans	1	4	4	4	2365727
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	1	2	2	2	919805
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	0.465	1	3	3	550289
Burkholderia_pseudomallei	Burkholderia_pseudomallei	1	6	6	7	3269674
Burkholderia_pseudomallei_1710b	Burkholderia_pseudomallei_1710b	1	2	2	3	3181762
Burkholderia_pseudomallei_7894	Burkholderia_pseudomallei_7894	1	1	1	1	4121652
Burkholderia_pseudomallei_B03	Burkholderia_pseudomallei_B03	1	1	1	1	3256009
Burkholderia_pseudomallei_MSHR1153	Burkholderia_pseudomallei_MSHR1153	1	1	1	1	4032226
Burkholderia_pseudomallei_MSHR2543	Burkholderia_pseudomallei	1	1	1	1	3138445
Burkholderia_pseudomallei_MSHR346	Burkholderia_pseudomallei	0	0	2	2	3248554
Burkholderia_pseudomallei_MSHR435	Burkholderia_pseudomallei_MSHR435	1	3	3	3	3295773
Campylobacter_coli	NA	0	0	0	0	0
Campylobacter_fetus	NA	0	0	0	0	0
Campylobacter_gracilis	NA	0	0	0	0	0
Campylobacter_showae	Campylobacter_showae	1	1	1	1	2160580
Canine_morbillivirus	NA	0	0	0	0	0
Chlamydia_abortus	NA	0	0	0	0	0
Chlamydia_caviae	NA	0	0	0	0	0
Chlamydia_felis	NA	0	0	0	0	0
Chlamydia_muridarum	NA	0	0	0	0	0
Chlamydia_pecorum	NA	0	0	0	0	0
Chlamydia_pneumoniae	NA	0	0	0	0	0
Chlamydia_psittaci	NA	0	0	0	0	0
Chlamydia_suis	NA	0	0	0	0	0
Chlamydia_trachomatis	NA	0	0	0	0	0
Corynebacterium_ammoniagenes	Corynebacterium_ammoniagenes	1	1	1	1	2808265
Corynebacterium_amycolatum	Corynebacterium_amycolatum	1	4	4	4	2802624
Corynebacterium_bovis	Corynebacterium_bovis	0.696	14	24	25	2600540
Corynebacterium_crudilactis	NA	0	0	0	0	0
Corynebacterium_diphtheriae	Corynebacterium_diphtheriae	1	3	3	4	2457803
Corynebacterium_diphtheriae_HC04	Corynebacterium_diphtheriae_HC04	1	1	1	1	2484332
Corynebacterium_diphtheriae_NCTC_13129	Corynebacterium_diphtheriae_NCTC_13129	1	1	1	1	2488635
Corynebacterium_jeikeium	Corynebacterium_jeikeium	0.712	3	5	5	2414649
Corynebacterium_jeikeium_K411	Corynebacterium_jeikeium_K411	1	8	8	8	2462499
Corynebacterium_kroppenstedtii	NA	0	0	0	0	0
Corynebacterium_kroppenstedtii_DSM_44385	Corynebacterium_kroppenstedtii	0.458	1	3	3	2511877
Corynebacterium_maris	NA	0	0	0	0	0
Corynebacterium_maris_DSM_45190	Corynebacterium_maris_DSM_45190	0.792	11	15	15	2787574
Corynebacterium_matruchotii	Corynebacterium_matruchotii	0.675	4	6	6	2866540
