Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	Actinobacillus_equuli	1	2	2	2	2451991
Actinobacillus_pleuropneumoniae	Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	1	2	2	2	2324821
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	Actinobacillus_pleuropneumoniae_serovar_4_str._M62	1	1	1	1	2335268
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	1	2	2	2	2409565
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	Arcanobacterium_haemolyticum	1	1	1	1	1986154
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	Bartonella_henselae	1	1	1	1	1963796
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.948	40	42	43	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	1	12	12	12	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	1	38	38	38	5380929
Bordetella_pertussis	Bordetella_pertussis	1	9	9	10	4073006
Bordetella_pertussis_137	Bordetella_pertussis_137	1	3	3	3	4134593
Bordetella_pertussis_18323	Bordetella_pertussis	1	2	2	2	4111050
Bordetella_petrii	Bordetella_petrii	1	64	64	66	5287950
Bordetella_trematum	Bordetella_trematum	0.91	24	28	28	4518493
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	NA	0	0	0	0	0
Brucella_canis	NA	0	0	0	0	0
Brucella_melitensis	NA	0	0	0	0	0
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_suis	NA	0	0	0	0	0
Burkholderia_cepacia	Burkholderia_cepacia	1	3	3	3	3808121
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia	1	3	3	3	3779906
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	1	1	1	1	1290392
Burkholderia_gladioli	Burkholderia_gladioli	0.899	13	15	15	4171651
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	1	4	4	4	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.69	7	10	10	4668533
Burkholderia_mallei	Burkholderia_mallei	1	1	1	1	2093560
Burkholderia_multivorans	Burkholderia_multivorans	0.765	4	6	6	1136655
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	0.499	11	43	43	919805
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	1	3	3	3	2344193
Burkholderia_pseudomallei	Burkholderia_pseudomallei	0.847	3	5	5	4228716
Burkholderia_pseudomallei_1106b	Burkholderia_pseudomallei	1	1	1	1	4032598
Burkholderia_pseudomallei_1710b	Burkholderia_pseudomallei_1710b	1	2	2	2	3181762
Burkholderia_pseudomallei_7894	Burkholderia_pseudomallei	1	2	2	2	4191431
Burkholderia_pseudomallei_MSHR1153	Burkholderia_pseudomallei_MSHR1153	1	1	1	1	3280677
Burkholderia_pseudomallei_MSHR346	Burkholderia_pseudomallei_MSHR346	1	1	1	1	3250369
Burkholderia_pseudomallei_MSHR435	Burkholderia_pseudomallei	1	1	1	1	3267160
Burkholderia_pseudomallei_NCTC_13179	Burkholderia_pseudomallei_NCTC_13179	0.168	0	5	5	3340068
Campylobacter_coli	Campylobacter_coli	1	1	1	1	1708396
Campylobacter_fetus	NA	0	0	0	0	0
Campylobacter_gracilis	NA	0	0	0	0	0
Campylobacter_showae	Campylobacter_showae	1	2	2	2	2160580
Canine_morbillivirus	NA	0	0	0	0	0
Chlamydia_abortus	NA	0	0	0	0	0
Chlamydia_caviae	NA	0	0	0	0	0
Chlamydia_caviae_GPIC	Chlamydia_caviae_GPIC	1	1	1	1	1173390
Chlamydia_felis	NA	0	0	0	0	0
Chlamydia_muridarum	NA	0	0	0	0	0
Chlamydia_pecorum	NA	0	0	0	0	0
Chlamydia_pneumoniae	NA	0	0	0	0	0
Chlamydia_psittaci	NA	0	0	0	0	0
Chlamydia_suis	NA	0	0	0	0	0
Chlamydia_trachomatis	NA	0	0	0	0	0
Chlamydia_trachomatis_6276	Chlamydia_trachomatis_6276	1	1	1	1	1043181
Corynebacterium_ammoniagenes	Corynebacterium_ammoniagenes	1	2	2	2	2808265
Corynebacterium_amycolatum	Corynebacterium_amycolatum	1	2	2	2	2802624
Corynebacterium_bovis	Corynebacterium_bovis	1	6	6	6	2600540
Corynebacterium_crudilactis	NA	0	0	0	0	0
Corynebacterium_diphtheriae	Corynebacterium_diphtheriae	0.053	0	6	6	2504185
Corynebacterium_jeikeium	Corynebacterium_jeikeium	1	2	2	2	2414649
Corynebacterium_jeikeium_K411	Corynebacterium_jeikeium_K411	1	4	4	4	2462499
Corynebacterium_kroppenstedtii	Corynebacterium_kroppenstedtii	0.431	1	3	3	2483714
Corynebacterium_kroppenstedtii_DSM_44385	Corynebacterium_kroppenstedtii_DSM_44385	1	2	2	2	2446804
Corynebacterium_maris	NA	0	0	0	0	0
Corynebacterium_maris_DSM_45190	Corynebacterium_maris_DSM_45190	1	15	15	16	2787574
Corynebacterium_matruchotii	Corynebacterium_matruchotii	1	1	1	1	2866540
Corynebacterium_minutissimum	Corynebacterium	1	2	2	2	2743971
Corynebacterium_pseudotuberculosis	NA	0	0	0	0	0
Corynebacterium_pseudotuberculosis_Cp162	Corynebacterium_pseudotuberculosis_Cp162	0	0	2	2	2382103
Corynebacterium_renale	Corynebacterium_renale	1	2	2	2	2335089
Corynebacterium_segmentosum	Corynebacterium_segmentosum	1	2	2	2	2373440
Corynebacterium_sphenisci	NA	0	0	0	0	0
Corynebacterium_sphenisci_DSM_44792	Corynebacterium_sphenisci_DSM_44792	0.574	10	19	19	2594799
Corynebacterium_stationis	Corynebacterium_stationis	1	35	35	36	2853666
Corynebacterium_striatum	Corynebacterium_striatum	0.153	0	4	4	2952500
Corynebacterium_urealyticum	Corynebacterium_urealyticum	1	4	4	4	2377532
Corynebacterium_ureicelerivorans	Corynebacterium_ureicelerivorans	1	5	5	5	2279990
Corynebacterium_xerosis	Corynebacterium_xerosis	1	5	5	5	2738835
Cowpox_virus	NA	0	0	0	0	0
Coxiella_burnetii	NA	0	0	0	0	0
Cryptosporidium	NA	0	0	0	0	0
Cryptosporidium_parvum	NA	0	0	0	0	0
Deltaretrovirus	NA	0	0	0	0	0
Ehrlichia_canis	NA	0	0	0	0	0
Enterococcus_avium	Enterococcus_avium	1	8	8	8	3623727
Enterococcus_casseliflavus	Enterococcus_casseliflavus	1	2	2	2	3576376
Enterococcus_cecorum	Enterococcus_cecorum	1	11	11	11	2372196
Enterococcus_durans	Enterococcus_durans	1	6	6	7	3014408
Enterococcus_faecalis	Enterococcus_faecalis	1	18	18	21	2597557
Enterococcus_faecalis_62	Enterococcus_faecalis	1	1	1	1	2969567
Enterococcus_faecalis_ATCC_29212	Enterococcus_faecalis_ATCC_29212	1	2	2	2	2939973
Enterococcus_faecalis_D32	Enterococcus_faecalis	1	2	2	2	3238854
Enterococcus_faecalis_R712	Enterococcus_faecalis_R712	1	2	2	2	2944359
Enterococcus_faecium	Enterococcus_faecium	1	3	3	3	2535796
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	Enterococcus_faecium	1	4	4	4	2698881
Enterococcus_faecium_Com15	Enterococcus_faecium_Com15	0	0	2	2	2696561
Enterococcus_hirae	Enterococcus_hirae	1	6	6	6	2695881
Enterococcus_hirae_ATCC_9790	Enterococcus_hirae_ATCC_9790	1	2	2	2	2827741
Enterococcus_mundtii	Enterococcus_mundtii	0.611	5	7	7	2768701
Enterovirus_B	NA	0	0	0	0	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	NA	0	0	0	0	0
Equine_rhinitis_A_virus	NA	0	0	0	0	0
Erysipelothrix_rhusiopathiae	Erysipelothrix_rhusiopathiae	0.965	124	132	136	1771674
Erysipelothrix_rhusiopathiae_str._Fujisawa	Erysipelothrix_rhusiopathiae_str._Fujisawa	0.947	380	414	426	1787941
Erythroparvovirus	NA	0	0	0	0	0
Escherichia_coli	Escherichia_coli	0.032	0	5	5	4558291
Escherichia_coli_O111	NA	0	0	0	0	0
Escherichia_coli_O157:H7	NA	0	0	0	0	0
