Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	NA	0	0	0	0	0
Actinobacillus_pleuropneumoniae	Actinobacillus_pleuropneumoniae	1	1	1	1	2361730
African_swine_fever_virus	African_swine_fever_virus	1	1	1	1	185689
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	Arcanobacterium_haemolyticum	1	1	1	1	1988850
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	Bartonella_henselae	1	1	1	1	1931585
Bartonella_quintana	Bartonella_quintana	0.058	0	2	2	1588683
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	1	13	13	13	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	1	6	6	6	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	1	31	31	32	5380929
Bordetella_pertussis	Bordetella_pertussis	1	1	1	1	4111050
Bordetella_petrii	Bordetella_petrii	1	14	14	16	5287950
Bordetella_trematum	Bordetella_trematum	1	14	14	15	4518493
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_crocidurae_DOU	Borrelia_crocidurae_DOU	0.171	0	2	2	916000
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	Borreliella_afzelii	1	2	2	2	905394
Borreliella_afzelii_Tom3107	Borreliella_afzelii_Tom3107	0	0	2	2	905861
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_burgdorferi_N40	Borreliella_burgdorferi_N40	1	1	1	1	902191
Borreliella_garinii	Borreliella_garinii	1	1	1	1	906449
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	NA	0	0	0	0	0
Brucella_canis	Brucella_canis	1	1	1	1	2105958
Brucella_melitensis	NA	0	0	0	0	0
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_suis	NA	0	0	0	0	0
Burkholderia_cepacia	Burkholderia_cepacia	1	2	2	2	3688624
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia	1	4	4	4	3779906
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	1	1	1	1	3400736
Burkholderia_gladioli	Burkholderia_gladioli	1	8	8	8	4450890
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0	0	2	2	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	1	5	5	5	4668350
Burkholderia_mallei	Burkholderia_mallei	1	1	1	1	1858539
Burkholderia_multivorans	Burkholderia_multivorans	1	4	4	5	3432204
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	1	3	3	3	3448421
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	1	2	2	2	3428264
Burkholderia_pseudomallei	Burkholderia_pseudomallei	1	2	2	2	3138445
Burkholderia_pseudomallei_1710a	Burkholderia_pseudomallei	1	1	1	1	3158067
Burkholderia_pseudomallei_7894	Burkholderia_pseudomallei	1	1	1	1	4191510
Campylobacter_coli	Campylobacter_coli	1	1	1	1	2033903
Campylobacter_coli_76339	Campylobacter_coli_76339	1	1	1	1	1584486
Campylobacter_coli_RM4661	Campylobacter_coli_RM4661	1	2	2	2	1824273
Campylobacter_fetus	Campylobacter_fetus_subsp._fetus	1	1	1	1	1849237
Campylobacter_fetus_subsp._testudinum_Sp3	Campylobacter_fetus_subsp._testudinum_Sp3	1	1	1	1	1819051
Campylobacter_gracilis	NA	0	0	0	0	0
Campylobacter_showae	Campylobacter_showae	1	1	1	1	2160580
Canine_morbillivirus	NA	0	0	0	0	0
Chlamydia_abortus	NA	0	0	0	0	0
Chlamydia_caviae	NA	0	0	0	0	0
Chlamydia_caviae_GPIC	Chlamydia_caviae_GPIC	1	2	2	2	1173390
Chlamydia_felis	NA	0	0	0	0	0
Chlamydia_muridarum	NA	0	0	0	0	0
Chlamydia_pecorum	NA	0	0	0	0	0
Chlamydia_pecorum_P787	Chlamydia_pecorum_P787	1	1	1	1	1106409
Chlamydia_pneumoniae	NA	0	0	0	0	0
Chlamydia_pneumoniae_AR39	Chlamydia_pneumoniae	1	2	2	2	1228125
Chlamydia_psittaci	Chlamydia_psittaci	1	1	1	1	1166857
