TargetNode	01	02	03	04	05	06	07	08	09	10
Actinobacillus_equuli	Actinobacillus_equuli;_NZ_LR134310.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Actinobacillus_pleuropneumoniae	Actinobacillus_pleuropneumoniae;_NZ_CP031869.1;_TOPREFPERCREADS100	Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261;_NZ_CP031865.1;_TOPREFPERCREADS094	Actinobacillus_pleuropneumoniae_serovar_6_str._Femo;_NZ_CP069796.1;_TOPREFPERCREADS079	Actinobacillus_pleuropneumoniae_serovar_4_str._M62;_NZ_CP031873.1;_TOPREFPERCREADS058	NA	NA	NA	NA	NA	NA
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	Actinobacillus_pleuropneumoniae_serovar_4_str._M62;_NZ_CP031873.1;_TOPREFPERCREADS100	Actinobacillus_pleuropneumoniae;_NZ_LS483358.1;_TOPREFPERCREADS044	Actinobacillus_pleuropneumoniae;_NZ_CP026009.1;_TOPREFPERCREADS038	Actinobacillus_pleuropneumoniae;_NZ_CP031874.1;_TOPREFPERCREADS033	Actinobacillus_pleuropneumoniae;_NZ_CP031869.1;_TOPREFPERCREADS022	Actinobacillus_pleuropneumoniae;_NZ_CP031858.1;_TOPREFPERCREADS016	Actinobacillus_pleuropneumoniae;_NZ_CP079921.1;_TOPREFPERCREADS016	Actinobacillus_pleuropneumoniae;_NZ_CP063424.1;_TOPREFPERCREADS011	NA	NA
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	Actinobacillus_pleuropneumoniae_serovar_6_str._Femo;_NZ_CP069796.1;_TOPREFPERCREADS100	Actinobacillus_pleuropneumoniae;_NZ_CP026009.1;_TOPREFPERCREADS035	Actinobacillus_pleuropneumoniae;_NZ_CP031858.1;_TOPREFPERCREADS035	Actinobacillus_pleuropneumoniae;_NZ_CP031869.1;_TOPREFPERCREADS025	Actinobacillus_pleuropneumoniae;_NZ_CP063424.1;_TOPREFPERCREADS020	Actinobacillus_pleuropneumoniae;_NZ_CP031874.1;_TOPREFPERCREADS020	Actinobacillus_pleuropneumoniae;_NZ_CP079921.1;_TOPREFPERCREADS015	Actinobacillus_pleuropneumoniae;_NZ_LS483358.1;_TOPREFPERCREADS005	NA	NA
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261;_NZ_CP031865.1;_TOPREFPERCREADS100	Actinobacillus_pleuropneumoniae;_NZ_CP079921.1;_TOPREFPERCREADS054	Actinobacillus_pleuropneumoniae;_NZ_CP063424.1;_TOPREFPERCREADS045	Actinobacillus_pleuropneumoniae;_NZ_LS483358.1;_TOPREFPERCREADS036	Actinobacillus_pleuropneumoniae;_NZ_CP031874.1;_TOPREFPERCREADS036	Actinobacillus_pleuropneumoniae;_NZ_CP031869.1;_TOPREFPERCREADS036	Actinobacillus_pleuropneumoniae;_NZ_CP031858.1;_TOPREFPERCREADS027	Actinobacillus_pleuropneumoniae;_NZ_CP026009.1;_TOPREFPERCREADS018	NA	NA
African_swine_fever_virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Aphthovirus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arcanobacterium_haemolyticum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Aspergillus_fumigatus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bartonella_bacilliformis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bartonella_henselae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bartonella_quintana	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Blastomyces_dermatitidis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bordetella_bronchialis	Bordetella_bronchialis;_NZ_CP016170.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bordetella_bronchiseptica	Bordetella_bronchiseptica;_NZ_CP025069.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bordetella_genomosp._13	Bordetella_genomosp._13;_NZ_CP021111.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bordetella_pertussis	Bordetella_pertussis;_NZ_CP013902.1;_TOPREFPERCREADS100	Bordetella_pertussis_137;_NZ_CP010323.1;_TOPREFPERCREADS033	Bordetella_pertussis_18323;_NC_018518.1;_TOPREFPERCREADS033	NA	NA	NA	NA	NA	NA	NA
