Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	Actinobacillus_equuli	1	2	2	2	2451991
Actinobacillus_pleuropneumoniae	Actinobacillus_pleuropneumoniae	1	2	2	2	2309071
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	NA	1	1	1	1	3973578
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	1	1	1	1	2324821
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	Arcanobacterium_haemolyticum	1	1	1	1	1986154
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	Bartonella_bacilliformis	1	1	1	1	1443410
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	Bartonella_quintana	1	1	1	1	1650124
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.749	282	399	409	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.795	170	226	230	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	0.715	471	728	751	5380929
Bordetella_pertussis	Bordetella_pertussis	0.705	54	79	79	4314502
Bordetella_pertussis_137	Bordetella_pertussis_137	0.736	29	40	42	4134593
Bordetella_pertussis_18323	Bordetella_pertussis_18323	0.829	28	34	34	4043846
Bordetella_petrii	Bordetella_petrii	0.729	3797	6368	6520	5287950
Bordetella_trematum	Bordetella_trematum	0.628	307	548	561	4480141
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	Brucella_abortus	1	3	3	3	2124832
Brucella_canis	Brucella_canis	1	1	1	1	2105958
Brucella_melitensis	Brucella_melitensis	1	1	1	1	2126158
Brucella_melitensis_bv._2_str._63/9	Brucella_melitensis_bv._2_str._63/9	0.569	1	3	3	2127512
Brucella_microti	NA	0	0	0	0	0
Brucella_microti_CCM_4915	Brucella_microti_CCM_4915	1	1	1	1	2117050
Brucella_ovis	NA	0	0	0	0	0
Brucella_ovis_ATCC_25840	Brucella_ovis_ATCC_25840	1	2	2	2	2111370
Brucella_suis	Brucella_suis	1	1	1	1	2131717
Brucella_suis_bv._2	Brucella_suis_bv._2	1	3	3	4	1926480
Burkholderia_cepacia	Burkholderia_cepacia	1	7	7	10	3608925
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia	1	3	3	3	3779890
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	1	5	5	6	3790084
Burkholderia_gladioli	Burkholderia_gladioli	1	22	22	26	4171651
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	1	11	11	11	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.931	16	18	19	4668533
Burkholderia_mallei	Burkholderia_mallei	0.188	0	2	2	3542936
Burkholderia_mallei_NCTC_10229	Burkholderia_mallei_NCTC_10229	1	1	1	1	2284095
Burkholderia_multivorans	Burkholderia_multivorans	0.921	9	11	11	3603686
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans_ATCC_17616	0.617	9	13	14	3448421
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	0.716	3	5	5	3428264
Burkholderia_pseudomallei	Burkholderia_pseudomallei	1	4	4	4	3386014
Burkholderia_pseudomallei_MSHR346	Burkholderia_pseudomallei	0.437	1	3	3	4099163
Campylobacter_coli	NA	0	0	0	0	0
Campylobacter_fetus	NA	0	0	0	0	0
Campylobacter_gracilis	Campylobacter_gracilis	1	1	1	1	2281730
Campylobacter_showae	NA	0	0	0	0	0
Canine_morbillivirus	NA	0	0	0	0	0
Chlamydia_abortus	NA	0	0	0	0	0
Chlamydia_caviae	NA	0	0	0	0	0
Chlamydia_felis	NA	0	0	0	0	0
Chlamydia_muridarum	NA	0	0	0	0	0
Chlamydia_pecorum	NA	0	0	0	0	0
Chlamydia_pneumoniae	NA	0	0	0	0	0
