Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	Actinobacillus_equuli	1	2	2	2	2451991
Actinobacillus_pleuropneumoniae	Actinobacillus_pleuropneumoniae	0.146	0	2	2	2409072
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	1	1	1	1	2409565
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	0.063	0	2	2	2324821
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	Arcanobacterium_haemolyticum	1	2	2	2	1988850
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	Bartonella_bacilliformis	0.312	1	4	4	1443410
Bartonella_henselae	Bartonella_henselae	0.267	1	5	5	1963796
Bartonella_quintana	Bartonella_quintana	1	2	2	2	1650124
Bartonella_quintana_RM-11	Bartonella_quintana	1	1	1	1	1650124
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0.852	35	43	43	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	1	12	12	12	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	0.902	34	38	38	5380929
Bordetella_pertussis	Bordetella_pertussis	1	3	3	3	4113756
Bordetella_pertussis_137	Bordetella_pertussis	1	2	2	2	4111050
Bordetella_pertussis_18323	Bordetella_pertussis	1	1	1	1	4107557
Bordetella_petrii	Bordetella_petrii	0.958	34	36	36	5287950
Bordetella_trematum	Bordetella_trematum	1	23	23	25	4480141
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Borreliella_garinii_BgVir	Borreliella_garinii_BgVir	1	1	1	1	905534
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	Brucella_abortus	1	1	1	1	1163326
