Taxon	Reference	uniquePerReference	nonStacked	nonDuplicatesonReference	TotalAlignmentsOnReference	ReferenceLength
Actinobacillus_equuli	NA	0	0	0	0	0
Actinobacillus_pleuropneumoniae	NA	0	0	0	0	0
African_swine_fever_virus	NA	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0
Arcanobacterium_haemolyticum	Arcanobacterium_haemolyticum	1	1	1	1	1988850
Aspergillus_fumigatus	NA	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0
Bartonella_henselae	NA	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	1	7	7	7	5878756
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0.646	6	10	10	5081368
Bordetella_genomosp._13	Bordetella_genomosp._13	1	14	14	14	5380929
Bordetella_pertussis	Bordetella_pertussis	1	5	5	5	4126010
Bordetella_pertussis_137	Bordetella_pertussis	1	1	1	1	4113052
Bordetella_petrii	Bordetella_petrii	0.819	12	14	14	5287950
Bordetella_trematum	Bordetella_trematum	1	9	9	9	4480141
Borrelia_crocidurae	NA	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0
Brucella_abortus	NA	0	0	0	0	0
Brucella_canis	NA	0	0	0	0	0
Brucella_melitensis	NA	0	0	0	0	0
Brucella_melitensis_bv._2_str._63/9	Brucella_melitensis_bv._2_str._63/9	1	1	1	1	2127512
Brucella_microti	NA	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0
Brucella_suis	NA	0	0	0	0	0
Burkholderia_cepacia	Burkholderia_cepacia	0.458	1	3	3	3808121
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	1	5	5	5	3781435
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	1	3	3	3	3400736
Burkholderia_gladioli	Burkholderia_gladioli	1	7	7	7	4171651
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	1	3	3	3	4413616
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0.773	6	8	8	4668350
Burkholderia_mallei	Burkholderia_mallei	0.044	0	2	2	2325354
Burkholderia_mallei_NCTC_10247	Burkholderia_mallei_NCTC_10247	1	2	2	2	2351417
Burkholderia_multivorans	Burkholderia_multivorans	1	6	6	8	3162364
